"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"159","Thiago Santos (ATA)","Paraná","2,84",2,"3,85","8,70","1,46",1,1,NA,NA,3,1,NA,1,NA,NA,NA,NA,2,NA,NA,3,2,2
"160","Christian (MEI)","América-MG","9,18",4,"3,85","0,90","-0,02",7,NA,NA,NA,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,10
"161","Moisés (LAT)","Botafogo","6,08",4,"3,85","0,10","-1,27",11,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,12
"162","Felipe Vizeu (ATA)","Flamengo","5,86",2,"3,85","7,70","1,38",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"163","Andrés Ríos (ATA)","Vasco","6,84",7,"3,84","1,80","0,13",3,3,1,NA,14,4,4,1,NA,NA,NA,NA,3,1,NA,24,1,7
"164","Neris (ZAG)","Paraná","4,09",3,"3,83","0,00","0,00",9,NA,NA,2,1,2,1,NA,NA,NA,NA,1,2,NA,NA,6,NA,11
"165","Cuéllar (MEI)","Flamengo","9,43",6,"3,82","0,00","0,00",22,NA,1,NA,2,1,NA,NA,NA,NA,NA,1,2,NA,NA,11,NA,8
"166","Fernando Diniz (TEC)","Atlético-PR","9,84",9,"3,82","1,22","-0,84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Enderson Moreira (TEC)","América-MG","10,42",9,"3,76","4,66","0,68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Raul Prata (LAT)","Sport","9,63",5,"3,74","9,40","2,28",15,NA,NA,1,5,1,NA,NA,NA,NA,NA,1,1,NA,NA,3,NA,12
"169","Diogo Barbosa (LAT)","Palmeiras","9,53",8,"3,73","-0,30","-1,42",14,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,11,NA,19
"170","Patric (LAT)","Atlético-MG","6,25",5,"3,72","0,00","0,00",11,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,1,18
"171","Carlinhos (LAT)","América-MG","11,48",5,"3,70","2,70","-1,10",5,1,NA,1,3,2,5,NA,NA,NA,NA,NA,1,NA,NA,13,1,7
"172","Jucilei (MEI)","São Paulo","8,44",8,"3,70","6,40","0,24",24,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,18
"173","Juninho (MEI)","Ceará","6,25",7,"3,69","0,00","0,00",21,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,23
"174","Canteros (MEI)","Chapecoense","8,03",9,"3,69","0,90","-0,98",14,2,1,NA,9,2,1,1,NA,NA,NA,NA,1,NA,NA,9,NA,42
"175","Marcos Guilherme  (ATA)","São Paulo","9,51",6,"3,68","0,20","-1,03",8,NA,1,NA,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5
"176","Osmar Loss (TEC)","Corinthians","10,90",3,"3,68","1,61","-0,81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Diego (MEI)","Flamengo","9,16",7,"3,67","1,60","-1,64",9,2,NA,NA,27,7,1,NA,NA,NA,NA,NA,3,NA,NA,14,6,27
"178","Arboleda (ZAG)","São Paulo","9,63",6,"3,67","0,00","0,00",13,NA,NA,1,4,4,2,NA,NA,NA,NA,NA,2,NA,NA,7,1,7
"179","Henrique (ZAG)","Corinthians","9,27",9,"3,66","0,90","-1,12",5,1,NA,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"180","Nikão (MEI)","Atlético-PR","11,84",8,"3,65","0,60","-0,77",5,1,NA,NA,17,6,7,1,NA,NA,NA,NA,NA,NA,NA,6,4,20
"181","Rafael Pereira (ZAG)","Ceará","5,07",3,"3,63","5,00","0,05",6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"182","Rodrigo Lindoso (MEI)","Botafogo","8,37",9,"3,63","-0,10","-1,27",9,2,1,NA,15,6,2,NA,NA,NA,NA,NA,2,NA,NA,12,1,20
"183","Rhayner (ATA)","Vitória","9,65",8,"3,62","5,80","0,92",16,NA,1,NA,16,6,3,1,NA,NA,NA,NA,3,NA,NA,16,NA,18
"184","Douglas (ZAG)","Chapecoense","7,83",9,"3,62","4,70","0,35",15,NA,NA,2,7,3,NA,1,NA,NA,NA,NA,1,NA,NA,10,NA,6
"185","Luiz Gustavo (ZAG)","Vasco","3,89",2,"3,60","2,90","-0,02",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,6
"186","Vinícius Freitas (LAT)","Chapecoense","3,82",3,"3,60","0,00","-0,84",3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"187","Dodô (LAT)","Santos","11,59",8,"3,59","6,00","0,98",17,NA,NA,1,15,3,2,NA,NA,NA,NA,NA,2,NA,NA,4,NA,27
"188","Gilson Kleina (TEC)","Chapecoense","7,33",9,"3,59","2,95","-0,40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","Thiago Santos (MEI)","Palmeiras","6,97",6,"3,58","3,00","0,37",15,NA,NA,NA,5,NA,1,1,NA,NA,NA,NA,1,NA,NA,9,NA,4
"190","Leandro Pereira (ATA)","Chapecoense","6,66",8,"3,58","1,20","0,14",8,2,NA,NA,11,4,3,1,NA,NA,NA,1,1,NA,NA,10,3,4
"191","Alberto Valentim (TEC)","Botafogo","9,09",9,"3,58","3,35","-0,03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Emerson (LAT)","Atlético-MG","4,51",4,"3,52","-0,30","-0,64",9,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,8
"193","Éverson (GOL)","Ceará","9,08",9,"3,51","4,00","0,37",NA,NA,NA,1,2,NA,NA,NA,19,NA,NA,NA,1,NA,14,1,NA,3
"194","Richardson (MEI)","Ceará","6,32",7,"3,51","0,10","-0,37",15,NA,NA,NA,19,1,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,13
"195","Luiz Antonio  (MEI)","Chapecoense","6,40",1,"3,50","0,00","0,00",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"196","Adilson (MEI)","Atlético-MG","6,21",7,"3,48","0,00","0,00",24,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,11,NA,17
"197","Élber (MEI)","Bahia","5,27",6,"3,47","0,00","0,00",6,1,1,NA,10,NA,6,NA,NA,NA,NA,NA,3,NA,NA,4,NA,18
"198","Paulo Roberto (MEI)","Corinthians","3,31",3,"3,47","0,00","0,00",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"199","Ramon (LAT)","Vasco","7,92",2,"3,45","0,70","-0,86",2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"200","Renatinho (MEI)","Botafogo","5,23",4,"3,45","0,00","0,00",8,NA,NA,NA,5,2,3,NA,NA,NA,NA,NA,1,NA,NA,3,NA,8
"201","Bruno Alves (ZAG)","São Paulo","9,99",7,"3,44","1,70","0,24",9,1,NA,2,3,NA,NA,1,NA,NA,NA,NA,3,NA,NA,7,NA,8
"202","Rhodolfo (ZAG)","Flamengo","7,60",3,"3,43","6,20","0,25",4,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,5
"203","Mena (LAT)","Bahia","7,91",3,"3,43","0,00","0,00",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"204","Rafinha (MEI)","Cruzeiro","8,33",3,"3,40","0,00","0,00",4,NA,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5
"205","Magrão (GOL)","Sport","9,27",5,"3,40","12,00","2,07",NA,NA,NA,1,1,NA,NA,NA,8,1,NA,NA,2,NA,7,NA,NA,5
"206","Jadson (MEI)","Fluminense","8,98",9,"3,40","2,60","-0,29",21,NA,1,NA,13,4,3,NA,NA,NA,NA,NA,2,NA,NA,16,NA,24
"207","Rogério Micale (TEC)","Paraná","6,39",9,"3,35","3,46","0,27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Fernando Miguel (GOL)","Vasco","7,37",3,"3,33","2,00","-1,19",NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA
"209","Antônio Carlos  (ZAG)","Palmeiras","7,98",9,"3,32","-2,80","-0,30",8,1,NA,3,5,1,1,2,NA,NA,NA,NA,3,NA,NA,10,1,14
"210","Desábato (MEI)","Vasco","7,47",7,"3,32","1,80","-0,13",18,NA,1,NA,7,2,NA,NA,NA,NA,NA,1,NA,NA,NA,7,NA,18
"211","Sornoza (MEI)","Fluminense","8,26",9,"3,32","0,50","-0,02",13,NA,1,NA,6,8,9,NA,NA,NA,NA,NA,2,NA,NA,6,NA,26
"212","Michel Bastos (MEI)","Sport","4,29",3,"3,30","0,40","-1,13",NA,1,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"213","Reinaldo (LAT)","São Paulo","9,41",5,"3,28","1,70","-0,51",11,NA,NA,1,6,2,2,NA,NA,NA,NA,NA,1,NA,NA,10,NA,17
"214","Pablo (ATA)","Atlético-PR","8,80",9,"3,28","0,10","-0,21",8,3,NA,NA,5,10,4,NA,NA,NA,NA,NA,2,NA,NA,22,7,11
"215","Judivan  (ATA)","América-MG","4,22",5,"3,28","7,70","0,55",3,NA,1,NA,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3
"216","Lucas Veríssimo (ZAG)","Santos","8,57",7,"3,28","0,90","-0,41",12,NA,NA,1,7,1,2,NA,NA,NA,NA,NA,1,NA,NA,3,1,9
"217","João Ricardo (GOL)","América-MG","5,87",3,"3,27","0,00","0,00",NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,NA,NA,4
"218","Léo Cittadini (MEI)","Santos","8,55",6,"3,25","0,00","-0,38",10,NA,1,NA,5,3,1,NA,NA,NA,NA,NA,1,NA,NA,7,1,2
"219","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"220","Marlon (LAT)","Fluminense","5,17",6,"3,25","0,30","-0,72",13,NA,NA,2,3,4,1,NA,NA,NA,NA,NA,2,NA,NA,9,1,23
"221","Kieza (ATA)","Botafogo","6,72",9,"3,23","10,00","2,01",6,3,NA,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,10,4,13
"222","Ademir (ATA)","América-MG","3,20",3,"3,23","7,70","1,02",1,1,NA,NA,4,2,1,NA,NA,NA,NA,NA,1,NA,NA,3,1,2
"223","Pedro Botelho (LAT)","Vitória","6,26",5,"3,20","6,90","0,91",8,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"224","Brenner (ATA)","Botafogo","6,36",6,"3,20","0,00","0,00",2,1,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7
"225","Bruno Pacheco (LAT)","Chapecoense","5,86",7,"3,20","4,50","0,37",15,NA,NA,1,12,2,NA,NA,NA,NA,NA,NA,3,NA,NA,8,NA,9
"226","Apodi (LAT)","Chapecoense","7,15",9,"3,18","4,70","-0,11",15,NA,1,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,21
"227","Gabriel (ZAG)","Atlético-MG","6,80",9,"3,18","0,50","-0,38",12,NA,NA,2,12,1,2,1,NA,NA,1,NA,NA,NA,NA,9,NA,7
"228","Elton (ATA)","Ceará","5,30",5,"3,14","0,00","0,00",3,1,1,NA,4,4,4,NA,NA,NA,NA,NA,1,NA,NA,15,1,6
"229","Mantuan (LAT)","Corinthians","3,99",7,"3,14","2,20","-0,71",13,NA,NA,2,9,2,NA,NA,NA,NA,NA,NA,1,NA,NA,9,1,22
"230","Éderson (ATA)","Atlético-PR","8,10",3,"3,13","0,00","0,00",2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"231","Mateus Vital (MEI)","Corinthians","5,43",9,"3,12","-0,60","-0,28",6,1,1,NA,11,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,12
"232","Bruno Silva (MEI)","Cruzeiro","7,24",6,"3,08","5,00","1,01",6,1,1,NA,1,6,1,NA,NA,NA,NA,NA,2,NA,NA,9,NA,5
"233","Lucas Fernandes (ATA)","Vitória","5,04",6,"3,07","0,40","-0,45",1,1,NA,NA,12,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,12
"234","Jhonny Lucas (MEI)","Paraná","4,81",6,"3,05","0,00","0,00",14,1,NA,NA,8,3,3,NA,NA,NA,NA,NA,3,NA,NA,21,NA,14
"235","Henrique (MEI)","Cruzeiro","9,80",5,"3,02","0,00","0,00",12,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,5
"236","Luan Peres  (ZAG)","Fluminense","5,99",6,"3,02","2,70","-0,44",7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,8
"237","Everton Felipe (MEI)","Sport","5,53",5,"3,02","0,00","0,00",4,1,NA,NA,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,16
"238","Hudson (MEI)","São Paulo","8,07",7,"3,01","0,50","-0,43",20,NA,NA,NA,7,5,1,NA,NA,NA,NA,NA,3,NA,NA,16,NA,12
"239","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"240","Edenílson (MEI)","Internacional","9,35",7,"3,00","3,20","0,32",10,NA,2,NA,7,3,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,18
"241","Luiz Otávio  (ZAG)","Chapecoense","5,09",2,"3,00","0,00","0,00",1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"242","Ezequiel (ATA)","Botafogo","4,93",3,"3,00","0,00","0,00",2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"243","Diego Pituca (MEI)","Santos","3,97",6,"2,98","14,70","3,19",8,NA,2,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,3
"244","Lucas Silva (MEI)","Cruzeiro","5,27",6,"2,98","1,50","0,36",14,NA,NA,NA,11,6,NA,NA,NA,NA,NA,NA,1,NA,NA,15,NA,13
"245","Denilson (ATA)","Vitória","10,04",6,"2,97","0,00","0,00",3,2,NA,NA,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,8
"246","Marcinho (LAT)","Botafogo","6,05",9,"2,91","-1,10","-0,36",15,NA,3,NA,4,3,1,NA,NA,NA,NA,NA,2,NA,NA,9,NA,28
"247","Lucas Fernandes (MEI)","São Paulo","4,79",2,"2,90","0,00","0,00",2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"248","Tiago Alves (ZAG)","Ceará","4,02",3,"2,87","0,00","0,00",3,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"249","Éverton Ribeiro (MEI)","Flamengo","4,22",7,"2,87","-1,10","-0,20",7,2,NA,NA,15,2,3,NA,NA,NA,NA,1,1,NA,NA,11,NA,22
"250","Aylon (ATA)","América-MG","8,15",7,"2,86","9,20","1,71",6,NA,1,NA,10,7,3,1,NA,NA,NA,NA,1,NA,NA,10,3,9
"251","Elicarlos (MEI)","Chapecoense","4,66",6,"2,85","1,70","-0,24",11,NA,NA,NA,14,3,1,NA,NA,NA,NA,NA,1,NA,NA,10,NA,10
"252","Eduardo Sasha (ATA)","Santos","8,05",8,"2,84","1,70","-0,17",6,NA,3,NA,15,4,1,NA,NA,NA,NA,NA,NA,NA,NA,10,5,19
"253","Valdo (ZAG)","Ceará","7,14",8,"2,84","5,70","0,85",11,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"254","Luiz Otávio (ZAG)","Ceará","7,04",8,"2,83","0,00","0,00",17,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,9
"255","Régis (LAT)","São Paulo","6,86",6,"2,82","0,00","0,00",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,12
"256","Yago (MEI)","Vitória","9,23",5,"2,82","0,00","0,00",9,1,NA,NA,8,3,2,NA,NA,NA,NA,NA,3,NA,NA,8,1,19
"257","Wagner (MEI)","Vasco","9,96",7,"2,79","-1,60","-0,94",5,2,NA,NA,12,4,4,NA,NA,NA,NA,NA,4,NA,NA,9,2,15
"258","Claudio Winck (LAT)","Sport","3,96",6,"2,75","0,00","0,00",5,1,NA,1,8,2,2,NA,NA,NA,NA,NA,1,NA,NA,11,NA,15
"259","Carlos (ATA)","Paraná","5,76",8,"2,75","0,00","-0,08",5,1,NA,NA,11,6,4,NA,NA,NA,NA,NA,1,NA,NA,7,5,2
"260","Luan (ATA)","América-MG","9,80",7,"2,74","0,00","0,00",12,NA,2,NA,15,6,1,NA,NA,NA,NA,1,2,NA,NA,15,2,16
"261","Vagner Mancini (TEC)","Vitória","7,02",9,"2,73","2,64","0,05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Victor (GOL)","Atlético-MG","9,27",9,"2,72","-6,00","-1,07",NA,NA,NA,2,1,NA,NA,NA,14,NA,NA,NA,NA,NA,13,NA,NA,7
"263","Lucas Fonseca (ZAG)","Bahia","7,01",8,"2,71","1,60","0,05",7,NA,NA,3,7,NA,1,1,NA,NA,NA,NA,2,NA,NA,6,NA,15
"264","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"265","Ibañez (ZAG)","Fluminense","5,99",1,"2,70","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"266","Manoel (ZAG)","Cruzeiro","4,94",2,"2,70","0,00","0,00",1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"267","Thiago Martins (ZAG)","Palmeiras","5,30",2,"2,70","0,00","0,00",NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"268","Neto Moura (MEI)","Sport","4,68",7,"2,68","1,50","-0,36",11,NA,NA,NA,7,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"269","Zé Ivaldo (ZAG)","Atlético-PR","3,88",9,"2,68","2,40","-0,70",9,NA,NA,4,5,2,1,NA,NA,NA,NA,NA,2,NA,NA,10,1,17
"270","Edimar (LAT)","São Paulo","3,59",4,"2,67","0,00","0,00",2,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2
"271","Vanderlei (GOL)","Santos","14,40",8,"2,67","-1,00","-1,60",NA,NA,NA,1,2,NA,NA,NA,14,NA,NA,NA,NA,NA,13,NA,NA,2
"272","Ronaldo Alves (ZAG)","Sport","6,40",8,"2,67","5,70","0,59",8,NA,NA,2,8,3,1,NA,NA,NA,NA,NA,1,NA,NA,6,1,9
"273","Everson (ZAG)","Bahia","4,01",4,"2,67","0,00","0,00",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,2,1,8
"274","Fábio Santos (LAT)","Atlético-MG","6,70",9,"2,67","8,50","1,95",10,1,NA,2,14,2,NA,NA,NA,NA,NA,NA,3,NA,NA,10,3,17
"275","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"276","Júlio César (GOL)","Fluminense","4,05",9,"2,63","1,70","-0,77",NA,NA,NA,3,1,NA,NA,NA,10,NA,NA,NA,1,NA,9,NA,NA,6
"277","Marcelo Hermes (LAT)","Cruzeiro","4,57",3,"2,63","0,00","0,00",5,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,15
"278","Juan (ZAG)","Flamengo","7,20",3,"2,60","0,00","0,00",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"279","Mansur (LAT)","Paraná","4,91",6,"2,60","0,00","0,00",7,NA,NA,2,5,2,2,1,NA,NA,NA,1,NA,NA,NA,11,NA,13
"280","Renê Júnior (MEI)","Corinthians","6,70",2,"2,60","0,00","0,00",4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2
"281","Rossi (ATA)","Internacional","4,01",6,"2,58","-1,10","0,02",5,1,1,NA,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,6,NA,6
"282","Pavez (MEI)","Atlético-PR","6,24",6,"2,55","0,00","0,00",11,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8
"283","Gum (ZAG)","Fluminense","5,40",7,"2,53","2,70","0,12",4,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,11
"284","Robinho (ATA)","Fluminense","4,17",5,"2,52","-1,10","-1,02",2,NA,1,NA,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,3,1,6
"285","Willian Farias (MEI)","Vitória","4,99",5,"2,50","0,00","0,00",10,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,6
"286","Paulinho (ATA)","São Paulo","1,29",1,"2,50","2,50","0,29",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Caio Henrique (MEI)","Paraná","4,69",9,"2,49","4,50","0,10",8,NA,2,NA,6,7,3,NA,NA,NA,NA,NA,NA,NA,NA,9,2,21
"288","Igor Rabello (ZAG)","Botafogo","10,65",9,"2,49","8,00","1,31",11,2,NA,NA,7,2,1,NA,NA,NA,1,NA,1,NA,NA,7,1,18
"289","Bruno Guimarães (MEI)","Atlético-PR","6,03",6,"2,48","0,00","0,00",8,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,7
"290","Gregore (MEI)","Bahia","6,95",8,"2,47","0,00","0,00",26,NA,NA,NA,8,2,3,NA,NA,NA,NA,NA,3,NA,NA,37,NA,13
"291","Victor Ferraz (LAT)","Santos","8,56",4,"2,45","4,40","0,72",8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,7
"292","Paulão (ZAG)","Vasco","5,71",3,"2,43","0,00","0,00",5,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5
"293","Guilherme (ATA)","Chapecoense","5,39",6,"2,40","0,00","0,00",3,1,NA,NA,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,14
"294","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"295","Messias (ZAG)","América-MG","7,68",9,"2,35","0,50","-0,43",10,NA,NA,2,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,20
"296","Thonny Anderson (MEI)","Grêmio","3,59",4,"2,35","1,70","0,19",NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"297","Jefferson (GOL)","Botafogo","8,26",7,"2,33","-2,00","-0,61",NA,NA,1,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,9,NA,NA,4
"298","Régis (MEI)","Bahia","4,28",9,"2,32","1,40","-0,32",8,1,NA,NA,10,4,NA,1,NA,NA,NA,NA,1,NA,NA,6,NA,18
"299","Flávio (MEI)","Bahia","3,56",4,"2,25","5,50","0,91",6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"300","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"301","Gabriel (MEI)","Sport","4,83",8,"2,20","-0,80","-1,33",3,1,NA,NA,14,2,4,NA,NA,NA,NA,NA,1,NA,NA,6,NA,11
"302","Jean (MEI)","Botafogo","2,88",2,"2,20","4,40","0,70",1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"303","Igor (LAT)","Paraná","2,02",2,"2,20","0,20","-0,53",4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"304","Liziero (LAT)","São Paulo","4,42",7,"2,17","-0,80","-0,33",5,NA,NA,2,7,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,7
"305","Jadson (MEI)","Corinthians","7,16",6,"2,15","0,80","-0,71",2,1,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,13
"306","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"307","Léo Itaperuna (ATA)","Paraná","4,26",7,"2,10","4,30","0,63",3,NA,1,NA,11,3,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3
"308","Henrique (LAT)","Vasco","5,94",6,"2,10","0,00","0,00",9,NA,NA,1,14,1,1,NA,NA,NA,NA,NA,3,NA,NA,9,1,13
"309","Carlos Eduardo (MEI)","Paraná","4,44",4,"2,08","1,40","-0,39",4,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7
"310","Nathan (ZAG)","Fluminense","3,70",3,"2,07","0,00","0,00",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1
"311","Matheus Pereira (MEI)","Paraná","4,39",2,"2,05","0,00","0,00",3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"312","Ariel Cabral (MEI)","Cruzeiro","4,57",4,"2,02","0,00","0,00",9,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,4
"313","Danilo (MEI)","Corinthians","3,53",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Lucas Santos (MEI)","Vasco","1,18",1,"2,00","2,00","0,18",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"315","Emerson Sheik (ATA)","Corinthians","7,41",4,"1,98","0,00","0,00",NA,NA,1,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"316","Rafael Lima (ZAG)","América-MG","6,80",4,"1,97","0,00","0,00",4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9
