"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"369","Luiz Gustavo","ZAG","Vasco","3,60",6,"1,52","1,50","0,25",10,0,0,1,3,1,0,0,0,0,0,0,2,0,0,7,0,19
"370","Ariel Cabral","MEI","Cruzeiro","4,22",5,"1,50","-0,60","-0,35",10,0,0,0,4,1,0,0,0,0,0,0,3,0,0,5,0,6
"371","Júnior","ATA","Vitória","2,55",1,"1,50","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","Geuvânio","ATA","Flamengo","5,03",3,"1,50","0,00","0,00",4,0,1,0,1,1,1,0,0,0,0,0,2,0,0,6,1,5
"373","Luidy","ATA","Ceará","3,30",1,"1,50","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","Jori","GOL","América-MG","8,80",9,"1,48","0,00","0,00",0,0,0,2,1,0,0,0,10,0,0,0,0,0,12,1,0,9
"375","Ezequiel ","LAT","Cruzeiro","3,09",3,"1,47","0,00","0,00",5,0,0,1,4,0,0,0,0,0,0,0,2,0,0,5,0,12
"376","Evander","MEI","Vasco","5,30",6,"1,47","0,80","0,08",4,0,0,0,3,5,2,0,0,0,0,0,1,0,0,2,0,7
"377","Luis Ricardo","LAT","Botafogo","3,10",2,"1,45","-0,60","-0,61",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7
"378","André Lima","ATA","Vitória","5,68",9,"1,45","7,40","1,19",3,2,0,0,16,2,4,0,0,0,0,0,3,0,0,19,3,16
"379","Brenner","ATA","São Paulo","2,81",2,"1,45","0,00","0,00",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2,3
"380","Ernando","ZAG","Sport","3,97",12,"1,45","-0,50","-1,01",8,0,0,3,4,0,0,0,0,0,0,0,3,0,0,8,0,5
"381","Guilherme","MEI","Atlético-PR","6,65",10,"1,45","0,00","0,00",7,1,0,0,13,6,1,0,0,0,0,0,2,0,0,10,0,25
"382","Amaral","MEI","Chapecoense","3,93",8,"1,42","0,00","0,00",13,0,0,0,2,1,1,0,0,0,0,0,1,0,0,13,0,9
"383","Patrick","ZAG","Ceará","1,80",1,"1,40","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"384","Kanu","ZAG","Vitória","3,42",11,"1,38","4,70","-0,33",14,0,0,3,2,3,1,0,0,0,0,0,6,0,0,19,3,8
"385","Vinícius","MEI","Bahia","4,94",12,"1,38","3,20","-0,91",4,1,0,0,4,13,5,0,0,0,0,0,1,0,0,8,1,31
"386","Luiz Otávio ","ZAG","Chapecoense","4,05",3,"1,37","-1,90","-1,04",2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,4
"387","Lima","MEI","Grêmio","2,34",9,"1,37","0,00","0,00",5,0,0,0,6,4,3,0,0,0,0,0,0,0,0,6,1,5
"388","Luiz Fernando ","MEI","Botafogo","3,83",10,"1,33","1,60","-0,22",6,0,0,0,13,7,2,0,0,0,0,0,2,0,0,4,3,9
"389","Digão","ZAG","Fluminense","4,87",1,"1,30","1,30","-1,13",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2
"390","Vinicius","ATA","Chapecoense","3,39",4,"1,27","0,00","0,00",1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,6
"391","Zé Ricardo","MEI","América-MG","1,46",3,"1,23","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,3
"392","Deivid","MEI","Sport","2,70",7,"1,21","0,00","0,00",10,0,0,0,11,0,1,0,0,0,0,0,3,0,0,9,0,9
"393","Pedrinho","MEI","Corinthians","3,32",11,"1,20","0,00","0,00",7,0,0,0,19,8,6,0,0,0,0,0,1,0,0,13,2,36
"394","Max","ZAG","Sport","1,78",1,"1,20","1,20","-0,22",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"395","Iacovelli","ATA","Paraná","2,86",1,"1,20","1,20","-0,14",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"396","Júnior Brumado","ATA","Bahia","3,41",8,"1,19","0,00","0,00",4,1,0,0,7,6,1,0,0,0,0,0,2,0,0,12,5,5
"397","Roger","ATA","Corinthians","4,68",10,"1,19","-1,60","-0,50",2,2,0,0,8,8,0,0,0,0,0,0,1,0,0,18,7,10
"398","Thiago Neves","MEI","Cruzeiro","9,06",9,"1,18","1,40","-0,05",4,0,0,0,9,6,9,0,0,0,0,0,1,0,0,4,5,30
"399","José Welison","MEI","Atlético-MG","3,52",7,"1,16","5,60","0,80",14,0,0,0,3,2,0,0,0,0,0,0,1,0,0,16,0,20
"400","Pará","LAT","Flamengo","3,10",2,"1,15","0,00","0,00",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4
"401","Matheus Alessandro","ATA","Fluminense","3,19",6,"1,12","2,20","0,53",5,0,0,0,9,3,1,0,0,0,0,0,3,0,0,4,0,3
"402","Fernando Miguel","GOL","Vasco","6,38",6,"1,12","0,00","0,00",0,0,0,1,0,0,0,0,8,0,0,0,0,0,11,0,0,1
"403","Araruna","MEI","São Paulo","1,40",4,"1,10","-5,80","-2,07",4,0,1,0,4,1,0,0,0,0,0,1,0,0,0,4,0,8
"404","Nadson","MEI","Paraná","2,26",4,"1,05","0,00","0,00",3,0,0,0,9,1,0,0,0,0,0,0,0,0,0,4,0,12
"405","Marco Antônio","MEI","Bahia","1,89",2,"1,05","0,00","0,00",2,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,4
"406","Joel Carli","ZAG","Botafogo","3,96",10,"1,03","1,10","-0,94",13,0,0,1,8,3,1,0,0,0,0,0,4,0,0,14,1,21
"407","Juan Alano","MEI","Internacional","1,83",5,"1,02","0,00","0,00",4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,4
"408","Bruno Roberto","MEI","Atlético-MG","0,96",1,"1,00","0,00","0,00",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"409","Tréllez","ATA","São Paulo","5,07",7,"1,00","0,00","0,12",0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,5
"410","Elias","MEI","Atlético-MG","4,26",12,"0,97","-1,90","-1,15",11,0,2,0,7,4,1,0,0,0,0,0,5,0,0,12,2,19
"411","Léo","LAT","Fluminense","3,30",3,"0,93","1,40","0,49",5,0,0,0,5,1,0,1,0,0,0,0,2,0,0,9,2,5
"412","Kayke","ATA","Bahia","4,57",3,"0,93","0,00","0,00",2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,6,2,2
"413","Paulão","ZAG","Vasco","4,23",5,"0,92","0,00","0,00",8,0,0,0,3,3,1,0,0,0,1,0,1,0,0,7,1,5
"414","Ramiro","MEI","Grêmio","4,82",8,"0,92","2,00","0,16",11,0,0,0,15,4,1,0,0,0,0,0,4,0,0,14,2,17
"415","Carlos Henrique","ATA","Sport","2,65",9,"0,92","0,00","-0,24",1,1,0,0,8,1,2,0,0,0,0,0,1,0,0,3,5,8
"416","Dodi","MEI","Fluminense","2,64",4,"0,92","0,00","-0,24",5,0,0,0,5,0,0,0,0,0,0,0,2,0,0,4,0,1
"417","Marlos","ATA","Flamengo","3,78",8,"0,91","1,50","0,38",6,0,0,0,8,0,2,0,0,0,0,0,1,0,0,8,3,2
"418","Yuri Alberto","ATA","Santos","2,54",4,"0,90","2,90","0,43",1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
"419","Charles","ZAG","Paraná","4,79",1,"0,90","0,90","-1,21",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2
"420","Douglas Friedrich","GOL","Bahia","3,40",10,"0,87","0,00","0,00",0,0,0,3,2,0,0,0,9,1,1,0,2,0,15,1,0,6
"421","Rafael Galhardo","LAT","Vasco","2,76",6,"0,85","0,00","0,00",5,0,0,0,7,4,2,0,0,0,0,0,1,0,0,6,1,20
"422","Eder Luis","ATA","Ceará","3,59",7,"0,85","1,00","0,31",3,0,0,0,9,2,2,0,0,0,0,0,0,0,0,5,5,7
"423","Elias","GOL","Vitória","3,60",7,"0,84","5,00","1,82",0,0,0,2,3,0,0,0,7,0,0,0,0,0,13,0,0,2
"424","Sassá","ATA","Cruzeiro","2,31",10,"0,83","0,00","0,00",4,1,0,0,17,6,1,0,0,0,0,0,3,0,0,19,7,4
"425","Ibañez","ZAG","Fluminense","4,45",3,"0,83","0,00","0,00",4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5
"426","Carlos Eduardo","MEI","Paraná","3,46",7,"0,81","-2,60","-0,54",4,0,0,0,10,4,0,0,0,0,0,0,1,0,0,4,0,15
"427","Júnior Santos","ATA","Chapecoense","0,97",1,"0,80","0,00","0,00",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"428","Lucho González","MEI","Atlético-PR","4,19",10,"0,80","-0,80","-0,07",14,0,0,0,2,2,1,0,0,0,0,0,2,0,0,9,1,26
"429","Martín Silva","GOL","Vasco","7,38",6,"0,78","6,70","0,47",0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,1
"430","Giovanni Augusto","MEI","Vasco","5,63",7,"0,74","0,80","0,10",6,0,1,0,5,4,1,0,0,0,0,0,1,1,0,5,0,24
"431","Bill","ATA","Atlético-PR","1,43",3,"0,73","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
"432","D'Alessandro","MEI","Internacional","6,68",4,"0,72","0,00","0,00",1,0,0,0,6,3,1,0,0,0,0,0,0,0,0,1,1,14
"433","Guilherme Costa","MEI","Vitória","2,27",6,"0,72","1,50","0,30",3,0,0,0,10,1,1,0,0,0,0,0,1,0,0,8,0,4
"434","Vecchio","MEI","Santos","5,26",1,"0,70","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"435","Ferreira","MEI","Sport","3,27",2,"0,70","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
"436","Lucas Marques","MEI","Vitória","2,83",4,"0,70","0,00","0,00",7,0,0,0,2,2,0,0,0,0,0,0,1,0,0,10,0,11
"437","Copete","ATA","Santos","5,39",6,"0,68","0,00","-0,35",3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3
"438","Pepê","ATA","Grêmio","1,91",6,"0,63","0,00","0,00",4,0,0,0,5,2,0,0,0,0,0,0,1,0,0,4,1,6
"439","Barcos","ATA","Cruzeiro","7,19",1,"0,60","0,60","-1,81",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"440","Luan","MEI","Vitória","1,46",2,"0,60","2,00","0,23",0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,2
"441","Klaus","ZAG","Internacional","2,61",2,"0,60","0,00","0,00",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
"442","Lucas Fernandes","MEI","São Paulo","3,15",4,"0,57","0,00","0,00",4,0,0,0,3,4,2,0,0,0,0,1,0,0,0,8,0,6
"443","Gerson Magrão","MEI","América-MG","2,59",6,"0,55","0,00","0,00",5,0,0,0,2,2,1,0,0,0,0,0,1,0,0,6,0,10
"444","Vitinho","LAT","Cruzeiro","0,95",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","Bruno Nazário","MEI","Atlético-PR","2,53",1,"0,50","0,50","-0,47",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Geovane Itinga","ATA","Bahia","1,60",1,"0,50","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"447","Marcelo Oliveira","LAT","Grêmio","2,98",2,"0,50","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"448","Alerrandro","ATA","Atlético-MG","0,95",4,"0,45","0,00","0,00",1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1
"449","Mancuello","MEI","Cruzeiro","2,67",8,"0,43","0,00","-0,16",5,0,0,0,3,2,4,0,0,0,0,1,0,0,0,8,0,10
"450","Vitor Bueno","MEI","Santos","4,46",5,"0,40","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,7
"451","Fillipe Soutto","MEI","Vitória","3,97",2,"0,40","3,10","0,22",3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5,0,3
"452","Juninho","ZAG","Atlético-MG","4,32",2,"0,40","-0,60","-0,46",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"453","Artur","ATA","Palmeiras","2,35",3,"0,40","0,50","0,07",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1
"454","Rodrigo Andrade","MEI","Vitória","1,12",7,"0,36","0,00","0,00",8,0,0,0,5,1,1,0,0,0,0,0,3,0,0,10,0,10
"455","Lincoln","ATA","Flamengo","2,59",2,"0,35","0,00","0,00",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"456","Fernandinho","ATA","Bahia","1,56",2,"0,35","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"457","Moisés","MEI","Palmeiras","3,98",9,"0,29","0,00","0,00",9,0,0,0,8,2,1,0,0,0,0,0,3,0,0,12,0,19
"458","Bergson","ATA","Atlético-PR","3,96",7,"0,28","3,90","0,62",0,0,0,0,9,3,3,0,0,0,0,0,2,0,0,4,2,5
"459","Richard","GOL","Paraná","4,18",2,"0,25","0,00","0,00",0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0
"460","Felipe Melo","MEI","Palmeiras","2,32",10,"0,21","-1,00","-0,30",17,0,0,0,5,3,1,0,0,0,0,0,7,0,0,19,0,20
"461","Zezinho","MEI","Paraná","4,47",1,"0,20","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"462","Douglas Grolli","ZAG","Bahia","2,89",1,"0,20","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"463","Matheus Galdezani","MEI","Atlético-MG","2,98",5,"0,20","0,00","0,00",2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,3,0,2
"464","Douglas","MEI","Grêmio","5,42",1,"0,20","0,20","-1,58",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"465","Leandro Donizete","MEI","América-MG","1,44",8,"0,19","-1,60","-0,45",10,0,0,0,6,3,2,0,0,0,0,1,2,0,0,12,0,21
"466","João Pedro","MEI","Botafogo","1,92",5,"0,16","1,40","0,14",2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,8
"467","João Carlos","ATA","Fluminense","0,75",6,"0,15","0,00","0,00",1,0,0,0,7,2,2,0,0,0,0,0,1,0,0,11,0,2
"468","Marquinhos Gabriel","MEI","Corinthians","2,55",10,"0,10","0,00","-0,30",3,0,0,0,7,3,0,0,0,0,0,0,1,0,0,7,0,13
"469","Nenén","MEI","Chapecoense","2,08",2,"0,10","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"470","Brenner","ATA","Internacional","0,76",5,"0,10","0,00","0,00",1,0,0,0,4,1,1,0,0,0,0,0,2,0,0,2,0,0
"471","Reina","MEI","Ceará","1,74",6,"0,10","-0,10","-0,24",2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,7
"472","Rildo","ATA","Vasco","2,99",2,"0,10","0,00","0,00",0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,1,1,8
"473","Wellington","MEI","Vasco","2,26",4,"0,05","0,00","0,00",2,0,0,0,1,2,2,0,0,0,0,0,2,0,0,3,0,6
"474","Mateus Norton","MEI","Fluminense","2,11",2,"0,05","0,00","0,00",2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,3
"475","Juninho Capixaba","LAT","Corinthians","4,56",2,"0,05","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3
"476","Renan Lodi","LAT","Atlético-PR","1,18",6,"0,05","-2,70","0,13",4,0,0,0,6,4,2,0,0,0,1,1,0,0,0,4,1,6
"477","Ruy","MEI","América-MG","3,43",6,"0,03","0,50","0,14",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,7
"478","Marcelo Mattos","MEI","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","Rodolfo","GOL","Fluminense","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","Alan Ruschel","MEI","Chapecoense","3,70",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481","Juninho","LAT","Vitória","3,44",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","Lenon","LAT","Vasco","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","Maxi López","ATA","Vasco","9,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","Luis Henrique","ZAG","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","Danilo Silva","ZAG","Internacional","3,84",1,"0,00","0,00","-1,16",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"486","Jhemerson","MEI","Vitória","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","Lepu","MEI","Bahia","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","Nonoca","MEI","Sport","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","Pedro Ken","MEI","Ceará","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","Matheus Anjos","MEI","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","Vitão","ZAG","Palmeiras","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492","Erick","GOL","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","Felipinho","LAT","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","Marcos Vinícius ","LAT","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","Alex Amado","ATA","Ceará","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","Caio","LAT","Sport","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","Rafael","ZAG","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","Gabriel Batista","GOL","Flamengo","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499","Álvaro","ATA","Internacional","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","Marcelo Benítez","LAT","Vitória","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501","Tiepo","GOL","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502","Kanu","ZAG","Botafogo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","Bruno","LAT","Chapecoense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","Kendy","ATA","Chapecoense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505","Lucas Silva","ATA","Flamengo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506","Estevão","MEI","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","Ronald","ATA","Internacional","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","Marcelo","ATA","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","Riuler","LAT","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","Marquinhos","MEI","Atlético-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","Felipe","ATA","Fluminense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","Alexsander","MEI","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","Jean","LAT","Sport","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","Daniel ","ZAG","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","Linik","MEI","Vitória","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","Jean Pyerre","MEI","Grêmio","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","Jadson","ATA","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","Leonardo Simas","LAT","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","João Gabriel","GOL","Vitória","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","Lucas Campos","ATA","Botafogo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","Patrick","MEI","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","Khevin","MEI","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","Esperon","MEI","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","Moisés Ribeiro","MEI","Chapecoense","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","Luiz Felipe","ZAG","Santos","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Igor Gomes","MEI","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","Pablo Maldini","LAT","Flamengo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","Kleber","LAT","Flamengo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Ricardo Silva","ZAG","América-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Romário Rodrigues","ATA","Ceará","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","Lucas Soares","LAT","Cruzeiro","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Nery Bareiro","ZAG","Chapecoense","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Vander","MEI","Cruzeiro","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","Matheus Matias","ATA","Corinthians","2,99",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","Pedrão","ZAG","Palmeiras","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Matheus Mancini","ZAG","Atlético-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Weverton Almeida","ZAG","Atlético-PR","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Matheus Henrique","MEI","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Guilherme Guedes","LAT","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Filipe","GOL","Corinthians","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Neto","ZAG","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","Matheus Guedes","ZAG","Santos","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","Ivan","GOL","Chapecoense","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Luciano","ATA","Fluminense","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Emerson Barbosa","LAT","Santos","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Brenno","GOL","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Gabriel","MEI","São Paulo","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","Baralhas","MEI","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","Ericson","ZAG","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Emanuel","ZAG","Grêmio","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Ruan","ZAG","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Matheus Vidotto","GOL","Corinthians","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","Bissoli","ATA","São Paulo","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
