"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"184","Borja","ATA","Palmeiras","11,20",2,"3,20","-1,00","-2,48",3,0,0,0,3,8,0,0,0,0,0,0,1,0,0,4,1,5
"185","Gilson Kleina","TEC","Chapecoense","6,25",3,"3,19","5,62","1,14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","Diego Alves","GOL","Flamengo","8,79",2,"3,15","5,20","-0,92",0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,4
"187","Luiz Otávio","ZAG","Ceará","6,60",3,"3,10","1,20","-0,65",7,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,4
"188","Ralf","MEI","Corinthians","8,96",1,"3,00","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"189","Ángel Romero","ATA","Corinthians","8,88",3,"3,00","1,20","-0,77",5,0,1,0,9,4,0,0,0,0,0,0,2,0,0,6,0,14
"190","Werley","ZAG","Vasco","5,88",2,"3,00","0,00","0,00",3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,3
"191","Henrique","LAT","Vasco","6,89",2,"3,00","0,00","0,00",4,0,0,0,4,1,1,0,0,0,0,0,1,0,0,1,0,5
"192","Gustavo Bochecha","MEI","Botafogo","4,70",2,"3,00","0,00","0,00",6,0,0,0,3,1,0,0,0,0,0,0,1,0,0,3,0,6
"193","Patric","LAT","Atlético-MG","5,50",3,"2,93","10,50","3,10",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1,15
"194","Renato Chaves","ZAG","Fluminense","5,82",3,"2,93","2,30","-0,28",6,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5,0,8
"195","Marcinho","LAT","Botafogo","5,80",3,"2,93","8,00","2,18",5,0,1,0,3,1,0,0,0,0,0,0,1,0,0,2,0,10
"196","Henrique","ZAG","Corinthians","8,10",3,"2,90","1,70","-0,67",2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2
"197","Matheus Alessandro","ATA","Fluminense","3,78",1,"2,90","2,90","-0,22",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"198","Everton","MEI","São Paulo","9,13",2,"2,90","6,20","0,86",3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,4
"199","Apodi","LAT","Chapecoense","6,33",3,"2,90","8,10","2,17",5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,8,0,8
"200","Júnior Brumado","ATA","Bahia","3,96",3,"2,87","1,10","-0,49",0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0
"201","Marcelo Chamusca","TEC","Ceará","4,15",3,"2,86","1,25","-0,32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","Messias","ZAG","América-MG","8,04",3,"2,83","0,20","-0,71",4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,5
"203","Jadson","MEI","Fluminense","7,90",3,"2,83","-3,30","-2,36",10,0,0,0,3,1,0,0,0,0,0,0,1,0,0,7,0,11
"204","Leonardo Valencia","MEI","Botafogo","6,66",3,"2,83","1,20","-0,57",2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,1,0,5
"205","Bremer","ZAG","Atlético-MG","4,41",3,"2,80","7,10","1,95",7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,0,7
"206","Mateus Vital","MEI","Corinthians","4,80",3,"2,77","5,40","1,18",3,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,4
"207","Juan","ZAG","Flamengo","7,83",2,"2,75","5,00","-0,78",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"208","Eduardo Sasha","ATA","Santos","8,41",2,"2,75","0,00","0,00",1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,5
"209","David Braz","ZAG","Santos","10,38",2,"2,75","0,00","0,00",1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1
"210","Mano Menezes","TEC","Cruzeiro","9,01",3,"2,71","4,50","0,33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Rafael Sobis","ATA","Cruzeiro","6,19",2,"2,70","3,90","-0,35",2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
"212","Ibañez","ZAG","Fluminense","5,99",1,"2,70","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"213","Thiago Martins","ZAG","Palmeiras","5,30",2,"2,70","6,50","0,55",0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,2
"214","Pachu","ATA","Botafogo","2,55",1,"2,70","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"215","Fábio Santos","LAT","Atlético-MG","5,99",3,"2,60","7,60","1,75",5,0,0,1,5,0,0,0,0,0,0,0,1,0,0,4,1,9
"216","Renê Júnior","MEI","Corinthians","6,70",2,"2,60","0,00","0,00",4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,6,0,2
"217","Pablo","ATA","Atlético-PR","7,44",3,"2,57","0,00","-0,74",3,1,0,0,2,3,0,0,0,0,0,0,1,0,0,9,1,4
"218","Neto Moura","MEI","Sport","4,10",2,"2,55","3,50","0,61",3,0,0,0,1,2,2,0,0,0,0,0,1,0,0,2,0,3
"219","Raphael Veiga","MEI","Atlético-PR","6,30",2,"2,50","0,00","-1,28",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","Leandro Vilela","MEI","Paraná","4,48",1,"2,50","0,00","0,00",3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,1
"221","Martín Silva","GOL","Vasco","10,27",2,"2,50","0,00","0,00",0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
"222","Rogério Micale","TEC","Paraná","4,65",3,"2,44","3,12","0,43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","Dedé","ZAG","Cruzeiro","5,86",2,"2,40","0,00","0,00",5,0,0,0,4,1,1,0,0,0,0,0,2,0,0,3,0,4
"224","Carlos Eduardo","MEI","Paraná","5,10",1,"2,40","0,00","0,00",1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
"225","Edimar","LAT","São Paulo","3,39",2,"2,35","1,20","-0,20",1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2
"226","Douglas Friedrich","GOL","Bahia","4,07",3,"2,30","4,70","1,00",0,0,0,2,1,0,0,0,1,0,0,0,1,0,2,0,0,2
"227","Léo","ZAG","Cruzeiro","6,15",2,"2,25","0,00","0,00",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"228","Lucas Lima","MEI","Palmeiras","7,71",3,"2,23","2,50","-0,43",3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,5,0,2
"229","Zé Ivaldo","ZAG","Atlético-PR","2,78",3,"2,20","5,20","1,20",2,0,0,2,1,0,0,0,0,0,0,0,2,0,0,4,0,3
"230","Bruno Henrique","MEI","Palmeiras","6,87",2,"2,20","0,00","0,00",5,0,0,0,2,1,0,0,0,0,0,0,1,0,0,4,0,3
"231","Vitor Feijão","ATA","Paraná","3,74",1,"2,20","0,00","0,00",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"232","Vagner Mancini","TEC","Vitória","6,33",3,"2,18","2,82","0,11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","Igor Rabello","ZAG","Botafogo","10,13",3,"2,17","-1,60","-1,79",3,1,0,0,2,2,1,0,0,0,1,0,1,0,0,2,0,6
"234","Marcelo Hermes","LAT","Cruzeiro","4,44",2,"2,15","3,30","0,50",3,0,0,1,1,2,0,0,0,0,0,0,1,0,0,4,0,11
"235","Gabriel","MEI","Sport","5,14",2,"2,15","0,00","0,00",1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2,0,3
"236","Frazan","ZAG","Fluminense","3,22",3,"2,13","0,00","-0,76",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2
"237","Amaral","MEI","Chapecoense","5,09",3,"2,10","5,50","1,36",7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,5
"238","Jesiel","ZAG","Paraná","3,90",3,"2,10","2,30","0,24",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,4
"239","Matheus Pereira","MEI","Paraná","4,39",2,"2,05","1,40","-0,27",3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
"240","Rafael Lima","ZAG","América-MG","6,79",3,"2,03","2,00","0,02",2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,5
"241","Moisés","MEI","Palmeiras","6,44",3,"2,00","4,70","0,66",5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,6
"242","Eduardo","LAT","Chapecoense","4,82",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","Léo Itaperuna","ATA","Paraná","3,44",1,"2,00","0,00","0,00",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","Vinicius","ATA","Chapecoense","4,34",2,"1,95","0,00","0,00",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,3
"245","Canteros","MEI","Chapecoense","6,57",3,"1,93","1,80","-0,13",3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,15
"246","Geuvânio","ATA","Flamengo","5,43",2,"1,90","0,00","0,00",2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,4
"247","Michel","MEI","Grêmio","4,70",2,"1,90","2,30","-0,47",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"248","Kannemann","ZAG","Grêmio","10,95",1,"1,90","0,00","0,00",2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,2
"249","Marcos Vinícius","MEI","Botafogo","4,24",2,"1,90","3,60","-0,03",2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5
"250","Caio Henrique","MEI","Paraná","3,41",3,"1,90","3,40","0,64",3,0,0,0,3,3,2,0,0,0,0,0,0,0,0,5,1,7
"251","Evander","MEI","Vasco","6,78",2,"1,85","0,00","0,00",3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,4
"252","Sornoza","MEI","Fluminense","6,57",3,"1,83","-0,80","-0,99",5,0,0,0,2,1,2,0,0,0,0,0,1,0,0,3,0,9
"253","Edigar Junio","ATA","Bahia","5,86",3,"1,80","2,90","0,13",2,0,0,0,2,1,2,1,0,0,0,0,0,0,0,5,1,6
"254","Pavez","MEI","Atlético-PR","5,35",3,"1,73","0,40","-0,72",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,6
"255","Paulo Victor","GOL","Grêmio","6,92",1,"1,70","1,70","-2,08",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1
"256","Andrigo","MEI","Sport","5,60",3,"1,70","3,10","0,33",3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,3,1,8
"257","Maicon","MEI","Grêmio","5,75",2,"1,65","0,00","0,00",2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,3
"258","Diego Souza","MEI","São Paulo","9,72",1,"1,60","1,60","-3,28",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
"259","Valdívia","MEI","São Paulo","7,23",2,"1,60","0,00","0,00",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1
"260","Neilton","ATA","Vitória","7,70",2,"1,60","1,00","-0,97",1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,3,0,3
"261","Lucas Silva","MEI","Cruzeiro","4,15",1,"1,50","0,00","0,00",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2
"262","Marlos","ATA","Flamengo","4,85",1,"1,50","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"263","Madson","LAT","Grêmio","5,44",1,"1,50","1,50","-1,56",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"264","Danilo Fernandes","GOL","Internacional","7,00",2,"1,50","5,00","0,81",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"265","Diego","ATA","Paraná","4,48",1,"1,50","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"266","Leandro Pereira","ATA","Chapecoense","4,61",2,"1,50","1,50","-0,24",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","Naldo","MEI","Ceará","3,45",1,"1,50","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","Ariel Cabral","MEI","Cruzeiro","5,02",2,"1,45","1,00","-1,11",4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,2
"269","Willian Arão","MEI","Flamengo","4,58",2,"1,45","0,00","0,00",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7
"270","Arthur","ATA","Ceará","4,84",3,"1,43","-0,50","-0,84",2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,4
"271","Felipe Azevedo","ATA","Ceará","4,91",3,"1,43","2,00","-0,18",5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,13
"272","Élber","MEI","Bahia","4,00",1,"1,40","1,40","-1,00",1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,4
"273","Lucas Fernandes","ATA","Vitória","4,00",1,"1,40","1,40","-1,00",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
"274","Adilson","MEI","Atlético-MG","4,52",2,"1,35","0,40","-0,67",4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,6
"275","Jonas","MEI","Flamengo","5,11",2,"1,35","1,50","-0,32",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"276","Tréllez","ATA","São Paulo","6,31",2,"1,35","2,70","-0,02",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"277","Arthur ","ATA","Chapecoense","5,24",3,"1,23","-2,20","-1,75",3,0,0,0,3,5,0,0,0,0,0,0,1,0,0,5,0,6
"278","Alerrandro","ATA","Atlético-MG","1,10",1,"1,20","1,20","0,10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"279","Nenê","MEI","São Paulo","5,93",3,"1,20","-0,40","-1,23",2,0,0,0,5,3,2,0,0,0,0,0,1,0,0,4,0,9
"280","Rafael Thyere","ZAG","Chapecoense","2,59",3,"1,20","4,50","1,17",3,0,0,1,2,0,0,0,0,0,0,0,2,0,0,3,1,3
"281","Lucas Romero","MEI","Cruzeiro","5,00",2,"1,20","2,90","0,29",3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,7
"282","Alemão","LAT","Paraná","4,08",3,"1,17","-0,70","-0,98",4,0,0,0,1,3,1,0,0,0,0,0,0,0,0,6,0,12
"283","Cícero","MEI","Grêmio","5,45",2,"1,15","0,00","-1,65",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
"284","Elicarlos","MEI","Chapecoense","3,77",2,"1,15","2,80","0,46",3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,5,0,0
"285","Juninho","MEI","Ceará","3,61",3,"1,13","-1,60","-1,37",6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,13
"286","Marcos Junior","ATA","Fluminense","4,00",3,"1,10","1,90","0,02",1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,1,3
"287","Mancuello","MEI","Cruzeiro","3,99",3,"1,10","0,30","-0,46",3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,7
"288","Jeferson","LAT","Vitória","4,11",2,"1,10","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
"289","Uillian Correia","MEI","Vitória","4,16",3,"1,07","1,60","-0,08",4,0,0,0,1,1,3,0,0,0,0,0,1,0,0,6,0,9
"290","Ribamar","ATA","Atlético-PR","4,62",2,"1,05","-0,80","-1,51",0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,1,2
"291","Ramiro","MEI","Grêmio","6,25",2,"1,05","0,00","0,00",5,0,0,0,3,1,0,0,0,0,0,0,2,0,0,4,1,4
"292","Marco Antônio","MEI","Bahia","1,89",2,"1,05","0,00","0,00",2,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,4
"293","Pablo Dyego","ATA","Fluminense","3,05",3,"1,00","-0,50","-0,53",1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,5
"294","Gabriel","ZAG","Atlético-MG","5,62",3,"0,87","6,70","1,71",2,0,0,1,4,0,0,0,0,0,1,0,0,0,0,3,0,3
"295","Willian Farias","MEI","Vitória","3,59",3,"0,87","2,10","0,34",1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,3
"296","Guilherme Costa","MEI","Vitória","2,60",3,"0,87","1,20","0,00",1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3
"297","Gabriel Dias","MEI","Internacional","3,80",2,"0,85","0,00","0,00",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1
"298","Rafael Galhardo","LAT","Vasco","3,28",2,"0,85","0,00","0,00",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"299","Vinícius","MEI","Bahia","5,25",3,"0,83","1,70","-0,28",0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,5
"300","Júlio César","GOL","Fluminense","2,55",3,"0,80","1,00","-0,44",0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,0,0,2
"301","André","ATA","Grêmio","8,03",3,"0,80","-2,40","-1,91",1,1,0,0,5,1,2,0,0,0,0,0,1,0,0,8,7,11
"302","Willian","ATA","Palmeiras","5,95",3,"0,77","0,00","-0,83",0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,4,0,1
"303","William Pottker","ATA","Internacional","2,93",3,"0,73","3,90","0,81",3,0,0,0,3,3,2,0,0,0,0,0,1,0,0,6,3,7
"304","Zé Ricardo","MEI","América-MG","1,08",2,"0,70","1,00","0,12",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2
"305","Maicosuel","MEI","Grêmio","3,47",2,"0,70","1,40","-0,05",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1
"306","Jailson","MEI","Grêmio","4,07",2,"0,70","-0,60","-1,44",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"307","Pepê","ATA","Grêmio","2,35",1,"0,70","0,70","-0,65",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"308","Klaus","ZAG","Internacional","3,11",1,"0,70","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"309","Rayan","ZAG","Paraná","2,48",3,"0,70","-0,60","-0,70",1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,4
"310","Guilherme","ATA","Chapecoense","4,43",2,"0,70","1,20","-1,22",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"311","Kieza","ATA","Botafogo","3,52",3,"0,70","0,70","-0,29",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2
"312","Ferreira","MEI","Sport","3,27",2,"0,70","-2,50","-1,48",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
"313","Leandro Damião","ATA","Internacional","6,48",2,"0,65","-2,00","-1,95",0,0,0,0,3,4,1,0,0,0,0,0,1,0,0,3,1,2
"314","Gerson Magrão","MEI","América-MG","3,24",2,"0,60","0,00","-1,03",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"315","D'Alessandro","MEI","Internacional","6,80",3,"0,60","0,50","-0,81",0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,11
"316","Riascos","ATA","Vasco","4,24",2,"0,55","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,2
"317","Roberto","ATA","Ceará","3,46",3,"0,53","0,90","-0,16",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"318","Wescley","MEI","Ceará","2,94",3,"0,53","0,50","-0,25",1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,4
"319","Maycon","MEI","Corinthians","3,64",2,"0,50","1,30","-0,98",3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5
"320","Rafael Marques","ATA","Cruzeiro","2,10",2,"0,50","1,50","-0,31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"321","Rossi","ATA","Internacional","3,79",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","Ernandes","LAT","Ceará","2,41",1,"0,50","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"323","Robinho","MEI","Cruzeiro","5,01",3,"0,43","0,20","-0,89",4,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,1,14
"324","Edílson","LAT","Cruzeiro","9,23",1,"0,40","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"325","Egídio","LAT","Cruzeiro","7,85",1,"0,40","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2
"326","Joel Carli","ZAG","Botafogo","4,31",3,"0,40","-0,10","-0,66",4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,5,0,7
"327","Matheus Galdezani","MEI","Atlético-MG","3,85",2,"0,35","-0,80","-1,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"328","Thiago Neves","MEI","Cruzeiro","12,47",2,"0,30","0,00","0,00",0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,10
"329","Luan Viana","ATA","Paraná","1,51",1,"0,30","0,30","-0,49",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"330","Richard","GOL","Paraná","4,18",2,"0,25","0,00","0,00",0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0
"331","Diego Pituca","MEI","Santos","0,70",2,"0,25","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","Arthur Gomes","ATA","Santos","2,63",2,"0,25","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","Leandro Donizete","MEI","América-MG","2,00",2,"0,25","-2,70","-1,46",4,0,0,0,2,0,1,0,0,0,0,1,0,0,0,3,0,4
"334","Douglas Grolli","ZAG","Bahia","2,89",1,"0,20","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"335","Lucho González","MEI","Atlético-PR","4,95",2,"0,20","0,10","-0,80",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
"336","Bruno Henrique","ATA","Santos","12,75",1,"0,20","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"337","Reina","MEI","Ceará","2,22",2,"0,15","-1,60","-1,16",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,3
"338","Elias","MEI","Atlético-MG","5,48",3,"0,10","-0,50","-1,05",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
"339","Rildo","ATA","Vasco","2,99",2,"0,10","0,00","0,00",0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,1,1,8
"340","Alex Baumjohann","MEI","Vitória","2,12",2,"0,10","0,00","0,00",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,1
"341","Ramon","ZAG","Vitória","2,24",3,"0,07","2,50","0,58",4,0,0,0,1,2,0,0,0,0,0,0,2,0,0,6,0,3
"342","Márcio Araújo","MEI","Chapecoense","2,33",2,"0,05","1,90","-0,56",2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,3
"343","Wellington","MEI","Vasco","3,16",2,"0,05","0,00","0,00",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3
"344","Mena","LAT","Bahia","10,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","Bruno Silva","ATA","Chapecoense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","João Ricardo","GOL","América-MG","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","Aderlan","LAT","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","Ruy","MEI","América-MG","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","Michel","LAT","América-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","Shaylon","MEI","São Paulo","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","Glauco","GOL","América-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","Matheus Santos","ATA","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","Erick","GOL","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","Roger Bernardo","MEI","Atlético-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","Arouca","MEI","Atlético-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","Giovanni","GOL","Atlético-MG","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","Ronaldo","LAT","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","Leonardo Silva","ZAG","Atlético-MG","12,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","Matheus Mancini","ZAG","Atlético-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","Hyuri","ATA","Atlético-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","Clayton","ATA","Atlético-MG","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","Igor Campos","GOL","Chapecoense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","Uilson","GOL","Atlético-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","Lucas Cândido","MEI","Atlético-MG","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","Iago Maidana","ZAG","Atlético-MG","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","Michael","GOL","Atlético-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","Tomás Andrade","MEI","Atlético-MG","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
