"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"319","Bruno Guimarães (MEI)","Atlético-PR","5,42",7,"2,08","-0,30","-0,61",8,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,8
"320","Ramon (ZAG)","Vitória","3,51",8,"2,07","2,90","-0,65",7,1,NA,1,4,2,1,NA,NA,NA,NA,NA,2,NA,NA,12,NA,6
"321","Nathan (ZAG)","Fluminense","3,70",3,"2,07","0,00","0,00",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1
"322","Matheus Pereira (MEI)","Paraná","4,39",2,"2,05","0,00","0,00",3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"323","Carlos (ATA)","Paraná","4,87",9,"2,04","-3,60","-0,89",5,1,NA,NA,12,7,4,NA,NA,NA,NA,NA,2,NA,NA,10,6,5
"324","Gregore (MEI)","Bahia","5,97",9,"2,03","-1,50","-0,98",28,NA,NA,NA,8,2,3,NA,NA,NA,NA,NA,4,NA,NA,42,NA,13
"325","Robinho (ATA)","Fluminense","4,13",6,"2,03","-0,40","-0,04",4,NA,1,NA,2,4,1,1,NA,NA,NA,NA,1,NA,NA,4,1,9
"326","Ariel Cabral (MEI)","Cruzeiro","4,57",4,"2,02","0,00","0,00",9,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,4
"327","Danilo (MEI)","Corinthians","3,53",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Jorginho (TEC)","Vasco","4,96",3,"2,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Lucas Santos (MEI)","Vasco","1,18",1,"2,00","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"330","Wagner (MEI)","Vasco","9,17",8,"1,99","-3,60","-0,79",5,2,NA,NA,12,4,4,NA,NA,NA,NA,NA,5,NA,NA,11,2,17
"331","Rafael Lima (ZAG)","América-MG","6,80",4,"1,97","0,00","0,00",4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9
"332","Gabriel Dias (MEI)","Internacional","4,24",4,"1,97","0,00","0,00",5,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"333","Guilherme (MEI)","Atlético-PR","6,91",8,"1,96","0,00","0,00",7,1,NA,NA,13,6,1,NA,NA,NA,NA,NA,2,NA,NA,10,NA,21
"334","Thonny Anderson (MEI)","Grêmio","3,36",5,"1,96","0,40","-0,23",1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"335","Renan Lodi (LAT)","Atlético-PR","2,48",4,"1,95","0,00","0,00",3,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"336","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,NA,NA,4,5,2,NA,NA,NA,NA,NA,1,NA,NA,13,1,18
"337","Leandro Vilela (MEI)","Paraná","4,22",7,"1,94","2,80","0,33",16,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,3,NA,NA,13,NA,16
"338","Hyuri (ATA)","Ceará","3,71",4,"1,90","0,00","0,00",4,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5
"339","Henrique (LAT)","Vasco","5,76",7,"1,90","0,70","-0,18",10,NA,NA,1,14,1,1,NA,NA,NA,NA,NA,3,NA,NA,10,1,14
"340","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"341","Matheus Rossetto (MEI)","Atlético-PR","9,22",8,"1,89","0,00","0,00",12,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,10,2,20
"342","Evander (MEI)","Vasco","5,70",4,"1,85","3,00","0,02",4,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"343","Jandrei (GOL)","Chapecoense","5,30",10,"1,84","3,70","1,38",1,NA,NA,2,2,NA,NA,NA,16,NA,NA,NA,1,NA,19,NA,NA,7
"344","Vinicius (ATA)","Chapecoense","3,79",3,"1,80","1,50","-0,55",1,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5
"345","Arthur Gomes (ATA)","Santos","3,63",4,"1,80","0,00","0,00",1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"346","Camacho (MEI)","Atlético-PR","4,46",9,"1,79","0,40","-0,62",19,NA,NA,NA,5,2,2,NA,NA,NA,NA,1,NA,NA,NA,14,NA,23
"347","Márcio Araújo (MEI)","Chapecoense","3,87",9,"1,77","5,40","0,99",14,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,17
"348","Paulão (ZAG)","Vasco","4,83",4,"1,77","-0,20","-0,88",5,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5
"349","Matheus Ferraz (ZAG)","América-MG","5,55",6,"1,73","5,50","1,35",9,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,7,1,8
"350","Romário  (LAT)","Ceará","3,59",7,"1,73","4,90","0,32",12,NA,NA,1,5,NA,1,NA,NA,NA,NA,NA,1,NA,NA,9,3,22
"351","Carlos Eduardo (MEI)","Paraná","4,21",5,"1,72","0,30","-0,23",4,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11
"352","Paulo Victor (GOL)","Grêmio","6,92",1,"1,70","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,1
"353","Andrigo (MEI)","Sport","5,60",3,"1,70","0,00","0,00",3,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8
"354","Tréllez (ATA)","São Paulo","5,68",5,"1,70","0,00","0,00",NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,5
"355","Shaylon (MEI)","São Paulo","2,92",2,"1,70","0,00","0,00",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,2
"356","Gustavo Bochecha (MEI)","Botafogo","4,17",5,"1,70","0,00","0,00",8,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,12
"357","Emerson Sheik (ATA)","Corinthians","6,76",5,"1,68","0,50","-0,65",NA,NA,1,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"358","Roger (ATA)","Corinthians","5,88",7,"1,67","5,70","1,00",2,2,NA,NA,4,5,NA,NA,NA,NA,NA,NA,1,NA,NA,15,4,6
"359","Marcos Vinícius (MEI)","Botafogo","3,80",4,"1,67","0,00","0,00",3,NA,NA,NA,5,3,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,9
"360","Leandro Damião (ATA)","Internacional","6,34",7,"1,65","0,00","0,00",2,1,NA,NA,9,10,6,NA,NA,NA,NA,NA,3,NA,NA,13,3,17
"361","Wanderson (ZAG)","Atlético-PR","3,82",5,"1,64","0,40","0,20",4,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,12
"362","Ricardinho (MEI)","Ceará","4,25",7,"1,63","-0,10","-0,14",10,NA,NA,NA,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,17
"363","Jailson (MEI)","Grêmio","4,30",6,"1,63","2,70","0,31",10,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,9
"364","Edu Dracena (ZAG)","Palmeiras","5,18",7,"1,62","0,00","0,00",6,NA,NA,2,6,NA,NA,NA,NA,NA,1,NA,1,NA,NA,4,1,4
"365","Amaral (MEI)","Chapecoense","4,43",7,"1,62","0,00","0,00",13,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,13,NA,9
"366","Lucas (LAT)","Vitória","5,17",5,"1,62","0,00","0,00",5,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,10
"367","Caíque (GOL)","Vitória","3,50",5,"1,62","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,8,1,NA,NA,1,NA,10,1,NA,3
"368","Guilherme Biteco (MEI)","Paraná","5,37",3,"1,60","0,00","0,00",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4
"369","Nickson (MEI)","Vitória","2,08",2,"1,60","3,20","0,60",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"370","Eder Luis (ATA)","Ceará","4,40",4,"1,57","0,00","0,00",2,NA,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"371","Arnaldo (LAT)","Ceará","4,42",4,"1,57","0,00","0,00",4,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,9
"372","Rodrigo Pimpão (ATA)","Botafogo","3,68",6,"1,57","0,00","0,00",3,1,NA,NA,7,2,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,8
"373","Maycon (MEI)","Corinthians","4,28",8,"1,55","4,40","0,24",13,NA,NA,NA,5,2,5,NA,NA,NA,NA,NA,3,NA,NA,11,NA,19
"374","Sidão (GOL)","São Paulo","7,73",9,"1,52","0,00","0,00",NA,NA,NA,3,NA,NA,NA,NA,9,NA,NA,NA,2,NA,11,NA,NA,8
"375","David Braz (ZAG)","Santos","7,92",8,"1,50","-0,80","-0,37",9,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,2,NA,NA,6,NA,14
"376","Diego (ATA)","Paraná","4,48",1,"1,50","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"377","Júnior (ATA)","Vitória","2,55",1,"1,50","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","Geuvânio (ATA)","Flamengo","5,03",3,"1,50","0,00","0,00",4,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,6,1,5
"379","Willian Arão (MEI)","Flamengo","4,58",2,"1,45","0,00","0,00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,7
"380","Lucas Lima (MEI)","Palmeiras","6,15",9,"1,44","-1,00","-0,92",10,NA,1,NA,8,3,NA,1,NA,NA,NA,NA,2,NA,NA,17,NA,13
"381","André (ATA)","Grêmio","8,06",10,"1,42","3,00","0,43",4,2,NA,NA,16,8,4,NA,NA,NA,NA,NA,2,NA,NA,23,10,22
"382","Leonardo Silva (ZAG)","Atlético-MG","7,97",2,"1,40","0,90","-1,40",3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"383","Valdívia (MEI)","São Paulo","5,66",5,"1,40","0,00","0,00",5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5
"384","Juninho (ZAG)","Atlético-MG","4,78",1,"1,40","1,40","-1,22",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"385","Patrick (ZAG)","Ceará","1,80",1,"1,40","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"386","Rayan (ZAG)","Paraná","3,32",6,"1,38","7,10","1,45",5,NA,NA,1,2,2,1,NA,NA,NA,NA,NA,1,NA,NA,4,2,10
"387","Matheus Alessandro (ATA)","Fluminense","3,19",4,"1,37","1,80","0,06",4,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,2,NA,NA,3,NA,2
"388","Rafael Thyere (ZAG)","Chapecoense","2,23",9,"1,33","-1,10","-0,42",10,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,1,12
"389","Lima (MEI)","Grêmio","2,03",7,"1,33","0,90","-0,13",4,NA,NA,NA,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3
"390","Ribamar (ATA)","Atlético-PR","4,48",3,"1,30","0,00","0,00",NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"391","Cícero (MEI)","Grêmio","5,28",6,"1,27","0,00","0,00",3,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8
"392","Lucas Romero (MEI)","Cruzeiro","4,58",7,"1,27","0,00","0,00",11,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,1,16
"393","Uillian Correia (MEI)","Vitória","3,87",5,"1,26","0,00","0,00",7,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,1,NA,NA,10,NA,11
"394","Lucho González (MEI)","Atlético-PR","4,92",8,"1,25","2,20","0,45",13,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,21
"395","Douglas Friedrich (GOL)","Bahia","2,99",8,"1,25","0,20","-0,94",NA,NA,NA,2,2,NA,NA,NA,9,1,1,NA,2,NA,12,1,NA,5
"396","Zé Ricardo (MEI)","América-MG","1,46",3,"1,23","0,00","0,00",2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"397","Júnior Brumado (ATA)","Bahia","3,41",8,"1,19","0,00","0,00",4,1,NA,NA,7,6,1,NA,NA,NA,NA,NA,2,NA,NA,12,5,5
"398","Pará (LAT)","Flamengo","3,10",2,"1,15","0,00","0,00",2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"399","Thiago Neves (MEI)","Cruzeiro","9,34",7,"1,10","2,20","-0,13",3,NA,NA,NA,8,4,8,NA,NA,NA,NA,NA,1,NA,NA,4,3,27
"400","Ernando (ZAG)","Sport","4,28",9,"1,10","4,00","0,62",6,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,NA,5
"401","Bill (ATA)","Atlético-PR","1,75",2,"1,10","2,00","0,19",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"402","Nadson (MEI)","Chapecoense","2,26",4,"1,05","4,00","0,65",3,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,12
"403","Robinho (MEI)","Cruzeiro","4,46",9,"1,05","-2,20","-0,92",12,NA,1,NA,10,3,1,NA,NA,NA,NA,NA,3,NA,NA,12,1,32
"404","Marco Antônio (MEI)","Bahia","1,89",2,"1,05","0,00","0,00",2,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"405","Deivid (MEI)","Sport","2,68",5,"1,04","3,90","0,48",5,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,6
"406","Carlos Henrique (ATA)","Sport","2,90",6,"1,02","0,00","0,00",1,1,NA,NA,5,1,1,NA,NA,NA,NA,NA,1,NA,NA,3,4,8
"407","Joel Carli (ZAG)","Botafogo","4,90",9,"1,02","8,50","1,38",13,NA,NA,1,7,3,NA,NA,NA,NA,NA,NA,4,NA,NA,14,1,19
"408","Juan Alano (MEI)","Internacional","1,83",5,"1,02","0,00","0,00",4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4
"409","Anderson Martins (ZAG)","São Paulo","5,88",4,"1,00","0,00","0,00",6,NA,NA,1,2,3,NA,NA,NA,NA,NA,1,1,NA,NA,8,NA,8
"410","Dodi (MEI)","Fluminense","2,96",2,"1,00","0,00","0,00",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"411","William Pottker (ATA)","Internacional","2,84",8,"1,00","0,00","0,00",6,NA,NA,NA,15,6,4,NA,NA,NA,NA,1,1,NA,NA,7,5,17
"412","Bruno Roberto (MEI)","Atlético-MG","0,96",1,"1,00","0,00","0,00",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"413","Bruno Silva (ATA)","Chapecoense","1,20",5,"0,98","0,00","0,00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,7
"414","Pedrinho (MEI)","Corinthians","2,46",9,"0,96","0,10","-0,17",6,NA,NA,NA,13,3,5,NA,NA,NA,NA,NA,1,NA,NA,11,1,24
"415","Elias (MEI)","Atlético-MG","4,76",9,"0,95","1,70","-0,86",9,NA,1,NA,7,1,1,NA,NA,NA,NA,NA,4,NA,NA,6,1,13
"416","Pepê (ATA)","Grêmio","2,22",5,"0,88","0,80","0,05",4,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,4
"417","Rafael Galhardo (LAT)","Vasco","2,76",6,"0,85","0,00","0,00",5,NA,NA,NA,7,4,2,NA,NA,NA,NA,NA,1,NA,NA,6,1,20
"418","Felipe Azevedo (ATA)","Ceará","4,03",8,"0,84","1,90","0,03",5,NA,NA,NA,8,2,3,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,20
"419","Allione (MEI)","Bahia","3,68",6,"0,83","0,00","0,04",NA,NA,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"420","Marlos (ATA)","Flamengo","3,91",5,"0,82","2,90","0,52",4,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,4,3,2
"421","Luiz Fernando  (MEI)","Botafogo","3,57",7,"0,80","2,20","0,15",3,NA,NA,NA,10,5,1,NA,NA,NA,NA,NA,2,NA,NA,3,3,7
"422","Júnior Santos (ATA)","Chapecoense","0,97",1,"0,80","0,00","0,00",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"423","Douglas (MEI)","Fluminense","3,02",4,"0,78","1,90","0,24",3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2
"424","Arthur (ATA)","Ceará","3,86",6,"0,77","0,30","-0,04",3,NA,NA,NA,1,5,3,NA,NA,NA,NA,NA,1,NA,NA,9,NA,5
"425","D'Alessandro (MEI)","Internacional","6,68",4,"0,72","0,00","0,00",1,NA,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,14
"426","Léo (LAT)","Fluminense","2,81",2,"0,70","0,00","0,00",3,NA,NA,NA,3,1,NA,1,NA,NA,NA,NA,2,NA,NA,5,2,3
"427","Kayke (ATA)","Bahia","4,53",1,"0,70","0,00","0,00",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"428","Sassá (ATA)","Cruzeiro","2,92",8,"0,70","0,00","0,00",3,1,NA,NA,12,6,1,NA,NA,NA,NA,NA,3,NA,NA,17,7,3
"429","Vecchio (MEI)","Santos","5,26",1,"0,70","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"430","André Lima (ATA)","Vitória","4,44",6,"0,70","1,10","0,14",1,1,NA,NA,9,2,2,NA,NA,NA,NA,NA,2,NA,NA,10,3,11
"431","Kazim (ATA)","Corinthians","3,14",1,"0,70","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"432","Guilherme Costa (MEI)","Vitória","2,25",4,"0,70","0,00","0,00",2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,4
"433","Ferreira (MEI)","Sport","3,27",2,"0,70","0,00","0,00",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"434","Ramiro (MEI)","Grêmio","4,74",6,"0,60","0,00","0,00",8,NA,NA,NA,11,3,1,NA,NA,NA,NA,NA,4,NA,NA,11,2,10
"435","Klaus (ZAG)","Internacional","2,61",2,"0,60","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"436","Moisés (MEI)","Palmeiras","4,25",7,"0,51","-1,80","-0,66",8,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,14
"437","Marcelo Oliveira (LAT)","Grêmio","2,98",2,"0,50","0,00","0,00",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA
"438","Tchê Tchê (MEI)","Palmeiras","5,93",1,"0,50","0,00","0,00",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"439","Vitor Bueno (MEI)","Santos","5,23",4,"0,50","0,00","0,00",2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"440","Vitinho (LAT)","Cruzeiro","0,95",1,"0,50","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","Maicosuel (MEI)","Grêmio","2,92",3,"0,47","0,00","0,00",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"442","Alerrandro (ATA)","Atlético-MG","0,95",4,"0,45","0,00","0,00",1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"443","Raphael Veiga (MEI)","Atlético-PR","4,41",8,"0,44","-1,90","-0,52",NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,10
"444","José Welison (MEI)","Vitória","2,72",6,"0,42","0,00","0,00",10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,15,NA,17
"445","Copete (ATA)","Santos","5,46",4,"0,40","0,00","-0,31",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"446","Marcelo (ATA)","Cruzeiro","0,87",2,"0,40","0,60","0,08",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"447","Mancuello (MEI)","Cruzeiro","3,46",6,"0,37","0,00","0,00",5,NA,NA,NA,2,2,3,NA,NA,NA,NA,1,NA,NA,NA,7,NA,10
"448","Leandro Donizete (MEI)","América-MG","2,21",6,"0,37","3,40","0,72",8,NA,NA,NA,6,2,2,NA,NA,NA,NA,1,1,NA,NA,10,NA,16
"449","Romulo (MEI)","Flamengo","3,01",2,"0,35","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"450","Fernandinho (ATA)","Bahia","1,56",2,"0,35","0,20","-0,16",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"451","Ricardo (ZAG)","Vasco","3,61",4,"0,35","0,90","0,13",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,7
"452","Lincoln (ATA)","Flamengo","2,59",2,"0,35","0,00","0,00",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"453","Gustavo Henrique (ZAG)","Santos","3,34",3,"0,33","0,00","0,00",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"454","Bruno Henrique (ATA)","Santos","9,53",4,"0,32","1,30","-0,04",NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,3
"455","Jean Lucas (MEI)","Flamengo","1,09",8,"0,31","-1,10","-0,23",2,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"456","Felipe Melo (MEI)","Palmeiras","2,80",8,"0,30","1,70","0,46",13,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,5,NA,NA,15,NA,19
"457","Luan Viana (ATA)","Paraná","1,51",1,"0,30","0,00","0,00",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"458","Richard (GOL)","Paraná","4,18",2,"0,25","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA
"459","Yuri Alberto (ATA)","Santos","2,11",3,"0,23","0,00","0,00",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"460","Aguirre (ATA)","Botafogo","0,83",6,"0,22","0,40","0,08",2,NA,NA,NA,4,2,3,NA,NA,NA,NA,NA,1,NA,NA,9,NA,8
"461","Matheus Galdezani (MEI)","Atlético-MG","2,98",5,"0,20","0,00","0,00",2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"462","Zezinho (MEI)","Paraná","4,47",1,"0,20","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"463","Douglas Grolli (ZAG)","Bahia","2,89",1,"0,20","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"464","Vinícius (MEI)","Bahia","3,36",10,"0,19","-1,70","-0,80",1,NA,NA,NA,4,9,4,NA,NA,NA,NA,NA,1,NA,NA,6,1,27
"465","Jori (GOL)","América-MG","6,40",7,"0,19","-3,00","-0,51",NA,NA,NA,1,1,NA,NA,NA,7,NA,NA,NA,NA,NA,11,1,NA,9
"466","João Carlos (ATA)","Fluminense","0,87",5,"0,18","0,80","0,06",1,NA,NA,NA,7,2,2,NA,NA,NA,NA,NA,1,NA,NA,11,NA,2
"467","Júnior Dutra (ATA)","Corinthians","4,55",4,"0,17","0,00","0,00",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6
"468","Gerson Magrão (MEI)","América-MG","2,47",4,"0,13","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"469","Kanu (ZAG)","Vitória","2,38",9,"0,11","3,80","1,17",10,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,15,3,8
"470","Nenén (MEI)","Chapecoense","2,08",2,"0,10","0,00","0,00",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"471","Rildo (ATA)","Vasco","2,99",2,"0,10","0,00","0,00",NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,8
"472","Douglas Coutinho  (ATA)","Ceará","4,08",4,"0,08","-0,30","-0,05",2,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,3,NA,7
"473","Giovanni Augusto (MEI)","Vasco","5,28",4,"0,05","-1,10","-0,68",4,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,12
"474","Wellington (MEI)","Vasco","2,26",4,"0,05","-0,50","-0,59",2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,3,NA,6
"475","Marcelo Mattos (MEI)","Vasco","2,00",0,"0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
