atletas.nome;atletas.apelido;atletas.atleta_id;atletas.rodada_id;atletas.posicao_id;atletas.status_id;atletas.clube.id.full.name;FC;FD;FF;FS;G;I;RB;CA;PE;A;SG;DD;FT;GS;CV;GC;PP;DP
Lucas Rios Marques;Lucas; 50362;23;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;24;lat;Contundido;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;25;lat;Dúvida;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;26;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;27;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;28;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;29;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;30;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;31;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;32;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;33;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;34;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;35;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;36;lat;Nulo;Vitória;2;0;1; 0;0;1; 2;0; 2;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;37;lat;Provável;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Lucas Rios Marques;Lucas; 50362;38;lat;Nulo;Vitória;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 1;mei;Provável;Paraná;0;0;1; 2;0;0; 1;0; 3;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 2;mei;Contundido;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 3;mei;Dúvida;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 4;mei;Dúvida;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 5;mei;Nulo;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 6;mei;Nulo;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 7;mei;Nulo;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 8;mei;Nulo;Paraná;0;0;1; 2;0;0; 2;0; 1;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369; 9;mei;Provável;Paraná;1;0;1; 1;0;0; 1;0; 3;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;10;mei;Provável;Paraná;1;0;0; 4;0;0; 0;0; 4;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;11;mei;Nulo;Paraná;0;0;0; 0;0;0; 0;0; 1;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;12;mei;Dúvida;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;13;mei;Dúvida;Paraná;2;0;1; 1;0;0; 0;1; 3;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;14;mei;Nulo;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;15;mei;Nulo;Paraná;0;0;1; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Carlos Eduardo Marques;Carlos Eduardo; 50369;16;mei;Nulo;Paraná;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 1;mei;Nulo;América-MG;0;0;0; 0;0;0; 1;0; 1;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 2;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 3;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 4;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 5;mei;Nulo;América-MG;2;0;0; 0;0;0; 0;0; 1;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 6;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 7;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 8;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401; 9;mei;Nulo;América-MG;1;1;0; 1;0;0; 0;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;10;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;11;mei;Provável;América-MG;1;0;1; 0;0;0; 1;0; 1;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;12;mei;Provável;América-MG;2;0;1; 1;0;0; 3;1; 5;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;13;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;14;mei;Nulo;América-MG;1;1;0; 0;0;0; 0;1; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;15;mei;Provável;América-MG;1;0;0; 0;0;0; 1;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;16;mei;Nulo;América-MG;0;0;0; 1;0;0; 1;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;17;mei;Provável;América-MG;1;2;0; 1;0;0; 2;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;18;mei;Provável;América-MG;1;0;0; 1;0;0; 0;0; 4;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;19;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;20;mei;Dúvida;América-MG;4;0;0; 1;0;0; 2;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;21;mei;Dúvida;América-MG;1;0;1; 0;1;0; 2;0; 4;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;22;mei;Provável;América-MG;1;0;0; 2;0;1; 1;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;23;mei;Provável;América-MG;4;2;0; 2;1;2; 2;0; 1;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;24;mei;Contundido;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;25;mei;Dúvida;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;26;mei;Provável;América-MG;0;1;1; 1;0;0; 1;0; 3;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;27;mei;Provável;América-MG;1;0;1; 1;0;0; 3;0; 6;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;28;mei;Provável;América-MG;1;0;0; 0;0;1; 0;0; 4;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;29;mei;Provável;América-MG;1;0;0; 0;0;0; 2;0; 1;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;30;mei;Provável;América-MG;0;1;0; 0;0;0; 1;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;31;mei;Suspenso;América-MG;1;2;0; 1;0;0; 0;1; 4;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;32;mei;Dúvida;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;33;mei;Provável;América-MG;1;1;0; 0;0;1; 0;1; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;34;mei;Provável;América-MG;0;0;0; 1;0;0; 1;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;35;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;36;mei;Nulo;América-MG;0;0;0; 1;0;0; 1;0; 2;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;37;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Gerson Alencar de Lima Junior;Gerson Magrão; 50401;38;mei;Nulo;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 1;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 2;ata;Contundido;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 3;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 4;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 5;ata;Nulo;Bahia;1;1;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 6;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 7;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 8;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402; 9;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;10;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;11;ata;Provável;Bahia;2;0;0; 0;0;1; 1;1; 2;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;12;ata;Nulo;Bahia;3;3;2; 0;0;1; 1;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;13;ata;Contundido;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;14;ata;Contundido;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;15;ata;Contundido;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;16;ata;Contundido;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;17;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;18;ata;Nulo;Bahia;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;19;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;20;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;21;ata;Provável;Fluminense;0;0;0; 0;0;0; 1;0; 2;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;22;ata;Provável;Fluminense;4;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;23;ata;Provável;Fluminense;1;1;0; 1;0;1; 1;0; 3;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;24;ata;Provável;Fluminense;5;1;0; 0;0;1; 2;0; 2;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;25;ata;Dúvida;Fluminense;2;1;2; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;26;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 1;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;27;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;28;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;29;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;30;ata;Provável;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;31;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;32;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;33;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;34;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;1; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;35;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;36;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;37;ata;Nulo;Fluminense;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Kayke Moreno de Andrade Rodrigues;Kayke; 50402;38;ata;Provável;Fluminense;1;0;0; 1;0;0; 1;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;22;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;23;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;24;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;25;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;26;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;27;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;28;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;29;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;30;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;31;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;32;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;33;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;34;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;35;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;36;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;37;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Marco Antonio de Mattos Filho;Marquinho; 50407;38;mei;Nulo;Atlético-PR;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 1;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 2;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 3;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 4;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 5;zag;Provável;Vasco;2;0;0; 0;0;0; 1;1; 3;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 6;zag;Suspenso;Vasco;0;0;0; 2;0;0; 1;0; 0;0; 0;0;0;0;1;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 7;zag;Provável;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 8;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408; 9;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;10;zag;Nulo;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;11;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;12;zag;Suspenso;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;13;zag;Provável;Vasco;0;0;0; 1;0;0; 1;0; 2;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;14;zag;Nulo;Vasco;1;0;0; 1;0;0; 1;1; 2;0; 1;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;15;zag;Provável;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;16;zag;Suspenso;Vasco;2;0;0; 0;0;0; 2;1; 2;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;17;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;18;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;19;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;20;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;21;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;22;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;23;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;24;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;25;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;26;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;27;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;28;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;29;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;30;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;31;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;32;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;33;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;34;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;35;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;36;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;37;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Breno Vinicius Rodrigues Borges;Breno; 50408;38;zag;Contundido;Vasco;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Wesley Lopes Beltrame;Wesley; 50421; 1;mei;Nulo;América-MG;1;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Wesley Lopes Beltrame;Wesley; 50421; 2;mei;Dúvida;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Wesley Lopes Beltrame;Wesley; 50421; 3;mei;Provável;América-MG;0;0;0; 0;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
Wesley Lopes Beltrame;Wesley; 50421; 4;mei;Nulo;América-MG;2;0;0; 1;0;0; 0;1; 0;0; 0;0;0;0;0;0;0;0
Wesley Lopes Beltrame;Wesley; 50421; 5;mei;Nulo;América-MG;0;0;0; 1;0;0; 0;0; 0;0; 0;0;0;0;0;0;0;0
