"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"158","Richardson (MEI)","Ceará","6,69",6,"4,08","2,00","-0,70",15,NA,NA,NA,16,1,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,10
"159","Canteros (MEI)","Chapecoense","9,01",8,"4,04","7,60","0,70",13,2,1,NA,9,1,1,1,NA,NA,NA,NA,1,NA,NA,8,NA,39
"160","Diego (MEI)","Flamengo","10,80",6,"4,02","13,50","2,57",8,2,NA,NA,23,4,NA,NA,NA,NA,NA,NA,2,NA,NA,10,6,22
"161","Alison (MEI)","Santos","9,00",5,"4,02","0,00","0,00",17,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,9
"162","Marquinhos (ATA)","América-MG","7,00",5,"4,02","0,00","-1,56",4,1,1,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12
"163","Henrique (ZAG)","Corinthians","10,39",8,"4,01","8,50","1,50",4,1,NA,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"164","Fernando Miguel (GOL)","Vasco","8,56",2,"4,00","11,00","2,55",NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA
"165","Dudu (ATA)","Palmeiras","14,75",7,"3,99","5,90","0,12",6,1,1,NA,17,5,7,NA,NA,NA,NA,NA,3,NA,NA,4,2,20
"166","Carlinhos (LAT)","América-MG","12,58",4,"3,95","0,00","0,00",5,1,NA,1,2,1,3,NA,NA,NA,NA,NA,1,NA,NA,11,1,7
"167","Leandro Pereira (ATA)","Chapecoense","6,52",7,"3,92","0,00","-0,71",8,1,NA,NA,10,4,3,1,NA,NA,NA,NA,1,NA,NA,8,1,3
"168","Gabriel (ATA)","Santos","12,12",7,"3,91","4,00","0,02",6,2,NA,NA,13,13,2,NA,NA,NA,NA,NA,1,NA,NA,11,5,23
"169","Léo Cittadini (MEI)","Santos","8,93",5,"3,90","1,50","-0,04",10,NA,1,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,6,1,2
"170","Marlon (LAT)","Fluminense","5,89",5,"3,84","5,10","1,04",10,NA,NA,2,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,19
"171","Neris (ZAG)","Paraná","4,09",3,"3,83","-4,50","-2,31",9,NA,NA,2,1,2,1,NA,NA,NA,NA,1,2,NA,NA,6,NA,11
"172","Hyoran (MEI)","Palmeiras","3,94",4,"3,83","1,50","-0,97",1,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"173","Cuéllar (MEI)","Flamengo","9,43",6,"3,82","0,00","0,00",22,NA,1,NA,2,1,NA,NA,NA,NA,NA,1,2,NA,NA,11,NA,8
"174","Victor (GOL)","Atlético-MG","10,34",8,"3,81","-3,30","-0,95",NA,NA,NA,2,1,NA,NA,NA,14,NA,NA,NA,NA,NA,10,NA,NA,7
"175","Willian (ATA)","Palmeiras","7,91",7,"3,80","-0,50","-2,34",3,2,NA,NA,7,2,6,1,NA,NA,NA,NA,1,NA,NA,11,1,4
"176","Rafael Marques (ATA)","Sport","4,16",5,"3,78","6,20","-0,13",2,1,1,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"177","Bruno Alves (ZAG)","São Paulo","9,75",6,"3,73","0,00","0,00",6,1,NA,2,3,NA,NA,1,NA,NA,NA,NA,2,NA,NA,6,NA,7
"178","Patric (LAT)","Atlético-MG","6,25",5,"3,72","0,00","0,00",11,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,1,18
"179","Thiago Santos (MEI)","Palmeiras","6,60",5,"3,70","1,10","-0,16",13,NA,NA,NA,4,NA,1,1,NA,NA,NA,NA,1,NA,NA,8,NA,4
"180","Aderlan (LAT)","América-MG","3,58",4,"3,70","4,70","1,33",13,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,10
"181","Juninho (MEI)","Ceará","6,25",7,"3,69","0,00","0,00",21,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,23
"182","Iago (LAT)","Internacional","9,61",7,"3,69","0,00","0,00",14,NA,NA,4,2,2,2,NA,NA,NA,NA,NA,3,NA,NA,13,1,24
"183","Pablo (ATA)","Atlético-PR","9,01",8,"3,68","0,40","-0,29",8,3,NA,NA,3,8,4,NA,NA,NA,NA,NA,2,NA,NA,19,5,11
"184","Lucas Veríssimo (ZAG)","Santos","8,98",6,"3,68","3,20","0,02",12,NA,NA,1,6,1,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,8
"185","Gilson Kleina (TEC)","Chapecoense","7,73",8,"3,67","6,80","0,81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Reinaldo (LAT)","São Paulo","9,92",4,"3,67","0,00","0,00",10,NA,NA,1,5,2,1,NA,NA,NA,NA,NA,1,NA,NA,10,NA,12
"187","Sornoza (MEI)","Fluminense","8,28",8,"3,67","-0,30","-0,92",13,NA,1,NA,6,7,9,NA,NA,NA,NA,NA,2,NA,NA,6,NA,25
"188","Arboleda (ZAG)","São Paulo","9,63",6,"3,67","1,70","-0,80",13,NA,NA,1,4,4,2,NA,NA,NA,NA,NA,2,NA,NA,7,1,7
"189","Enderson Moreira (TEC)","América-MG","9,74",8,"3,65","0,98","-0,28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Alberto Valentim (TEC)","Botafogo","9,12",8,"3,61","4,43","0,25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Lucas Fernandes (ATA)","Vitória","5,49",5,"3,60","3,30","0,68",1,1,NA,NA,10,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,10
"192","Mateus Vital (MEI)","Corinthians","5,71",8,"3,59","0,40","-1,68",6,1,1,NA,11,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"193","Desábato (MEI)","Vasco","7,60",6,"3,57","0,00","0,00",17,NA,1,NA,5,1,NA,NA,NA,NA,NA,1,NA,NA,NA,7,NA,13
"194","Éverton Ribeiro (MEI)","Flamengo","4,42",6,"3,53","-0,90","-1,58",7,2,NA,NA,15,2,3,NA,NA,NA,NA,1,1,NA,NA,10,NA,20
"195","Wagner (MEI)","Vasco","10,90",6,"3,52","0,00","0,00",5,2,NA,NA,9,3,4,NA,NA,NA,NA,NA,3,NA,NA,7,2,12
"196","Gabriel (ZAG)","Atlético-MG","7,18",8,"3,51","2,70","-0,07",12,NA,NA,2,9,1,2,1,NA,NA,1,NA,NA,NA,NA,7,NA,7
"197","Jadson (MEI)","Fluminense","9,27",8,"3,50","5,10","0,30",19,NA,1,NA,12,4,3,NA,NA,NA,NA,NA,2,NA,NA,16,NA,21
"198","Luiz Antonio  (MEI)","Chapecoense","6,40",1,"3,50","0,00","0,00",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"199","Adilson (MEI)","Atlético-MG","6,21",7,"3,48","-0,70","-1,19",24,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,11,NA,17
"200","Douglas (ZAG)","Chapecoense","7,48",8,"3,48","4,00","0,22",14,NA,NA,2,6,3,NA,NA,NA,NA,NA,NA,1,NA,NA,10,NA,5
"201","Paulo Roberto (MEI)","Corinthians","3,31",3,"3,47","1,80","-0,68",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"202","Élber (MEI)","Bahia","5,27",6,"3,47","0,70","-1,13",6,1,1,NA,10,NA,6,NA,NA,NA,NA,NA,3,NA,NA,4,NA,18
"203","Renatinho (MEI)","Botafogo","5,23",4,"3,45","0,00","0,00",8,NA,NA,NA,5,2,3,NA,NA,NA,NA,NA,1,NA,NA,3,NA,8
"204","Éverson (GOL)","Ceará","8,71",8,"3,45","2,40","-0,73",NA,NA,NA,1,2,NA,NA,NA,17,NA,NA,NA,1,NA,13,1,NA,3
"205","Elton (MEI)","Bahia","8,09",7,"3,44","0,50","-0,75",21,NA,1,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,24,NA,11
"206","Hudson (MEI)","São Paulo","8,50",6,"3,43","0,00","0,00",19,NA,NA,NA,6,5,1,NA,NA,NA,NA,NA,3,NA,NA,13,NA,12
"207","Mena (LAT)","Bahia","7,91",3,"3,43","3,60","-0,49",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"208","Robinho (ATA)","Fluminense","5,19",4,"3,42","0,00","0,00",2,NA,1,NA,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"209","Marcinho (LAT)","Botafogo","6,41",8,"3,41","0,00","-0,53",13,NA,3,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,26
"210","Jair Ventura (TEC)","Santos","10,47",7,"3,41","2,94","-0,04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Rafinha (MEI)","Cruzeiro","8,33",3,"3,40","0,00","0,00",4,NA,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5
"212","Rogério Micale (TEC)","Paraná","6,12",8,"3,34","2,78","-0,23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Jucilei (MEI)","São Paulo","8,20",7,"3,32","7,50","1,24",20,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,16
"214","Rossi (ATA)","Internacional","3,99",5,"3,32","-2,50","-1,80",5,1,1,NA,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,4
"215","Rhayner (ATA)","Vitória","8,73",7,"3,31","0,00","0,00",14,NA,1,NA,13,4,2,1,NA,NA,NA,NA,3,NA,NA,13,NA,18
"216","Mantuan (LAT)","Corinthians","4,70",6,"3,30","8,40","1,60",10,NA,NA,2,8,2,NA,NA,NA,NA,NA,NA,1,NA,NA,7,1,16
"217","Lucas Silva (MEI)","Cruzeiro","4,91",5,"3,28","-1,00","-0,82",11,NA,NA,NA,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12
"218","João Ricardo (GOL)","América-MG","5,87",3,"3,27","0,00","0,00",NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,NA,NA,4
"219","Dodô (LAT)","Santos","10,61",7,"3,25","0,70","-0,27",15,NA,NA,1,13,2,1,NA,NA,NA,NA,NA,2,NA,NA,4,NA,27
"220","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"221","Wellington Paulista (ATA)","Chapecoense","10,81",7,"3,23","6,90","0,79",5,2,1,NA,10,10,NA,NA,NA,NA,NA,NA,4,NA,NA,10,4,13
"222","Vanderlei (GOL)","Santos","16,00",7,"3,20","8,00","0,64",NA,NA,NA,1,2,NA,NA,NA,13,NA,NA,NA,NA,NA,11,NA,NA,2
"223","Brenner (ATA)","Botafogo","6,36",6,"3,20","0,00","0,00",2,1,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7
"224","Zé Ricardo (TEC)","Vasco","9,49",7,"3,20","5,22","0,86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Elton (ATA)","Ceará","5,30",5,"3,14","0,00","0,00",3,1,1,NA,4,4,4,NA,NA,NA,NA,NA,1,NA,NA,15,1,6
"226","Carlos (ATA)","Paraná","5,84",7,"3,14","-0,20","-0,95",5,1,NA,NA,11,6,4,NA,NA,NA,NA,NA,1,NA,NA,7,5,2
"227","Éderson (ATA)","Atlético-PR","8,10",3,"3,13","0,00","0,00",2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"228","Wanderson (ZAG)","Atlético-PR","4,97",3,"3,13","6,90","0,90",3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7
"229","Elicarlos (MEI)","Chapecoense","4,90",5,"3,08","3,90","-0,04",10,NA,NA,NA,11,3,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,9
"230","Luan Peres  (ZAG)","Fluminense","6,43",5,"3,08","6,80","1,22",5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,7
"231","Jefferson (GOL)","Botafogo","8,87",6,"3,05","0,00","-0,75",NA,NA,1,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,8,NA,NA,4
"232","Jhonny Lucas (MEI)","Paraná","4,81",6,"3,05","-0,70","-0,78",14,1,NA,NA,8,3,3,NA,NA,NA,NA,NA,3,NA,NA,21,NA,14
"233","Henrique (MEI)","Cruzeiro","9,80",5,"3,02","0,00","0,00",12,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,2,NA,NA,6,NA,5
"234","Everton Felipe (MEI)","Sport","5,53",5,"3,02","0,00","0,00",4,1,NA,NA,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,16
"235","Ezequiel (ATA)","Botafogo","4,93",3,"3,00","0,00","0,00",2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"236","Eduardo Sasha (ATA)","Santos","8,22",7,"3,00","2,80","0,01",4,NA,3,NA,14,4,1,NA,NA,NA,NA,NA,NA,NA,NA,8,4,18
"237","Luiz Otávio  (ZAG)","Chapecoense","5,09",2,"3,00","0,00","0,00",1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"238","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"239","Apodi (LAT)","Chapecoense","7,26",8,"2,99","7,50","1,54",11,NA,1,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,19
"240","Bruno Pacheco (LAT)","Chapecoense","5,49",6,"2,98","0,00","0,00",12,NA,NA,1,12,2,NA,NA,NA,NA,NA,NA,3,NA,NA,8,NA,9
"241","Edenílson (MEI)","Internacional","9,03",6,"2,97","1,40","-0,05",8,NA,2,NA,5,2,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,16
"242","Denilson (ATA)","Vitória","10,04",6,"2,97","0,00","0,00",3,2,NA,NA,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,8
"243","Rafael Pereira (ZAG)","Ceará","5,02",2,"2,95","0,00","0,00",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"244","Lucas Fernandes (MEI)","São Paulo","4,79",2,"2,90","0,00","0,00",2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"245","Neto Moura (MEI)","Sport","5,04",6,"2,88","0,00","0,00",10,NA,NA,NA,7,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"246","Lucas Fonseca (ZAG)","Bahia","6,96",7,"2,87","1,20","-0,90",5,NA,NA,3,6,NA,1,1,NA,NA,NA,NA,2,NA,NA,4,NA,12
"247","Tiago Alves (ZAG)","Ceará","4,02",3,"2,87","0,90","-0,39",3,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"248","Pablo Dyego (ATA)","Fluminense","4,64",5,"2,86","0,00","0,00",1,1,NA,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"249","Luiz Otávio (ZAG)","Ceará","7,04",8,"2,83","0,20","-0,34",17,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,9
"250","Régis (LAT)","São Paulo","6,86",6,"2,82","2,40","0,03",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,12
"251","Yago (MEI)","Vitória","9,23",5,"2,82","0,00","0,00",9,1,NA,NA,8,3,2,NA,NA,NA,NA,NA,3,NA,NA,8,1,19
"252","Rodrygo (ATA)","Santos","9,59",7,"2,77","2,40","-0,03",3,2,NA,NA,11,3,3,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,22
"253","Júlio César (GOL)","Fluminense","4,82",8,"2,75","8,00","1,06",NA,NA,NA,3,1,NA,NA,NA,8,NA,NA,NA,1,NA,7,NA,NA,5
"254","Claudio Winck (LAT)","Sport","3,96",6,"2,75","0,00","0,00",5,1,NA,1,8,2,2,NA,NA,NA,NA,NA,1,NA,NA,11,NA,15
"255","Vagner Mancini (TEC)","Vitória","6,97",8,"2,74","2,95","0,12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Luan (ATA)","América-MG","9,80",7,"2,74","-3,30","-1,23",12,NA,2,NA,15,6,1,NA,NA,NA,NA,1,2,NA,NA,15,2,16
"257","Edu Dracena (ZAG)","Palmeiras","6,73",6,"2,72","2,50","0,33",5,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,4
"258","Rafael Carioca (LAT)","Ceará","4,87",5,"2,72","0,00","0,00",10,NA,NA,1,4,3,3,NA,NA,NA,NA,NA,3,NA,NA,8,1,13
"259","Zé Ivaldo (ZAG)","Atlético-PR","4,58",8,"2,72","8,70","1,15",7,NA,NA,4,5,2,1,NA,NA,NA,NA,NA,2,NA,NA,10,1,15
"260","Bruno Silva (MEI)","Cruzeiro","6,23",5,"2,70","-0,50","-1,44",4,1,NA,NA,1,6,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,5
"261","Manoel (ZAG)","Cruzeiro","4,94",2,"2,70","0,00","0,00",1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"262","Thiago Martins (ZAG)","Palmeiras","5,30",2,"2,70","0,00","0,00",NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"263","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"264","Ibañez (ZAG)","Fluminense","5,99",1,"2,70","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"265","Edimar (LAT)","São Paulo","3,59",4,"2,67","1,00","-0,55",2,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2
"266","Liziero (LAT)","São Paulo","4,75",6,"2,67","0,50","-0,17",5,NA,NA,2,7,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,6
"267","Everson (ZAG)","Bahia","4,01",4,"2,67","0,00","0,00",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,2,1,8
"268","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"269","Guilherme (MEI)","Atlético-PR","8,62",7,"2,64","7,10","1,38",7,1,NA,NA,12,6,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,20
"270","Marcelo Hermes (LAT)","Cruzeiro","4,57",3,"2,63","0,00","0,00",5,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,15
"271","Gabriel (MEI)","Sport","6,16",7,"2,63","7,90","1,54",3,1,NA,NA,13,2,4,NA,NA,NA,NA,NA,1,NA,NA,4,NA,10
"272","Juan (ZAG)","Flamengo","7,20",3,"2,60","0,00","0,00",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"273","Mansur (LAT)","Paraná","4,91",6,"2,60","1,10","-0,74",7,NA,NA,2,5,2,2,1,NA,NA,NA,1,NA,NA,NA,11,NA,13
"274","Renê Júnior (MEI)","Corinthians","6,70",2,"2,60","0,00","0,00",4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2
"275","Messias (ZAG)","América-MG","8,11",8,"2,58","2,90","-0,13",9,NA,NA,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15
"276","Thonny Anderson (MEI)","Grêmio","3,40",3,"2,57","0,80","-1,02",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"277","Pavez (MEI)","Atlético-PR","6,24",6,"2,55","0,00","0,00",11,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8
"278","Willian Farias (MEI)","Vitória","4,99",5,"2,50","0,00","0,00",10,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,6
"279","Gum (ZAG)","Fluminense","5,28",6,"2,50","0,00","0,00",3,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,11
"280","Jandrei (GOL)","Chapecoense","6,63",8,"2,50","11,00","2,66",1,NA,NA,2,2,NA,NA,NA,13,NA,NA,NA,NA,NA,15,NA,NA,5
"281","Bruno Guimarães (MEI)","Atlético-PR","6,03",6,"2,48","2,50","0,32",8,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,7
"282","Gregore (MEI)","Bahia","6,95",8,"2,47","3,20","0,43",26,NA,NA,NA,8,2,3,NA,NA,NA,NA,NA,3,NA,NA,37,NA,13
"283","Sidão (GOL)","São Paulo","8,64",8,"2,46","-4,30","-1,77",NA,NA,NA,3,NA,NA,NA,NA,9,NA,NA,NA,2,NA,8,NA,NA,8
"284","Paulão (ZAG)","Vasco","5,71",3,"2,43","0,00","0,00",5,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5
"285","Régis (MEI)","Bahia","4,60",8,"2,43","4,10","-0,51",8,1,NA,NA,7,2,NA,1,NA,NA,NA,NA,1,NA,NA,5,NA,14
"286","Valdo (ZAG)","Ceará","6,29",7,"2,43","2,00","0,12",7,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"287","Matheus Rossetto (MEI)","Atlético-PR","9,91",7,"2,43","0,50","-0,73",12,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,7,2,17
"288","Jadson (MEI)","Corinthians","7,87",5,"2,42","5,50","0,45",2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,13
"289","Guilherme (ATA)","Chapecoense","5,39",6,"2,40","3,60","0,41",3,1,NA,NA,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,14
"290","Kieza (ATA)","Botafogo","4,71",8,"2,38","0,50","-1,12",5,2,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,9,4,9
"291","Werley (ZAG)","Vasco","5,87",6,"2,35","5,00","0,51",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"292","Raul Prata (LAT)","Sport","7,35",4,"2,32","0,00","0,00",11,NA,NA,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,10
"293","Carlos Eduardo (MEI)","Paraná","4,83",3,"2,30","4,50","0,82",3,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"294","Lucas (LAT)","Vitória","5,57",4,"2,28","0,50","-0,59",5,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10
"295","Ricardinho (MEI)","Ceará","4,43",5,"2,28","0,00","0,00",9,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,1,12
"296","Pedro Botelho (LAT)","Vitória","5,35",4,"2,28","0,00","0,00",4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14
"297","Caio Henrique (MEI)","Paraná","4,59",8,"2,24","6,00","1,00",8,NA,1,NA,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,8,2,17
"298","Ronaldo Alves (ZAG)","Sport","5,81",7,"2,24","4,00","0,36",7,NA,NA,1,8,3,1,NA,NA,NA,NA,NA,1,NA,NA,5,1,8
"299","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"300","Wescley (MEI)","Ceará","4,52",8,"2,22","1,10","0,31",5,2,NA,NA,4,5,2,NA,NA,NA,NA,NA,1,NA,NA,13,1,17
"301","Judivan  (ATA)","América-MG","3,67",4,"2,18","7,90","1,67",3,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2
"302","David Braz (ZAG)","Santos","8,96",6,"2,15","3,50","0,45",9,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,9
"303","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"304","Renato (MEI)","Santos","7,23",3,"2,10","3,70","0,40",3,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"305","Henrique (LAT)","Vasco","5,94",6,"2,10","0,60","-0,61",9,NA,NA,1,14,1,1,NA,NA,NA,NA,NA,3,NA,NA,9,1,13
"306","Nathan (ZAG)","Fluminense","3,70",3,"2,07","4,50","1,14",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1
"307","Rhodolfo (ZAG)","Flamengo","7,35",2,"2,05","7,10","1,48",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
"308","Matheus Pereira (MEI)","Paraná","4,39",2,"2,05","0,00","0,00",3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"309","Ariel Cabral (MEI)","Cruzeiro","4,57",4,"2,02","-1,00","-1,24",9,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,4
"310","Danilo (MEI)","Corinthians","3,53",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Anderson Martins (ZAG)","São Paulo","6,37",3,"2,00","-0,60","-0,93",5,NA,NA,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,7
"312","Emerson Sheik (ATA)","Corinthians","7,41",4,"1,98","0,00","0,00",NA,NA,1,NA,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"313","Rafael Lima (ZAG)","América-MG","6,80",4,"1,97","0,00","0,00",4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9
"314","Gabriel Dias (MEI)","Internacional","4,24",4,"1,97","0,00","0,00",5,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"315","Vinicius (ATA)","Chapecoense","4,34",2,"1,95","0,00","0,00",1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"316","Fábio Santos (LAT)","Atlético-MG","4,75",8,"1,94","-1,60","-1,03",9,NA,NA,2,10,2,NA,NA,NA,NA,NA,NA,2,NA,NA,8,3,17
