"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"320","Jailson (MEI)","Grêmio","4,29",14,"2,24","0,00","0,00",24,1,NA,NA,9,NA,2,NA,NA,NA,NA,NA,2,NA,NA,17,NA,23
"321","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"322","Gustavo Scarpa (MEI)","Palmeiras","9,08",6,"2,23","0,00","0,00",7,NA,NA,NA,8,8,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,18
"323","Márcio Araújo (MEI)","Chapecoense","3,91",18,"2,22","0,50","-1,44",31,NA,NA,NA,19,3,2,NA,NA,NA,NA,NA,1,NA,NA,16,NA,36
"324","Sornoza (MEI)","Fluminense","7,47",20,"2,22","-0,40","-0,39",23,NA,1,NA,12,16,12,1,NA,NA,NA,NA,5,NA,NA,12,NA,51
"325","Henrique (LAT)","Vasco","6,37",14,"2,20","4,60","-0,04",20,NA,1,3,21,2,1,NA,NA,NA,NA,1,4,NA,NA,21,1,28
"326","Denilson (ATA)","Atlético-MG","8,04",9,"2,20","2,10","0,38",3,2,NA,NA,6,7,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,12
"327","Raphael Veiga (MEI)","Atlético-PR","5,86",16,"2,20","0,80","-1,84",4,2,3,NA,17,5,9,NA,NA,NA,NA,NA,5,NA,NA,14,NA,27
"328","Cícero (MEI)","Grêmio","6,34",13,"2,19","8,80","1,61",12,1,1,NA,9,6,7,NA,NA,NA,NA,NA,3,NA,NA,13,NA,26
"329","Léo Cittadini (MEI)","Santos","7,97",12,"2,18","0,00","0,00",13,NA,1,NA,12,4,2,NA,NA,NA,NA,NA,2,NA,NA,9,1,3
"330","Giovanni Augusto (MEI)","Vasco","7,16",11,"2,17","0,00","0,00",14,NA,2,NA,15,7,4,NA,NA,NA,NA,NA,1,1,NA,14,NA,40
"331","Aylon (ATA)","América-MG","7,06",10,"2,16","0,00","0,00",7,NA,1,NA,14,9,5,1,NA,NA,NA,NA,2,NA,NA,14,5,12
"332","Alisson (MEI)","Grêmio","6,43",8,"2,16","0,90","-0,38",5,NA,NA,NA,14,5,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"333","Caio Henrique (MEI)","Paraná","4,73",20,"2,13","1,90","0,29",19,NA,3,NA,15,10,4,NA,NA,NA,NA,NA,1,NA,NA,13,2,39
"334","Bruno Silva (ATA)","Chapecoense","1,93",15,"2,12","-3,30","-0,74",21,1,NA,NA,14,3,3,NA,NA,NA,NA,NA,1,NA,NA,17,2,30
"335","Vinícius (MEI)","Bahia","5,19",19,"2,12","0,50","0,22",12,2,1,NA,9,19,11,NA,NA,NA,NA,NA,2,1,NA,12,3,54
"336","Jadson (MEI)","Fluminense","7,76",20,"2,12","-0,40","-0,45",34,NA,1,NA,27,6,5,NA,NA,NA,NA,NA,4,NA,NA,25,1,56
"337","Rossi (ATA)","Internacional","4,28",14,"2,12","1,50","-0,89",8,1,2,NA,18,2,3,1,NA,NA,NA,NA,2,1,NA,10,NA,15
"338","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"339","Bruno Guimarães (MEI)","Atlético-PR","5,51",15,"2,09","-0,30","-0,76",20,NA,NA,NA,38,2,NA,NA,NA,NA,NA,NA,3,NA,NA,16,NA,17
"340","Paulo Roberto (MEI)","Corinthians","2,83",5,"2,08","0,00","0,00",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"341","Fabinho (MEI)","Ceará","4,00",10,"2,08","3,80","0,65",16,NA,NA,NA,12,3,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,17
"342","Rafael Marques (ATA)","Sport","3,59",17,"2,07","-0,50","-0,05",10,1,1,NA,15,8,9,NA,NA,NA,NA,NA,1,NA,NA,13,6,20
"343","Raul (MEI)","Vasco","1,98",4,"2,07","1,60","-0,15",6,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,6
"344","Ricardinho (MEI)","Ceará","3,98",12,"2,07","-2,90","-1,86",17,NA,1,NA,9,5,3,NA,NA,NA,NA,NA,1,NA,NA,14,2,26
"345","Rodolfo  (ATA)","Paraná","5,00",8,"2,07","-1,00","-0,44",3,1,NA,NA,14,7,4,NA,NA,NA,NA,NA,1,NA,NA,10,3,16
"346","Nathan (MEI)","Atlético-MG","4,97",5,"2,06","3,60","0,65",6,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,15
"347","Matheus Rossetto (MEI)","Atlético-PR","8,96",10,"2,06","0,00","0,00",15,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,10,2,21
"348","Felipe Azevedo (ATA)","Ceará","4,92",17,"2,04","1,00","-0,02",11,1,2,NA,19,5,4,NA,NA,NA,NA,NA,NA,NA,NA,16,1,32
"349","Ezequiel (ATA)","Botafogo","4,51",8,"2,02","0,00","0,00",4,NA,1,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"350","Kelvin (ATA)","Vasco","5,65",8,"2,01","0,00","0,00",1,1,2,NA,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,9
"351","Araos (MEI)","Corinthians","6,13",5,"2,00","0,80","0,09",9,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,10
"352","Luis Ricardo (LAT)","Botafogo","3,36",6,"2,00","0,00","0,00",5,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"353","Marlon (LAT)","Fluminense","4,70",9,"2,00","0,00","0,00",16,NA,NA,2,4,4,1,NA,NA,NA,NA,NA,3,NA,NA,12,1,33
"354","Araruna (MEI)","São Paulo","3,10",5,"2,00","0,00","0,00",7,NA,1,NA,8,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,11
"355","Pedrinho (MEI)","Corinthians","4,01",18,"2,00","4,50","0,69",13,NA,1,NA,28,13,12,NA,NA,NA,NA,NA,1,NA,NA,16,2,54
"356","Caíque (ATA)","São Paulo","1,15",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Gustavo Bochecha (MEI)","Botafogo","3,50",7,"1,99","0,00","0,00",13,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,3,NA,NA,6,NA,15
"358","Lucas Veríssimo (ZAG)","Santos","8,17",13,"1,98","7,90","1,06",15,NA,NA,3,8,1,3,NA,NA,NA,NA,1,2,NA,NA,13,1,14
"359","Guilherme (MEI)","Atlético-PR","7,99",11,"1,96","0,00","0,00",7,2,NA,NA,15,7,2,NA,NA,NA,NA,NA,3,NA,NA,12,NA,28
"360","André (ATA)","Grêmio","7,68",15,"1,96","0,00","0,00",9,3,NA,NA,25,11,5,NA,NA,NA,NA,NA,3,NA,NA,32,11,27
"361","Douglas (MEI)","Corinthians","3,33",11,"1,96","0,20","-0,31",17,NA,1,NA,8,6,2,NA,NA,NA,NA,NA,3,NA,NA,18,NA,17
"362","Robinho (ATA)","América-MG","3,98",7,"1,95","1,50","-0,15",4,NA,1,NA,4,5,1,1,NA,NA,NA,NA,1,NA,NA,4,1,10
"363","Wanderson (ZAG)","Atlético-PR","4,39",10,"1,95","0,00","0,00",11,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,16,1,22
"364","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,NA,NA,4,5,2,NA,NA,NA,NA,NA,1,NA,NA,13,1,18
"365","Mateus Vital (MEI)","Corinthians","4,99",19,"1,93","-0,30","-0,01",8,1,1,NA,16,7,4,1,NA,NA,NA,NA,NA,NA,NA,5,2,21
"366","Anderson (GOL)","Bahia","2,84",12,"1,92","-4,00","-0,89",NA,NA,NA,3,2,NA,NA,NA,10,NA,NA,NA,NA,NA,11,NA,NA,3
"367","Robinho (MEI)","Cruzeiro","5,31",18,"1,92","-0,60","-0,29",21,1,3,NA,18,8,2,NA,NA,NA,NA,NA,5,NA,NA,23,2,51
"368","Léo Santos (ZAG)","Corinthians","1,72",5,"1,92","0,00","0,00",NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"369","Flávio (MEI)","Bahia","3,35",8,"1,91","0,00","0,00",12,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,4
"370","Joel Carli (ZAG)","Botafogo","6,28",17,"1,91","13,70","2,32",18,1,NA,4,10,5,1,NA,NA,NA,NA,NA,4,NA,NA,28,2,33
"371","Michel Bastos (MEI)","Sport","4,49",12,"1,90","1,90","0,46",3,2,NA,NA,9,8,2,1,NA,NA,NA,NA,1,NA,NA,9,NA,25
"372","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"373","Wellington (MEI)","Atlético-PR","2,65",9,"1,88","-0,40","-0,89",12,1,NA,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,NA,13,NA,13
"374","Samuel Xavier (LAT)","Ceará","3,04",9,"1,88","0,00","0,00",9,NA,1,2,19,1,NA,1,NA,NA,NA,1,3,NA,NA,16,1,18
"375","Rayan (ZAG)","Paraná","3,05",12,"1,88","0,00","0,00",18,NA,NA,1,12,5,1,NA,NA,NA,NA,NA,4,NA,NA,16,2,12
"376","Léo Gomes (MEI)","Vitória","0,97",2,"1,85","0,50","-0,38",4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1
"377","Edílson (LAT)","Cruzeiro","6,89",9,"1,85","0,00","0,00",12,NA,NA,3,7,4,2,NA,NA,NA,NA,NA,6,NA,NA,10,NA,28
"378","Mateus Norton (MEI)","Fluminense","2,49",6,"1,85","0,00","0,00",12,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,18
"379","Lucas Silva (MEI)","Cruzeiro","5,04",13,"1,85","3,70","0,67",25,NA,NA,NA,14,8,NA,NA,NA,NA,NA,NA,3,NA,NA,26,NA,26
"380","Eduardo Baptista (TEC)","Sport","7,17",3,"1,84","2,25","-0,07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","Rodrigo Pimpão (ATA)","Botafogo","4,07",16,"1,83","0,00","-0,54",18,1,NA,NA,16,7,4,NA,NA,NA,NA,NA,5,NA,NA,11,NA,29
"382","Allione (MEI)","Bahia","4,31",8,"1,82","0,00","0,00",1,1,1,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6
"383","Ruy (MEI)","América-MG","4,04",13,"1,82","0,00","0,00",3,1,1,NA,19,4,4,1,NA,NA,NA,NA,NA,NA,NA,3,NA,43
"384","Murilo (ZAG)","Cruzeiro","6,65",5,"1,82","1,80","0,48",7,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,8
"385","Leandro Vilela (MEI)","Paraná","3,66",16,"1,80","-2,90","-0,74",34,NA,NA,NA,23,8,2,NA,NA,NA,NA,1,5,NA,NA,31,NA,40
"386","Ricardo (ZAG)","Vasco","4,55",11,"1,78","0,00","0,00",13,NA,NA,3,8,NA,1,NA,NA,NA,NA,NA,5,NA,NA,11,2,12
"387","Terans (MEI)","Atlético-MG","4,08",5,"1,76","0,00","0,00",4,NA,1,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,6
"388","Amaral (MEI)","Chapecoense","4,26",13,"1,72","1,90","0,41",21,NA,NA,NA,5,2,3,NA,NA,NA,NA,NA,1,NA,NA,20,1,15
"389","Judivan  (ATA)","América-MG","2,55",9,"1,72","0,00","0,00",3,NA,1,NA,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6
"390","Jesiel (ZAG)","Atlético-MG","3,27",8,"1,71","0,00","0,00",11,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,2,NA,NA,8,NA,11
"391","Miranda (ZAG)","Vasco","1,21",1,"1,70","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"392","Thiaguinho (MEI)","Corinthians","2,65",1,"1,70","0,00","0,00",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"393","Lenon (LAT)","Vasco","2,71",3,"1,70","0,90","-0,47",1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"394","Henrique Dourado (ATA)","Flamengo","9,75",16,"1,70","-1,50","-0,95",3,4,NA,NA,25,8,2,NA,NA,NA,NA,1,4,NA,NA,23,6,10
"395","Carlos (ATA)","Paraná","5,56",15,"1,69","0,00","0,00",13,1,NA,NA,19,9,6,NA,NA,NA,NA,NA,4,NA,NA,16,11,15
"396","Luiz Fernando  (MEI)","Botafogo","4,99",17,"1,68","8,40","0,99",11,NA,1,NA,23,13,5,1,NA,NA,NA,NA,4,NA,NA,12,7,21
"397","Thaciano (MEI)","Grêmio","2,57",10,"1,68","1,20","0,09",8,1,NA,NA,4,2,5,NA,NA,NA,NA,NA,2,NA,NA,12,2,6
"398","Willian Arão (MEI)","Flamengo","3,88",8,"1,68","1,50","0,20",10,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,8,1,7
"399","Marcos Vinícius (MEI)","Botafogo","3,80",4,"1,67","0,00","0,00",3,NA,NA,NA,5,3,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,9
"400","Renato (MEI)","Santos","6,43",10,"1,66","0,00","0,00",7,1,NA,NA,9,2,2,NA,NA,NA,NA,NA,1,NA,NA,4,2,18
"401","Patric (LAT)","Atlético-MG","4,14",12,"1,66","0,00","0,00",19,NA,1,2,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,25,3,40
"402","Jandrei (GOL)","Chapecoense","4,06",20,"1,66","-6,60","-0,74",1,NA,NA,5,3,NA,NA,NA,23,NA,NA,NA,1,NA,29,NA,NA,13
"403","Jonatan Álvez (ATA)","Internacional","6,16",6,"1,65","-0,10","-0,12",1,2,NA,NA,7,3,1,NA,NA,NA,NA,NA,3,NA,NA,10,2,9
"404","Ezequiel  (LAT)","Cruzeiro","3,54",6,"1,65","0,00","0,00",10,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,NA,17
"405","Richard (GOL)","Paraná","4,61",7,"1,64","7,00","1,57",NA,NA,NA,NA,3,NA,NA,NA,10,NA,NA,NA,2,NA,8,NA,NA,NA
"406","Caíque (GOL)","Vitória","3,50",5,"1,62","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,8,1,NA,NA,1,NA,10,1,NA,3
"407","Camacho (MEI)","Atlético-PR","4,49",12,"1,61","0,00","0,00",24,NA,NA,NA,8,3,2,NA,NA,NA,NA,1,1,NA,NA,19,NA,30
"408","Marcelo Hermes (LAT)","Cruzeiro","3,64",8,"1,60","-0,70","-0,36",15,NA,NA,1,7,4,NA,NA,NA,NA,NA,NA,3,NA,NA,11,NA,33
"409","Nickson (MEI)","Vitória","2,08",2,"1,60","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"410","Romário  (LAT)","Ceará","2,95",8,"1,58","0,00","0,00",12,NA,NA,1,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,9,3,22
"411","Luan (MEI)","Vitória","1,50",4,"1,57","0,00","0,00",3,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2
"412","Bruno Henrique (ATA)","Santos","8,64",14,"1,57","-2,50","-0,92",11,1,1,NA,20,12,2,NA,NA,NA,1,NA,3,NA,NA,24,3,17
"413","Juan (ZAG)","Flamengo","5,74",4,"1,55","0,00","0,00",3,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,7
"414","Léo (LAT)","Fluminense","3,27",5,"1,54","0,00","0,00",8,NA,1,NA,8,1,NA,1,NA,NA,NA,NA,4,NA,NA,12,2,7
"415","Geuvânio (ATA)","Flamengo","4,20",7,"1,54","0,00","0,00",7,NA,1,NA,1,1,3,NA,NA,NA,NA,NA,2,NA,NA,6,1,7
"416","Matheus Galdezani (MEI)","Atlético-MG","3,64",11,"1,54","0,00","0,00",9,1,1,NA,11,4,4,NA,NA,NA,NA,1,3,NA,NA,10,1,22
"417","Marquinhos (ATA)","América-MG","6,05",13,"1,52","2,40","0,07",6,1,1,NA,9,2,3,1,NA,NA,NA,NA,1,NA,NA,6,1,32
"418","Artur (ATA)","Palmeiras","2,44",5,"1,52","0,00","0,00",2,NA,NA,NA,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1
"419","Lucho González (MEI)","Atlético-PR","5,40",15,"1,51","6,90","0,45",26,NA,1,NA,4,2,3,NA,NA,NA,NA,1,2,NA,NA,15,3,35
"420","Júnior (ATA)","Vitória","2,55",1,"1,50","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","Ernando (ZAG)","Sport","4,09",17,"1,49","1,00","0,27",13,NA,NA,3,7,NA,1,NA,NA,NA,NA,NA,3,NA,NA,10,NA,9
"422","Mancuello (MEI)","Cruzeiro","3,44",12,"1,49","0,00","0,00",12,NA,NA,NA,8,5,6,NA,NA,NA,NA,1,NA,NA,NA,13,NA,13
"423","Dodi (MEI)","Fluminense","3,60",8,"1,49","6,70","0,78",12,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,3,NA,NA,8,NA,1
"424","Raphael Alemão (ATA)","Paraná","3,18",6,"1,48","-0,80","-0,22",3,NA,NA,NA,6,2,5,NA,NA,NA,NA,NA,1,NA,NA,6,NA,4
"425","Jori (GOL)","América-MG","8,80",9,"1,48","0,00","0,00",NA,NA,NA,2,1,NA,NA,NA,10,NA,NA,NA,NA,NA,12,1,NA,9
"426","René (ZAG)","Paraná","3,92",7,"1,47","2,50","0,47",11,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,7,1,14
"427","Gerson Magrão (MEI)","América-MG","4,23",13,"1,46","10,10","1,71",13,1,NA,NA,6,3,4,NA,NA,NA,NA,NA,2,NA,NA,15,NA,24
"428","Shaylon (MEI)","São Paulo","2,80",7,"1,45","-1,10","-0,20",NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,6,1,7
"429","Ralf (MEI)","Corinthians","7,23",5,"1,44","2,30","0,45",6,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2
"430","Patrick (ZAG)","Ceará","1,80",1,"1,40","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"431","Gabriel Dias (MEI)","Internacional","3,57",6,"1,40","0,00","0,00",5,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"432","André Lima (ATA)","Vitória","4,44",12,"1,38","0,00","0,00",5,2,NA,NA,19,3,6,NA,NA,NA,NA,NA,3,NA,NA,25,4,18
"433","Nadson (MEI)","Paraná","2,06",8,"1,38","1,00","-0,12",7,NA,NA,NA,15,1,4,NA,NA,NA,NA,NA,1,NA,NA,7,1,22
"434","Roger (ATA)","Corinthians","5,20",12,"1,37","4,30","0,61",3,2,NA,NA,11,10,1,1,NA,NA,NA,NA,1,NA,NA,24,9,11
"435","Alan Ruschel (MEI)","Chapecoense","3,84",3,"1,37","0,00","0,00",2,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"436","Luiz Otávio  (ZAG)","Chapecoense","4,05",3,"1,37","0,00","0,00",2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,4
"437","Lima (MEI)","Grêmio","2,34",9,"1,37","0,00","0,00",5,NA,NA,NA,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5
"438","José Welison (MEI)","Atlético-MG","2,95",14,"1,36","0,20","0,26",29,NA,NA,NA,11,2,1,NA,NA,NA,NA,NA,4,NA,NA,29,NA,34
"439","Carlos Henrique (ATA)","Sport","2,84",15,"1,32","0,00","0,00",1,2,NA,NA,17,3,3,NA,NA,NA,NA,NA,1,NA,NA,6,6,14
"440","Morato (ATA)","Sport","1,97",4,"1,30","2,00","0,23",3,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,1,NA,NA,3,1,3
"441","Marlos (ATA)","Flamengo","3,84",13,"1,30","0,00","0,00",7,NA,1,NA,12,4,3,NA,NA,NA,NA,NA,2,NA,NA,10,3,3
"442","Edu Dracena (ZAG)","Palmeiras","5,40",13,"1,28","0,00","0,00",10,NA,NA,3,12,1,1,1,NA,NA,1,1,3,NA,NA,9,3,8
"443","Marco Antônio (MEI)","Bahia","1,71",6,"1,28","0,00","0,00",4,NA,NA,NA,11,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,8
"444","Walter Bou (ATA)","Vitória","4,83",5,"1,28","0,00","0,00",3,NA,NA,NA,4,2,5,NA,NA,NA,NA,NA,1,NA,NA,8,1,4
"445","Mansur (LAT)","Paraná","3,43",10,"1,27","0,00","0,00",8,NA,NA,3,8,3,3,1,NA,NA,NA,1,2,NA,NA,19,NA,29
"446","Andrigo (MEI)","Sport","4,52",7,"1,27","1,50","-0,09",5,NA,NA,NA,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,15
"447","Danilo (MEI)","Corinthians","2,97",2,"1,25","0,00","0,00",1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","Airton (MEI)","Fluminense","3,01",4,"1,25","0,00","0,00",7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,5
"449","Lucas Cândido (MEI)","Atlético-MG","2,61",5,"1,24","7,00","0,81",6,NA,NA,NA,4,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA
"450","Matheus Henrique (MEI)","Grêmio","1,49",3,"1,23","0,00","0,00",4,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"451","Bruno Roberto (MEI)","Atlético-MG","0,91",3,"1,23","0,00","0,00",1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"452","Wesley Pacheco (ATA)","América-MG","2,65",1,"1,20","0,00","0,00",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Everaldo  (ATA)","Fluminense","2,22",7,"1,20","0,00","0,00",6,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8
"454","Juan Alano (MEI)","Internacional","2,00",6,"1,20","0,00","0,00",4,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4
"455","Victor Andrade (ATA)","Chapecoense","3,51",1,"1,20","0,00","0,00",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"456","Max (ZAG)","Sport","1,78",1,"1,20","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"457","Júnior Brumado (ATA)","Bahia","3,41",8,"1,19","0,00","0,00",4,1,NA,NA,7,6,1,NA,NA,NA,NA,NA,2,NA,NA,12,5,5
"458","Lincoln (ATA)","Flamengo","2,36",6,"1,18","0,00","0,00",2,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"459","Thonny Anderson (MEI)","Grêmio","2,71",8,"1,18","-1,30","-0,37",2,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,7
"460","Bryan (LAT)","Vitória","5,75",6,"1,18","4,20","0,39",2,NA,1,2,11,2,NA,NA,NA,NA,NA,1,1,NA,NA,10,NA,20
"461","Bruno Nazário (MEI)","Atlético-PR","3,18",6,"1,17","5,50","0,91",4,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"462","Jhonny Lucas (MEI)","Paraná","3,75",12,"1,16","0,00","-0,18",16,1,NA,NA,10,4,3,NA,NA,NA,NA,NA,5,NA,NA,28,NA,20
"463","Bryan Ruíz (MEI)","Santos","11,02",2,"1,15","-1,30","-1,23",NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5
"464","Vinicius (ATA)","Chapecoense","3,23",5,"1,14","0,60","-0,16",1,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8
"465","Ariel Cabral (MEI)","Cruzeiro","3,73",9,"1,13","0,00","0,00",19,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,6,NA,NA,12,NA,18
"466","Fernando Miguel (GOL)","Vasco","6,38",6,"1,12","0,00","0,00",NA,NA,NA,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,11,NA,NA,1
"467","Guilherme Biteco (MEI)","Paraná","3,99",5,"1,12","0,00","0,00",2,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,3,NA,NA,3,NA,4
"468","Douglas (MEI)","Grêmio","4,97",7,"1,11","-1,20","-0,34",1,1,1,NA,4,2,3,NA,NA,NA,NA,NA,1,NA,NA,7,NA,28
"469","Bruno (LAT)","Bahia","3,44",7,"1,11","0,00","0,00",9,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,13,NA,19
"470","Yuri Alberto (ATA)","Santos","2,25",7,"1,06","0,00","0,00",1,NA,NA,NA,3,3,5,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA
"471","Ferreira (MEI)","Sport","2,89",6,"1,05","0,00","0,00",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,4
"472","Magrão (GOL)","Sport","7,15",16,"1,05","4,40","0,94",NA,NA,NA,2,1,NA,NA,NA,22,1,NA,NA,3,NA,29,1,NA,7
"473","Douglas Grolli (ZAG)","Bahia","2,00",4,"1,05","-1,80","-1,33",3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,6,NA,6
"474","Zé Ricardo (MEI)","América-MG","1,39",6,"1,03","0,00","0,00",4,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"475","Jael (ATA)","Grêmio","2,28",10,"1,01","0,00","0,00",3,1,1,NA,12,4,2,NA,NA,NA,NA,NA,1,1,NA,11,1,23
"476","Orzusa (MEI)","Chapecoense","3,56",1,"1,00","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"477","Guilherme Guedes (LAT)","Grêmio","0,95",1,"1,00","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"478","Evander (MEI)","Vasco","4,57",7,"1,00","0,00","0,00",4,NA,NA,NA,3,6,2,NA,NA,NA,NA,NA,1,NA,NA,3,NA,14
"479","Kanu (ZAG)","Vitória","2,18",14,"0,99","0,00","0,00",15,NA,NA,3,5,4,3,NA,NA,NA,NA,NA,8,NA,NA,25,3,10
