"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"320","Zé Ivaldo (ZAG)","Atlético-PR","3,19",11,"2,12","0,00","0,00",12,NA,NA,4,6,2,1,NA,NA,NA,NA,NA,4,NA,NA,13,1,18
"321","Douglas (MEI)","Corinthians","3,58",9,"2,12","1,50","-0,03",13,NA,1,NA,5,6,2,NA,NA,NA,NA,NA,2,NA,NA,15,NA,12
"322","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"323","Brenner (ATA)","Botafogo","4,76",8,"2,09","0,00","0,00",2,1,NA,NA,14,4,3,NA,NA,NA,NA,NA,1,NA,NA,6,2,7
"324","Mateus Vital (MEI)","Corinthians","5,30",15,"2,09","1,50","0,38",7,1,1,NA,13,6,4,NA,NA,NA,NA,NA,NA,NA,NA,5,2,16
"325","Paulo Roberto (MEI)","Corinthians","2,83",5,"2,08","0,00","0,00",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"326","Mateus Norton (MEI)","Fluminense","3,02",5,"2,08","0,00","0,00",11,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,17
"327","Matheus Rossetto (MEI)","Atlético-PR","8,96",10,"2,06","0,00","0,00",15,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,10,2,21
"328","Ariel Cabral (MEI)","Cruzeiro","5,84",7,"2,05","10,00","2,37",17,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,4,NA,NA,7,NA,14
"329","Bruno Guimarães (MEI)","Atlético-PR","5,40",12,"2,05","0,00","0,00",16,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,3,NA,NA,16,NA,13
"330","Everson (ZAG)","Bahia","3,22",5,"2,04","-0,50","-0,79",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,3,1,8
"331","Robinho (ATA)","América-MG","4,13",6,"2,03","0,00","0,00",4,NA,1,NA,2,4,1,1,NA,NA,NA,NA,1,NA,NA,4,1,9
"332","Ruy (MEI)","América-MG","4,81",10,"2,02","4,90","-0,20",2,1,1,NA,16,2,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,31
"333","Kelvin (ATA)","Vasco","5,65",8,"2,01","0,50","0,20",1,1,2,NA,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,9
"334","Marlon (LAT)","Fluminense","4,70",9,"2,00","0,00","0,00",16,NA,NA,2,4,4,1,NA,NA,NA,NA,NA,3,NA,NA,12,1,33
"335","Araruna (MEI)","São Paulo","3,10",5,"2,00","0,00","0,00",7,NA,1,NA,8,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,11
"336","Caíque (ATA)","São Paulo","1,15",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Fábio Santos (LAT)","Atlético-MG","5,84",14,"1,99","0,00","0,00",13,1,NA,3,21,2,1,NA,NA,NA,NA,NA,4,NA,NA,16,4,33
"338","Rodrigo Pimpão (ATA)","Botafogo","4,20",12,"1,99","0,80","0,02",13,1,NA,NA,14,4,3,NA,NA,NA,NA,NA,3,NA,NA,9,NA,23
"339","Lucas Silva (MEI)","Cruzeiro","4,69",10,"1,98","0,00","0,00",22,NA,NA,NA,12,6,NA,NA,NA,NA,NA,NA,3,NA,NA,22,NA,23
"340","André (ATA)","Grêmio","8,09",14,"1,97","0,00","0,00",9,3,NA,NA,23,10,5,NA,NA,NA,NA,NA,3,NA,NA,32,11,27
"341","Guilherme (MEI)","Atlético-PR","7,99",11,"1,96","0,00","0,00",7,2,NA,NA,15,7,2,NA,NA,NA,NA,NA,3,NA,NA,12,NA,28
"342","Rayan (ZAG)","Paraná","2,92",11,"1,96","-0,40","-0,17",16,NA,NA,1,10,5,1,NA,NA,NA,NA,NA,3,NA,NA,14,2,12
"343","Cuca (TEC)","Santos","8,85",1,"1,95","1,95","-1,43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Elias (MEI)","Atlético-MG","5,39",16,"1,95","1,10","-0,27",17,1,3,NA,13,5,1,NA,NA,NA,NA,NA,5,NA,NA,17,4,28
"345","Rafinha (MEI)","Cruzeiro","6,61",9,"1,94","-0,80","-0,67",7,NA,1,NA,14,1,2,NA,NA,NA,NA,NA,NA,NA,NA,7,3,11
"346","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,NA,NA,4,5,2,NA,NA,NA,NA,NA,1,NA,NA,13,1,18
"347","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"348","Iago Maidana (ZAG)","Atlético-MG","3,59",3,"1,90","2,20","0,37",2,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"349","Artur (ATA)","Palmeiras","3,38",4,"1,90","0,00","0,00",2,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"350","Amaral (MEI)","Chapecoense","4,15",10,"1,87","0,60","-0,84",18,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,1,NA,NA,15,NA,12
"351","Thaciano (MEI)","Grêmio","2,73",8,"1,86","2,00","0,55",7,1,NA,NA,3,2,4,NA,NA,NA,NA,NA,2,NA,NA,11,1,5
"352","Edílson (LAT)","Cruzeiro","6,89",9,"1,85","0,00","0,00",12,NA,NA,3,7,4,2,NA,NA,NA,NA,NA,6,NA,NA,10,NA,28
"353","Henrique (LAT)","Vasco","6,14",11,"1,85","0,00","0,00",16,NA,1,2,17,2,1,NA,NA,NA,NA,1,4,NA,NA,19,1,23
"354","Raphael Veiga (MEI)","Atlético-PR","6,05",13,"1,85","3,40","0,62",3,1,2,NA,16,3,9,NA,NA,NA,NA,NA,4,NA,NA,10,NA,22
"355","Rossi (ATA)","Internacional","4,09",10,"1,84","1,70","-0,30",7,1,1,NA,10,2,1,1,NA,NA,NA,NA,2,1,NA,8,NA,13
"356","Yago (MEI)","Vitória","8,68",12,"1,84","2,60","0,29",13,1,NA,NA,21,6,5,NA,NA,NA,NA,1,3,NA,NA,15,1,26
"357","Cícero (MEI)","Grêmio","5,49",11,"1,82","0,00","0,00",11,NA,1,NA,8,5,5,NA,NA,NA,NA,NA,3,NA,NA,10,NA,15
"358","Guilherme (ATA)","Chapecoense","4,88",10,"1,82","0,00","0,00",4,1,NA,NA,12,5,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,19
"359","Paulo Victor (GOL)","Grêmio","6,40",3,"1,80","4,70","1,05",NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,1,NA,3,NA,NA,2
"360","Geuvânio (ATA)","Flamengo","4,33",6,"1,80","-0,30","-0,27",7,NA,1,NA,1,1,3,NA,NA,NA,NA,NA,2,NA,NA,6,1,7
"361","Wanderson (ZAG)","Atlético-PR","4,07",9,"1,79","1,70","0,34",10,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,14,1,20
"362","Pedrinho (MEI)","Corinthians","3,62",14,"1,78","3,60","-0,08",8,NA,1,NA,25,10,8,NA,NA,NA,NA,NA,1,NA,NA,13,2,42
"363","Vinícius (MEI)","Bahia","4,81",15,"1,77","-0,20","0,15",7,2,NA,NA,7,16,8,NA,NA,NA,NA,NA,2,1,NA,10,1,41
"364","Mansur (LAT)","Paraná","3,68",9,"1,77","0,00","0,00",8,NA,NA,3,8,3,3,1,NA,NA,NA,1,2,NA,NA,18,NA,20
"365","Márcio Araújo (MEI)","Chapecoense","3,63",15,"1,76","1,30","0,15",22,NA,NA,NA,14,3,1,NA,NA,NA,NA,NA,1,NA,NA,13,NA,29
"366","Terans (MEI)","Atlético-MG","4,08",5,"1,76","0,00","-0,16",4,NA,1,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,6
"367","Flávio (MEI)","Bahia","2,82",7,"1,73","0,00","0,00",10,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,4,NA,3
"368","Ricardinho (MEI)","Ceará","4,65",9,"1,72","0,00","0,00",12,NA,NA,NA,8,3,3,NA,NA,NA,NA,NA,NA,NA,NA,11,2,20
"369","Tréllez (ATA)","São Paulo","6,09",8,"1,71","6,70","1,02",NA,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,NA,6
"370","Jesiel (ZAG)","Paraná","3,27",8,"1,71","0,00","0,00",11,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,2,NA,NA,8,NA,11
"371","Digão (ZAG)","Fluminense","4,64",5,"1,70","-0,80","-0,63",4,NA,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,8
"372","Raul (MEI)","Vasco","1,84",1,"1,70","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"373","Miranda (ZAG)","Vasco","1,21",1,"1,70","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"374","Gustavo Bochecha (MEI)","Botafogo","4,17",5,"1,70","0,00","0,00",8,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,12
"375","Thiaguinho (MEI)","Corinthians","2,65",1,"1,70","1,70","-0,35",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"376","Marcos Vinícius (MEI)","Botafogo","3,80",4,"1,67","0,00","0,00",3,NA,NA,NA,5,3,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,9
"377","Renato (MEI)","Santos","6,43",10,"1,66","-0,70","-0,54",7,1,NA,NA,9,2,2,NA,NA,NA,NA,NA,1,NA,NA,4,2,18
"378","Patric (LAT)","Atlético-MG","4,14",12,"1,66","0,00","0,00",19,NA,1,2,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,25,3,40
"379","Carlos (ATA)","Paraná","5,05",13,"1,66","0,00","0,00",9,1,NA,NA,16,8,6,NA,NA,NA,NA,NA,3,NA,NA,14,11,10
"380","Lucas Veríssimo (ZAG)","Santos","7,17",10,"1,65","0,00","0,00",13,NA,NA,1,8,1,2,NA,NA,NA,NA,1,2,NA,NA,6,1,9
"381","Jhonny Lucas (MEI)","Paraná","3,89",9,"1,64","0,00","0,00",15,1,NA,NA,10,4,3,NA,NA,NA,NA,NA,5,NA,NA,25,NA,17
"382","Magrão (GOL)","Sport","7,13",12,"1,62","1,00","0,93",NA,NA,NA,2,1,NA,NA,NA,16,1,NA,NA,3,NA,19,1,NA,5
"383","Caíque (GOL)","Vitória","3,50",5,"1,62","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,8,1,NA,NA,1,NA,10,1,NA,3
"384","Arthur (ATA)","Ceará","4,01",10,"1,62","-0,50","-0,58",5,1,NA,NA,7,9,5,NA,NA,NA,NA,NA,2,NA,NA,15,3,10
"385","Camacho (MEI)","Atlético-PR","4,49",12,"1,61","0,00","0,00",24,NA,NA,NA,8,3,2,NA,NA,NA,NA,1,1,NA,NA,19,NA,30
"386","José Welison (MEI)","Atlético-MG","2,70",11,"1,60","-2,20","-1,02",23,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,2,NA,NA,21,NA,30
"387","Nickson (MEI)","Vitória","2,08",2,"1,60","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"388","Romário  (LAT)","Ceará","2,95",8,"1,58","0,00","0,00",12,NA,NA,1,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA,9,3,22
"389","Guilherme Biteco (MEI)","Paraná","4,68",4,"1,57","0,00","0,00",2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4
"390","Matheus Alessandro (ATA)","Fluminense","4,19",10,"1,57","7,30","1,30",5,NA,1,NA,17,4,1,NA,NA,NA,NA,NA,3,NA,NA,5,NA,4
"391","Luan (MEI)","Vitória","1,50",4,"1,57","0,00","0,00",3,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2
"392","Juan (ZAG)","Flamengo","5,74",4,"1,55","-1,60","-1,46",3,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,7
"393","Jailson (MEI)","Grêmio","4,32",11,"1,55","2,40","0,23",18,NA,NA,NA,7,NA,1,NA,NA,NA,NA,NA,2,NA,NA,11,NA,17
"394","Marco Antônio (MEI)","Bahia","2,32",4,"1,55","0,00","0,00",4,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,7
"395","Léo (LAT)","Fluminense","3,27",5,"1,54","0,20","-0,69",8,NA,1,NA,8,1,NA,1,NA,NA,NA,NA,4,NA,NA,12,2,7
"396","Thonny Anderson (MEI)","Grêmio","3,08",7,"1,53","-0,10","-0,16",2,1,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"397","André Lima (ATA)","Vitória","4,95",11,"1,51","0,00","0,00",5,2,NA,NA,18,3,6,NA,NA,NA,NA,NA,3,NA,NA,24,4,18
"398","Giovanni Augusto (MEI)","Vasco","6,65",9,"1,51","7,00","0,97",9,NA,2,NA,10,5,1,NA,NA,NA,NA,NA,1,1,NA,9,NA,32
"399","Samuel Xavier (LAT)","Ceará","4,03",7,"1,50","0,00","0,00",5,NA,1,1,14,1,NA,1,NA,NA,NA,NA,3,NA,NA,13,1,16
"400","Júnior (ATA)","Vitória","2,55",1,"1,50","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","Carlos Henrique (ATA)","Sport","4,40",13,"1,48","9,40","1,75",1,2,NA,NA,15,3,3,NA,NA,NA,NA,NA,1,NA,NA,5,6,14
"402","Jori (GOL)","América-MG","8,80",9,"1,48","0,00","0,00",NA,NA,NA,2,1,NA,NA,NA,10,NA,NA,NA,NA,NA,12,1,NA,9
"403","Ricardo (ZAG)","Vasco","4,26",9,"1,45","3,40","0,51",12,NA,NA,2,8,NA,1,NA,NA,NA,NA,NA,5,NA,NA,11,2,12
"404","Willian Arão (MEI)","Flamengo","3,66",5,"1,44","0,00","0,00",6,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,6,1,7
"405","Mayke (LAT)","Palmeiras","5,67",5,"1,44","5,40","0,40",5,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,6
"406","Henrique Dourado (ATA)","Flamengo","10,34",13,"1,44","0,00","0,00",2,3,NA,NA,16,6,1,NA,NA,NA,NA,1,2,NA,NA,17,4,9
"407","Nadson (MEI)","Paraná","2,18",7,"1,43","1,60","-0,01",6,NA,NA,NA,14,1,4,NA,NA,NA,NA,NA,1,NA,NA,5,1,22
"408","Gabriel Dias (MEI)","Internacional","3,57",6,"1,40","0,00","0,00",5,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"409","Patrick (ZAG)","Ceará","1,80",1,"1,40","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"410","Thiago Neves (MEI)","Cruzeiro","8,82",11,"1,38","0,00","0,00",6,NA,NA,NA,10,6,12,NA,NA,NA,NA,NA,1,NA,NA,5,6,35
"411","Luiz Otávio  (ZAG)","Chapecoense","4,05",3,"1,37","0,00","0,00",2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,4
"412","Lima (MEI)","Grêmio","2,34",9,"1,37","0,00","0,00",5,NA,NA,NA,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5
"413","Marlos (ATA)","Flamengo","3,51",10,"1,36","-1,20","-1,30",6,NA,1,NA,10,3,3,NA,NA,NA,NA,NA,2,NA,NA,10,3,3
"414","Marquinhos (ATA)","América-MG","5,80",11,"1,35","-0,10","0,37",5,1,1,NA,8,1,3,NA,NA,NA,NA,NA,1,NA,NA,6,1,29
"415","Luidy (ATA)","Ceará","3,24",2,"1,35","0,00","0,00",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","Ernando (ZAG)","Sport","3,83",13,"1,34","0,00","-0,14",8,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,9,NA,5
"417","Joel Carli (ZAG)","Botafogo","4,56",14,"1,34","3,90","0,77",16,NA,NA,3,10,5,1,NA,NA,NA,NA,NA,4,NA,NA,25,2,30
"418","Bruno Henrique (ATA)","Santos","9,15",11,"1,32","-0,20","-0,13",9,1,NA,NA,14,12,1,NA,NA,NA,1,NA,2,NA,NA,19,3,16
"419","Shaylon (MEI)","São Paulo","2,94",3,"1,30","0,00","0,00",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,2
"420","Rafael Grampola (ATA)","Paraná","2,15",1,"1,30","1,30","0,15",NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"421","Ezequiel  (LAT)","Cruzeiro","3,47",4,"1,28","0,70","0,38",5,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,13
"422","Vinicius (ATA)","Chapecoense","3,39",4,"1,27","0,00","0,00",1,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6
"423","Edu Dracena (ZAG)","Palmeiras","5,06",12,"1,25","0,00","0,00",10,NA,NA,2,12,1,1,1,NA,NA,1,1,2,NA,NA,7,3,7
"424","Danilo (MEI)","Corinthians","2,97",2,"1,25","0,50","-0,56",1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","Júnior Dutra (ATA)","Fluminense","4,59",8,"1,25","0,00","0,00",7,NA,1,NA,8,1,NA,NA,NA,NA,NA,NA,1,NA,NA,10,NA,11
"426","Kanu (ZAG)","Vitória","2,57",13,"1,24","0,00","0,00",15,NA,NA,3,4,4,2,NA,NA,NA,NA,NA,7,NA,NA,21,3,10
"427","Alex Santana (MEI)","Paraná","2,53",9,"1,24","-0,40","-0,07",4,NA,NA,NA,9,4,4,NA,NA,NA,NA,NA,2,NA,NA,5,NA,3
"428","Andrigo (MEI)","Sport","4,61",6,"1,23","1,10","0,10",4,NA,NA,NA,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,15
"429","Bruno Roberto (MEI)","Atlético-MG","0,91",3,"1,23","0,00","0,00",1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"430","Max (ZAG)","Sport","1,78",1,"1,20","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"431","Nathan (MEI)","Atlético-MG","4,24",1,"1,20","1,20","-0,76",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"432","Roger (ATA)","Corinthians","4,68",10,"1,19","0,00","0,00",2,2,NA,NA,8,8,NA,NA,NA,NA,NA,NA,1,NA,NA,18,7,10
"433","Júnior Brumado (ATA)","Bahia","3,41",8,"1,19","0,00","0,00",4,1,NA,NA,7,6,1,NA,NA,NA,NA,NA,2,NA,NA,12,5,5
"434","Luiz Fernando  (MEI)","Botafogo","4,18",13,"1,17","5,00","0,98",8,NA,NA,NA,17,9,2,NA,NA,NA,NA,NA,3,NA,NA,5,5,13
"435","Ruan Renato (ZAG)","Vitória","2,00",3,"1,17","-0,80","-0,07",4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,10
"436","Yuri Alberto (ATA)","Santos","2,33",6,"1,15","0,90","-0,17",1,NA,NA,NA,2,3,5,NA,NA,NA,NA,NA,1,NA,NA,2,2,NA
"437","Fernando Miguel (GOL)","Vasco","6,38",6,"1,12","0,00","0,00",NA,NA,NA,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,11,NA,NA,1
"438","Jonatan Álvez (ATA)","Internacional","6,04",3,"1,10","-1,70","-0,47",NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,2,5
"439","Deivid (MEI)","Sport","2,81",11,"1,07","3,50","0,49",15,NA,NA,NA,17,NA,1,NA,NA,NA,NA,NA,4,NA,NA,17,NA,13
"440","Wellington (MEI)","Atlético-PR","2,15",6,"1,02","-1,60","-1,39",2,1,NA,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,NA,7,NA,9
"441","Juan Alano (MEI)","Internacional","1,83",5,"1,02","0,00","0,00",4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4
"442","Luciano (ATA)","Fluminense","4,84",1,"1,00","0,00","0,00",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"443","Orzusa (MEI)","Chapecoense","3,56",1,"1,00","1,00","-0,44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"444","Guilherme Guedes (LAT)","Grêmio","0,95",1,"1,00","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"445","Evander (MEI)","Vasco","4,57",7,"1,00","0,00","0,00",4,NA,NA,NA,3,6,2,NA,NA,NA,NA,NA,1,NA,NA,3,NA,14
"446","Elias (GOL)","Vitória","3,21",8,"0,98","0,00","0,00",NA,NA,NA,2,3,NA,NA,NA,8,1,NA,NA,NA,NA,17,NA,NA,2
"447","Airton (MEI)","Fluminense","3,18",3,"0,97","3,50","0,66",5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,2
"448","Brenner (ATA)","São Paulo","2,24",3,"0,97","0,00","0,00",1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3
"449","Matheus Galdezani (MEI)","Atlético-MG","3,05",8,"0,96","0,30","-1,21",5,1,NA,NA,4,4,2,NA,NA,NA,NA,1,1,NA,NA,8,1,13
"450","Everaldo  (ATA)","Fluminense","1,84",4,"0,95","-1,00","-0,72",3,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5
"451","Copete (ATA)","Santos","5,77",7,"0,94","0,00","0,00",5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3
"452","Zé Ricardo (MEI)","América-MG","1,10",5,"0,94","0,00","0,00",3,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"453","Eder Luis (ATA)","Ceará","3,67",8,"0,93","0,00","0,00",4,NA,NA,NA,10,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7
"454","Kayke (ATA)","Bahia","4,57",3,"0,93","0,00","0,00",2,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,1,NA,NA,6,2,2
"455","Gerson Magrão (MEI)","América-MG","3,33",10,"0,92","5,40","0,83",9,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,2,NA,NA,9,NA,14
"456","Paulão (ZAG)","América-MG","4,23",5,"0,92","0,00","0,00",8,NA,NA,NA,3,3,1,NA,NA,NA,1,NA,1,NA,NA,7,1,5
"457","Charles (ZAG)","Paraná","4,79",1,"0,90","0,00","0,00",1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"458","Douglas Friedrich (GOL)","Bahia","3,40",10,"0,87","0,00","0,00",NA,NA,NA,3,2,NA,NA,NA,9,1,1,NA,2,NA,15,1,NA,6
"459","Iacovelli (ATA)","Paraná","2,48",2,"0,85","0,00","0,00",1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"460","Jael (ATA)","Grêmio","3,72",7,"0,83","9,90","1,77",1,1,1,NA,4,2,1,NA,NA,NA,NA,NA,1,1,NA,6,NA,15
"461","Sassá (ATA)","Cruzeiro","2,31",10,"0,83","0,00","0,00",4,1,NA,NA,17,6,1,NA,NA,NA,NA,NA,3,NA,NA,19,7,4
"462","Calyson (MEI)","Ceará","1,68",3,"0,83","-0,30","-0,42",1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"463","Klaus (ZAG)","Internacional","2,49",3,"0,80","0,00","0,00",2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
"464","Mancuello (MEI)","Cruzeiro","3,58",10,"0,75","6,00","1,42",6,NA,NA,NA,5,4,6,NA,NA,NA,NA,1,NA,NA,NA,11,NA,13
"465","Lucas Santos (MEI)","Vasco","0,81",2,"0,75","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"466","Lucho González (MEI)","Atlético-PR","4,56",12,"0,74","3,40","0,84",20,NA,NA,NA,3,2,2,NA,NA,NA,NA,1,2,NA,NA,13,3,32
"467","Carlos Eduardo (MEI)","Paraná","3,67",9,"0,73","0,10","-0,17",4,NA,NA,NA,11,5,2,NA,NA,NA,NA,NA,2,NA,NA,5,NA,16
"468","Walter Bou (ATA)","Vitória","5,06",3,"0,73","2,90","0,21",NA,NA,NA,NA,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"469","Bill (ATA)","Atlético-PR","1,43",3,"0,73","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"470","Guilherme Costa (MEI)","Vitória","2,27",6,"0,72","0,00","0,00",3,NA,NA,NA,10,1,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"471","Oswaldo Henríquez (ZAG)","Vasco","4,07",2,"0,70","-3,60","-1,51",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2
"472","Paulinho (LAT)","Bahia","2,64",1,"0,70","0,70","-0,36",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"473","Rafael Galhardo (LAT)","Vasco","2,45",7,"0,69","-0,30","-0,31",5,NA,NA,NA,7,4,2,NA,NA,NA,NA,NA,1,NA,NA,6,1,21
"474","Felipe Melo (MEI)","Palmeiras","2,67",12,"0,67","0,00","0,00",23,NA,NA,NA,7,4,1,NA,NA,NA,NA,NA,8,NA,NA,22,1,23
"475","Hygor (ATA)","Sport","0,91",5,"0,66","1,20","-0,14",1,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4
"476","Juninho (ZAG)","Atlético-MG","4,07",4,"0,65","0,00","0,00",4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8
"477","Arthur Gomes (ATA)","Santos","2,55",6,"0,65","0,00","0,00",1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2
"478","Júnior Santos (ATA)","Chapecoense","0,88",2,"0,65","0,00","0,00",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
