"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"155","Luiz Antonio  (MEI)","Chapecoense","6,40",1,"3,50","3,50","-0,60",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"156","Henrique (ZAG)","Corinthians","8,77",2,"3,50","4,20","-0,05",1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"157","Edimar (LAT)","São Paulo","3,59",1,"3,50","3,50","0,59",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
"158","Rafael Moura (ATA)","América-MG","9,47",2,"3,40","1,70","-0,93",1,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5
"159","Rogério (ATA)","Sport","6,36",1,"3,40","3,40","-0,64",NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"160","Leandro Damião (ATA)","Internacional","8,43",1,"3,30","3,30","-1,57",NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"161","Renato Chaves (ZAG)","Fluminense","6,10",2,"3,25","6,60","1,35",4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,5
"162","Frazan (ZAG)","Fluminense","3,98",2,"3,20","6,90","2,26",2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"163","Leandro Donizete (MEI)","América-MG","3,46",1,"3,20","3,20","0,46",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Sornoza (MEI)","Fluminense","7,56",2,"3,15","-0,90","-0,84",4,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7
"165","Gustavo Bochecha (MEI)","Botafogo","4,70",2,"3,00","1,10","0,64",6,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,6
"166","Werley (ZAG)","Vasco","5,88",2,"3,00","1,90","0,30",3,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"167","Henrique (LAT)","Vasco","6,89",2,"3,00","3,20","0,14",4,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,5
"168","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"169","Marcos Rocha (LAT)","Palmeiras","8,60",2,"3,00","9,50","0,68",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,10
"170","Arthur  (ATA)","Chapecoense","6,99",2,"2,95","4,10","0,24",3,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5
"171","Ribamar (ATA)","Atlético-PR","6,13",1,"2,90","0,00","0,00",NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"172","Bruno Guimarães (MEI)","Atlético-PR","5,69",2,"2,90","0,60","0,04",4,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,4
"173","Antônio Carlos  (ZAG)","Palmeiras","7,31",2,"2,80","3,90","-0,06",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"174","Douglas (ZAG)","Chapecoense","5,43",2,"2,75","3,50","0,61",4,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1
"175","David Braz (ZAG)","Santos","10,38",2,"2,75","-1,00","-2,37",1,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
"176","Eduardo Sasha (ATA)","Santos","8,41",2,"2,75","1,90","-0,96",1,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5
"177","Pachu (ATA)","Botafogo","2,55",1,"2,70","2,70","0,55",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"178","Maílson (GOL)","Sport","1,84",1,"2,70","2,70","0,84",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"179","Ibañez (ZAG)","Fluminense","5,99",1,"2,70","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"180","Matheus Pereira (MEI)","Paraná","4,66",1,"2,70","2,70","-0,34",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"181","Renê Júnior (MEI)","Corinthians","6,70",2,"2,60","6,20","0,50",4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2
"182","Victor (GOL)","Atlético-MG","10,35",2,"2,55","1,00","-2,12",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,3
"183","Juninho (MEI)","Ceará","4,98",2,"2,50","5,10","0,92",6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11
"184","Martín Silva (GOL)","Vasco","10,27",2,"2,50","1,00","-2,13",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA
"185","Leandro Vilela (MEI)","Paraná","4,48",1,"2,50","0,00","0,00",3,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1
"186","Pavez (MEI)","Atlético-PR","6,07",2,"2,40","2,90","-0,06",3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"187","Arthur (ATA)","Ceará","5,68",2,"2,40","1,20","-0,24",2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"188","Dedé (ZAG)","Cruzeiro","5,86",2,"2,40","2,10","-0,13",5,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,2,NA,NA,3,NA,4
"189","André (ATA)","Grêmio","9,94",2,"2,40","-1,30","-2,53",1,1,NA,NA,4,1,2,NA,NA,NA,NA,NA,1,NA,NA,6,5,8
"190","Carlos Eduardo (MEI)","Paraná","5,10",1,"2,40","0,00","0,00",1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"191","Pedro Botelho (LAT)","Vitória","5,45",2,"2,40","1,90","0,01",4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5
"192","Nelsinho Baptista (TEC)","Sport","5,82",2,"2,30","3,19","0,03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Sander (LAT)","Sport","6,47",2,"2,30","2,70","-0,35",2,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"194","Cícero (MEI)","Grêmio","7,10",1,"2,30","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"195","Adilson (MEI)","Atlético-MG","5,19",1,"2,30","2,30","-0,81",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"196","Léo (ZAG)","Cruzeiro","6,15",2,"2,25","2,00","-0,39",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"197","Silvinho (ATA)","Paraná","4,39",2,"2,25","2,90","0,53",2,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5
"198","Ezequiel (ATA)","Botafogo","4,45",1,"2,20","2,20","-0,55",1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"199","Bruno Henrique (MEI)","Palmeiras","6,87",2,"2,20","2,50","-0,64",5,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,3
"200","Vitor Feijão (ATA)","Paraná","3,74",1,"2,20","2,20","-0,26",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Neilton (ATA)","Vitória","8,67",1,"2,20","2,20","-2,33",1,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"202","Gabriel (MEI)","Sport","5,14",2,"2,15","3,10","0,18",1,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"203","Rogério Micale (TEC)","Paraná","4,22",2,"2,10","2,71","0,44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Lucas Lima (MEI)","Palmeiras","8,14",2,"2,10","4,00","-0,95",2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,1
"205","Alemão (LAT)","Paraná","5,06",2,"2,10","3,10","0,17",4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"206","Jhonny Lucas (MEI)","Paraná","3,00",1,"2,10","2,10","0,00",3,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,4,NA,3
"207","Rafael Lima (ZAG)","América-MG","6,77",2,"2,05","-2,10","-1,63",1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4
"208","Eduardo (LAT)","Chapecoense","4,82",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Canteros (MEI)","Chapecoense","6,70",2,"2,00","-0,70","-1,36",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"210","Jailson (MEI)","Grêmio","5,51",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Nenê (MEI)","São Paulo","7,16",2,"2,00","3,60","-0,69",1,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"212","Léo Itaperuna (ATA)","Paraná","3,44",1,"2,00","0,00","0,00",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Jesiel (ZAG)","Paraná","3,66",2,"2,00","2,50","0,56",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"214","Gilson Kleina (TEC)","Chapecoense","5,11",2,"1,97","2,35","-0,11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Vinicius (ATA)","Chapecoense","4,34",2,"1,95","1,70","0,07",1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"216","Reina (MEI)","Ceará","3,38",1,"1,90","0,00","0,00",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"217","Geuvânio (ATA)","Flamengo","5,43",2,"1,90","-1,70","-1,11",2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,4
"218","Kannemann (ZAG)","Grêmio","10,95",1,"1,90","0,00","0,00",2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2
"219","Ariel Cabral (MEI)","Cruzeiro","6,13",1,"1,90","0,00","0,00",3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2
"220","Vagner Mancini (TEC)","Vitória","6,22",2,"1,86","1,45","-0,85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Marlone (MEI)","Sport","6,47",2,"1,85","2,10","-0,83",1,NA,NA,NA,2,1,4,NA,NA,NA,NA,NA,1,NA,NA,2,1,3
"222","Evander (MEI)","Vasco","6,78",2,"1,85","1,20","-1,14",3,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"223","Mano Menezes (TEC)","Cruzeiro","8,68",2,"1,81","1,13","-1,99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Pablo Dyego (ATA)","Fluminense","3,58",2,"1,75","0,20","-0,07",1,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5
"225","Maicon (MEI)","Grêmio","5,75",2,"1,65","3,30","-0,45",2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"226","Brenner (ATA)","Botafogo","4,12",2,"1,60","2,20","-0,01",1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"227","Neto Moura (MEI)","Sport","3,49",1,"1,60","1,60","-0,51",1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"228","Valdívia (MEI)","São Paulo","7,23",2,"1,60","0,20","-1,73",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"229","Naldo (MEI)","Ceará","3,45",1,"1,50","1,50","-0,55",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Leandro Pereira (ATA)","Chapecoense","4,85",1,"1,50","1,50","-1,15",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Marlos (ATA)","Flamengo","4,85",1,"1,50","1,50","-1,15",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"232","Rafael Sobis (ATA)","Cruzeiro","6,54",1,"1,50","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"233","Michel (MEI)","Grêmio","5,17",1,"1,50","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Mancuello (MEI)","Cruzeiro","4,45",2,"1,50","0,80","-0,51",2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"235","Lucas Silva (MEI)","Cruzeiro","4,15",1,"1,50","1,50","-0,85",NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"236","Diego (ATA)","Paraná","4,48",1,"1,50","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"237","Matheus Galdezani (MEI)","Atlético-MG","4,85",1,"1,50","1,50","-1,15",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Fellipe Bastos (MEI)","Sport","3,48",2,"1,45","2,00","0,10",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"239","Willian Arão (MEI)","Flamengo","4,58",2,"1,45","3,00","-0,17",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,7
"240","Mateus Vital (MEI)","Corinthians","3,62",2,"1,45","3,00","0,24",1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"241","Rayan (ZAG)","Paraná","3,18",2,"1,35","2,40","0,22",1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
"242","Edigar Junio (ATA)","Bahia","5,73",2,"1,25","1,60","-1,09",2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,1,5
"243","Gerson Magrão (MEI)","América-MG","4,27",1,"1,20","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"244","Bruno Pacheco (LAT)","Chapecoense","4,27",1,"1,20","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"245","Jonas (MEI)","Flamengo","5,43",1,"1,20","1,20","-1,57",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"246","Felipe Azevedo (ATA)","Ceará","5,09",2,"1,15","3,00","-0,63",2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"247","Willian (ATA)","Palmeiras","6,78",2,"1,15","-0,50","-2,04",NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"248","Caio Henrique (MEI)","Paraná","2,77",2,"1,15","2,70","0,29",2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5
"249","Douglas Friedrich (GOL)","Bahia","3,07",2,"1,10","3,00","0,18",NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,1
"250","Diego Alves (GOL)","Flamengo","9,71",1,"1,10","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,3
"251","Jeferson (LAT)","Vitória","4,11",2,"1,10","0,00","-0,85",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"252","Marco Antônio (MEI)","Bahia","1,89",2,"1,05","0,60","0,17",2,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"253","Ramiro (MEI)","Grêmio","6,25",2,"1,05","-0,80","-1,95",5,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,4
"254","Andrigo (MEI)","Sport","5,27",2,"1,00","0,40","-1,34",1,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4
"255","Ronaldo Alves (ZAG)","Sport","5,35",1,"1,00","1,00","-1,65",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"256","Marcelo Hermes (LAT)","Cruzeiro","3,94",1,"1,00","1,00","-1,06",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"257","Rafael Galhardo (LAT)","Vasco","3,28",2,"0,85","-0,10","-0,72",2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"258","Gabriel Dias (MEI)","Internacional","3,80",2,"0,85","1,20","-0,68",1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"259","Diego (MEI)","Flamengo","10,89",1,"0,80","0,00","0,00",1,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,5
"260","Marquinhos (ATA)","América-MG","5,26",1,"0,80","0,80","-1,74",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"261","Uillian Correia (MEI)","Vitória","4,24",2,"0,80","1,10","-0,93",2,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"262","Zé Ivaldo (ZAG)","Atlético-PR","1,58",2,"0,70","5,00","0,89",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"263","Kieza (ATA)","Botafogo","3,81",2,"0,70","0,50","-0,94",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"264","Marcos Junior (ATA)","Fluminense","3,98",2,"0,70","1,40","-0,84",1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"265","Júlio César (GOL)","Fluminense","2,99",2,"0,70","5,70","0,44",NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,2
"266","Klaus (ZAG)","Internacional","3,11",1,"0,70","0,70","-0,89",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"267","Guilherme Costa (MEI)","Vitória","2,60",2,"0,70","1,20","-0,29",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"268","José Welison (MEI)","Vitória","3,81",1,"0,70","0,70","-1,19",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1
"269","Bremer (ZAG)","Atlético-MG","2,46",2,"0,65","1,40","-0,23",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,4
"270","Joel Carli (ZAG)","Botafogo","4,97",2,"0,65","-0,30","-1,64",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5
"271","D'Alessandro (MEI)","Internacional","7,61",2,"0,65","-0,90","-2,86",NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"272","Moisés (MEI)","Palmeiras","5,78",2,"0,65","1,60","-1,59",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"273","Jucilei (MEI)","São Paulo","7,30",1,"0,60","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3
"274","Wescley (MEI)","Ceará","3,19",2,"0,55","0,20","-0,87",1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"275","Riascos (ATA)","Vasco","4,24",2,"0,55","0,00","-1,34",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
"276","Robinho (MEI)","Cruzeiro","5,90",2,"0,55","2,20","-1,61",2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"277","Ernandes (LAT)","Ceará","2,41",1,"0,50","0,00","0,00",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"278","Juan (ZAG)","Flamengo","8,61",1,"0,50","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"279","Rossi (ATA)","Internacional","3,79",1,"0,50","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Deyverson (ATA)","Palmeiras","3,60",2,"0,45","0,00","-1,15",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"281","Zé Ricardo (MEI)","América-MG","0,96",1,"0,40","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"282","Vinícius (MEI)","Bahia","5,53",2,"0,40","1,20","-1,77",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"283","Marcinho (LAT)","Botafogo","3,62",2,"0,40","-0,30","-1,27",3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9
"284","Amaral (MEI)","Chapecoense","3,73",2,"0,40","-0,60","-1,37",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"285","Edílson (LAT)","Cruzeiro","9,23",1,"0,40","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"286","Egídio (LAT)","Cruzeiro","7,85",1,"0,40","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2
"287","Elias (MEI)","Atlético-MG","6,53",2,"0,40","-0,30","-2,49",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"288","Roberto (ATA)","Ceará","3,62",2,"0,35","-0,50","-1,34",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"289","Lucho González (MEI)","Atlético-PR","5,75",1,"0,30","0,30","-2,25",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"290","Apodi (LAT)","Chapecoense","4,16",2,"0,30","-0,90","-1,70",2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"291","Thiago Neves (MEI)","Cruzeiro","12,47",2,"0,30","-1,10","-5,24",NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10
"292","Richard (GOL)","Paraná","4,18",2,"0,25","-4,00","-2,36",NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA
"293","Diego Pituca (MEI)","Santos","0,70",2,"0,25","0,50","0,01",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Arthur Gomes (ATA)","Santos","2,63",2,"0,25","0,50","-0,81",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Willian Farias (MEI)","Vitória","3,25",2,"0,25","-1,30","-1,43",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"296","Marcos Vinícius (MEI)","Botafogo","4,27",1,"0,20","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"297","Douglas Grolli (ZAG)","Bahia","2,89",1,"0,20","0,00","0,00",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"298","Guilherme (ATA)","Chapecoense","5,65",1,"0,20","0,00","0,00",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"299","Bruno Henrique (ATA)","Santos","12,75",1,"0,20","0,20","-5,25",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"300","Rildo (ATA)","Vasco","2,99",2,"0,10","0,20","-1,14",NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,8
"301","Alex Baumjohann (MEI)","Vitória","2,12",2,"0,10","-0,10","-0,84",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1
"302","Fábio Santos (LAT)","Atlético-MG","4,24",2,"0,10","2,20","-1,27",3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,6
"303","Ernando (ZAG)","Sport","4,14",2,"0,10","-0,30","-1,72",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"304","Wellington (MEI)","Vasco","3,16",2,"0,05","-0,50","-1,39",1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,3
"305","Fernando Leal (GOL)","América-MG","3,00",0,"0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Erick (GOL)","América-MG","1,00",0,"0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","Matheus Santos (ATA)","América-MG","1,00",0,"0,00","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
