"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"160","Victor Luis (LAT)","Palmeiras","7,89",7,"3,73","5,80","-0,08",9,NA,NA,3,6,2,2,NA,NA,NA,NA,NA,1,NA,NA,4,NA,18
"161","Elton (MEI)","Bahia","9,53",16,"3,72","5,00","0,30",47,NA,2,NA,7,8,2,NA,NA,NA,NA,NA,1,NA,NA,47,NA,26
"162","Mano Menezes (TEC)","Cruzeiro","10,69",18,"3,71","2,27","-0,41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Enderson Moreira (TEC)","Bahia","11,01",17,"3,71","6,59","0,72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","João Lucas (LAT)","Ceará","4,97",7,"3,71","7,50","1,40",5,NA,NA,4,3,4,2,NA,NA,NA,NA,NA,1,NA,NA,3,NA,17
"165","Cléber Reis (ZAG)","Paraná","4,91",9,"3,68","-5,80","-1,89",17,NA,NA,3,6,3,1,NA,NA,NA,NA,1,1,NA,NA,5,2,12
"166","Juninho (MEI)","Ceará","6,22",9,"3,67","0,00","0,00",24,NA,NA,NA,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,33
"167","Matheus Savio (MEI)","Flamengo","5,30",3,"3,67","0,00","0,00",2,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"168","Victor Ferraz (LAT)","Santos","9,01",13,"3,64","1,20","-0,63",22,1,NA,3,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,9,4,26
"169","Diego (MEI)","Flamengo","9,21",13,"3,64","0,90","-0,43",16,3,1,NA,43,12,3,NA,NA,NA,NA,NA,5,NA,NA,23,6,53
"170","Igor Rabello (ZAG)","Botafogo","10,97",18,"3,64","3,00","-0,73",27,2,NA,4,15,5,2,NA,NA,NA,1,NA,1,NA,NA,14,4,29
"171","Marcelo Oliveira (TEC)","Fluminense","10,11",6,"3,63","3,15","0,01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Eduardo Brock (ZAG)","Ceará","4,76",3,"3,63","0,00","0,00",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"173","Ramon (LAT)","Vasco","8,03",7,"3,61","1,40","-0,77",11,1,NA,1,4,1,2,NA,NA,NA,NA,NA,1,NA,NA,4,NA,18
"174","Diego Pituca (MEI)","Santos","3,92",14,"3,60","2,20","0,16",25,NA,3,NA,22,9,NA,NA,NA,NA,NA,NA,3,NA,NA,17,NA,19
"175","Cardona (MEI)","Ceará","3,57",3,"3,57","0,50","-0,72",10,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,12
"176","Jean Mota (MEI)","Santos","9,77",15,"3,56","0,90","-0,25",22,1,NA,NA,18,14,17,1,NA,NA,NA,NA,3,NA,NA,24,NA,44
"177","Erick (ATA)","Vitória","5,13",5,"3,54","0,50","-0,04",6,1,NA,NA,8,2,1,NA,NA,NA,NA,NA,1,NA,NA,3,1,7
"178","Léo (ZAG)","Cruzeiro","8,52",15,"3,53","3,00","0,23",21,NA,NA,5,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,14,2,9
"179","Thiago Martins (ZAG)","Palmeiras","5,54",7,"3,52","0,00","0,00",4,NA,NA,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,9
"180","Marcelo Benevenuto (ZAG)","Botafogo","6,69",1,"3,50","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","Elton (ATA)","Ceará","6,18",6,"3,45","0,00","0,00",3,2,1,NA,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,17,1,6
"182","Sidão (GOL)","São Paulo","9,29",16,"3,44","-2,90","-0,83",NA,NA,NA,7,NA,NA,NA,NA,20,NA,NA,NA,3,NA,15,NA,NA,14
"183","Leandro Damião (ATA)","Internacional","8,43",12,"3,44","0,00","0,00",4,3,1,NA,11,15,11,NA,NA,NA,NA,NA,3,NA,NA,20,4,21
"184","Henrique (ZAG)","Corinthians","10,62",17,"3,44","0,00","0,00",10,1,NA,7,12,4,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,10
"185","Rodrigo Dourado (MEI)","Internacional","11,57",16,"3,44","9,80","1,05",54,NA,1,NA,18,1,3,NA,NA,NA,NA,NA,7,NA,NA,44,1,26
"186","Marcos Junior (ATA)","Fluminense","6,77",13,"3,41","2,40","0,11",9,2,2,NA,18,4,4,NA,NA,NA,NA,NA,NA,NA,NA,9,6,16
"187","Osman (ATA)","Chapecoense","4,04",5,"3,40","0,00","0,00",4,1,NA,NA,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10
"188","Aderllan (ZAG)","Vitória","3,45",10,"3,40","0,00","0,00",9,1,NA,4,6,5,3,NA,NA,NA,1,NA,1,NA,NA,15,NA,12
"189","Jucilei (MEI)","São Paulo","7,81",12,"3,35","3,40","-0,02",34,NA,NA,NA,18,2,NA,NA,NA,NA,NA,NA,2,NA,NA,23,NA,20
"190","Danilo Silva (ZAG)","Internacional","5,08",2,"3,35","0,00","0,00",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,1
"191","Luiz Otávio (ZAG)","Ceará","8,20",15,"3,33","5,00","-0,14",24,NA,NA,5,7,2,NA,NA,NA,NA,NA,NA,4,NA,NA,8,NA,14
"192","Saulo (GOL)","Botafogo","1,15",5,"3,32","-2,30","-2,48",NA,NA,NA,2,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,3
"193","Pablo Dyego (ATA)","Fluminense","5,75",10,"3,29","0,00","0,00",3,2,NA,NA,12,6,4,1,NA,NA,NA,NA,NA,NA,NA,4,NA,14
"194","Adilson (MEI)","Atlético-MG","6,64",10,"3,28","0,00","0,00",30,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,17,NA,19
"195","Fábio (GOL)","Cruzeiro","9,72",15,"3,25","0,00","0,00",NA,NA,NA,5,1,NA,NA,NA,17,NA,NA,NA,NA,NA,13,NA,NA,6
"196","Rhayner (ATA)","Vitória","8,58",11,"3,25","0,00","0,00",20,NA,1,NA,20,6,9,1,NA,NA,NA,NA,4,NA,NA,24,NA,26
"197","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"198","Marlone (MEI)","Sport","9,97",17,"3,24","9,40","1,46",9,2,3,NA,23,10,9,NA,NA,NA,NA,NA,1,NA,NA,6,2,46
"199","Rogério (ATA)","Sport","8,57",15,"3,21","1,60","-0,06",4,2,1,NA,25,17,8,NA,NA,NA,NA,NA,NA,NA,NA,13,6,17
"200","Pedro Botelho (LAT)","Vitória","6,26",5,"3,20","0,00","0,00",8,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"201","Valdo (ZAG)","Ceará","7,22",10,"3,20","0,00","0,00",11,NA,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"202","Douglas (ZAG)","Chapecoense","7,56",17,"3,19","-0,30","-0,12",24,NA,NA,5,12,3,NA,1,NA,NA,NA,NA,2,NA,NA,21,NA,12
"203","Desábato (MEI)","Vasco","7,92",15,"3,18","1,90","-0,28",43,NA,1,NA,14,2,NA,NA,NA,NA,NA,1,1,NA,NA,23,NA,40
"204","Jadson (MEI)","Corinthians","7,25",10,"3,17","0,00","0,00",2,2,3,NA,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,23
"205","Maicon (MEI)","Grêmio","7,78",12,"3,16","1,90","-0,43",20,3,1,NA,10,4,2,NA,NA,NA,NA,NA,3,1,NA,17,NA,44
"206","Rodolfo  (ATA)","Paraná","5,32",5,"3,16","-1,20","-1,10",1,1,NA,NA,13,5,4,NA,NA,NA,NA,NA,1,NA,NA,6,2,10
"207","Hyoran (MEI)","Palmeiras","4,96",13,"3,14","1,70","-0,25",5,1,5,NA,14,4,6,1,NA,NA,NA,NA,2,NA,NA,19,2,18
"208","Claudio Winck (LAT)","Sport","3,60",9,"3,13","-1,50","-0,86",6,2,1,1,10,4,2,NA,NA,NA,NA,NA,1,NA,NA,17,NA,23
"209","Anderson (GOL)","Bahia","4,88",9,"3,12","7,70","1,61",NA,NA,NA,3,2,NA,NA,NA,9,NA,NA,NA,NA,NA,7,NA,NA,3
"210","Diogo Barbosa (LAT)","Palmeiras","9,47",12,"3,12","0,00","0,00",20,NA,2,4,7,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,22,NA,24
"211","Arboleda (ZAG)","São Paulo","9,02",12,"3,12","0,60","-0,32",18,NA,1,3,11,8,2,NA,NA,NA,NA,NA,4,NA,NA,20,2,16
"212","Rogério Micale (TEC)","Paraná","6,86",18,"3,08","2,05","-0,01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Adilson Batista (TEC)","América-MG","7,96",3,"3,08","0,19","-1,01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Andrés Ríos (ATA)","Vasco","6,80",15,"3,08","0,00","-0,04",8,5,1,NA,31,6,6,1,NA,NA,NA,NA,4,1,NA,41,2,26
"215","Vinícius Freitas (LAT)","Chapecoense","3,74",4,"3,08","0,00","0,00",4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"216","Emerson (LAT)","Atlético-MG","4,54",6,"3,07","2,40","0,11",12,NA,NA,1,14,1,NA,NA,NA,NA,NA,NA,1,NA,NA,13,NA,13
"217","Zé Ricardo (TEC)","Botafogo","8,46",9,"3,05","1,72","-0,88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Doffo (MEI)","Chapecoense","2,92",2,"3,05","8,40","2,09",1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"219","Bruno Cosendey (MEI)","Vasco","4,32",6,"3,05","0,00","0,00",5,1,1,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,14
"220","Ronaldo Alves (ZAG)","Sport","6,33",16,"3,04","-0,50","-0,35",20,NA,NA,4,20,7,1,NA,NA,NA,NA,NA,3,NA,NA,14,1,16
"221","Gabriel (MEI)","Sport","6,29",17,"3,03","1,70","-0,60",15,2,1,NA,26,8,5,NA,NA,NA,NA,NA,1,NA,NA,11,2,30
"222","Thiago Heleno (ZAG)","Atlético-PR","8,87",10,"3,02","0,00","0,00",9,1,NA,3,8,3,1,1,NA,NA,1,NA,1,NA,NA,13,NA,11
"223","Torito González (MEI)","Paraná","5,89",13,"3,00","7,50","1,30",26,NA,NA,NA,30,8,2,NA,NA,NA,NA,NA,5,NA,NA,20,NA,12
"224","Marcinho (ATA)","Atlético-PR","3,92",6,"3,00","2,40","0,11",4,1,NA,NA,13,3,3,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15
"225","Ademir (ATA)","América-MG","2,97",9,"2,99","0,00","0,00",8,1,NA,NA,21,6,3,NA,NA,NA,NA,NA,2,NA,NA,8,2,10
"226","Régis (MEI)","Bahia","4,88",15,"2,98","-0,30","-1,84",10,3,2,NA,12,6,3,1,NA,NA,NA,NA,3,NA,NA,13,NA,31
"227","Bruno Bispo (ZAG)","Vitória","4,18",2,"2,95","0,00","0,00",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"228","Willian Farias (MEI)","Vitória","4,53",9,"2,92","0,00","0,00",16,NA,1,NA,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,9,NA,7
"229","Lucas Fernandes (ATA)","Vitória","5,52",12,"2,92","1,70","0,01",8,1,NA,NA,22,3,4,2,NA,NA,NA,NA,NA,NA,NA,6,NA,21
"230","Antônio Carlos  (ZAG)","Palmeiras","8,58",13,"2,88","0,00","0,00",10,1,NA,4,5,3,3,2,NA,NA,NA,NA,4,NA,NA,13,1,17
"231","Richardson (MEI)","Ceará","5,79",12,"2,88","-1,60","-1,18",24,NA,1,NA,32,2,3,NA,NA,NA,NA,NA,4,NA,NA,25,1,22
"232","Wellington Paulista (ATA)","Chapecoense","10,92",15,"2,88","0,00","0,00",10,4,2,NA,22,20,2,NA,NA,NA,NA,NA,6,NA,NA,35,7,34
"233","Henrique (MEI)","Cruzeiro","9,16",11,"2,85","2,70","-0,05",23,NA,NA,NA,15,6,1,NA,NA,NA,NA,NA,3,NA,NA,13,NA,14
"234","Élber (MEI)","Bahia","5,88",13,"2,84","3,70","0,21",10,1,3,NA,16,NA,11,NA,NA,NA,NA,NA,5,NA,NA,6,1,29
"235","Ibañez (ZAG)","Fluminense","5,40",5,"2,84","0,00","0,00",8,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,7
"236","Vanderlei (GOL)","Santos","14,00",17,"2,83","0,00","-1,00",NA,NA,NA,4,2,NA,NA,NA,24,NA,NA,NA,NA,NA,22,NA,NA,2
"237","Aderlan (LAT)","América-MG","4,36",11,"2,83","0,00","0,00",23,NA,1,3,8,3,NA,NA,NA,NA,NA,NA,6,NA,NA,17,NA,31
"238","Jonatan Álvez (ATA)","Internacional","7,94",4,"2,83","8,00","1,90",1,2,NA,NA,4,2,NA,NA,NA,NA,NA,NA,2,NA,NA,6,2,6
"239","Gregore (MEI)","Bahia","7,15",15,"2,83","0,00","0,00",46,NA,1,NA,12,4,5,NA,NA,NA,NA,NA,6,NA,NA,56,NA,23
"240","Régis (LAT)","São Paulo","6,86",6,"2,82","0,00","0,00",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,12
"241","Júlio César (GOL)","Fluminense","5,34",18,"2,80","4,50","0,55",1,NA,NA,4,2,NA,NA,NA,27,NA,NA,NA,1,NA,24,NA,NA,10
"242","Murilo (ZAG)","Cruzeiro","6,38",3,"2,80","0,00","0,00",6,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,6
"243","Nikão (MEI)","Atlético-PR","11,36",15,"2,79","4,20","0,61",9,1,2,NA,21,11,9,1,NA,NA,NA,NA,2,NA,NA,11,4,37
"244","Raul Prata (LAT)","Sport","8,14",12,"2,78","0,00","0,00",24,NA,NA,3,15,2,2,NA,NA,NA,NA,1,2,NA,NA,15,NA,42
"245","Paulo Victor (GOL)","Grêmio","6,67",4,"2,77","5,70","0,27",NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,2,NA,3,NA,NA,3
"246","Alison (MEI)","Santos","7,91",11,"2,75","2,20","0,22",31,NA,NA,NA,13,2,NA,NA,NA,NA,NA,NA,5,NA,NA,19,NA,16
"247","Rafael Thyere (ZAG)","Chapecoense","4,05",16,"2,75","1,10","-0,19",22,NA,NA,5,9,1,1,NA,NA,NA,NA,NA,4,NA,NA,8,1,27
"248","Araos (MEI)","Corinthians","6,75",2,"2,75","5,30","1,25",5,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4
"249","Hulk (LAT)","Atlético-MG","3,60",3,"2,73","2,20","0,23",4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"250","Lucas (LAT)","Vitória","6,50",6,"2,72","0,00","0,00",5,1,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11
"251","Hernane (ATA)","Sport","4,32",1,"2,70","0,00","0,00",NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1
"252","Rafael Pereira (ZAG)","Chapecoense","4,61",6,"2,70","0,00","0,00",7,NA,NA,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"253","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"254","Samuel Xavier (LAT)","Ceará","5,60",8,"2,69","11,00","1,57",8,NA,1,2,18,1,NA,1,NA,NA,NA,NA,3,NA,NA,14,1,16
"255","Pedro Henrique (ZAG)","Corinthians","5,52",8,"2,68","0,00","0,00",8,NA,NA,3,7,3,1,NA,NA,NA,NA,NA,3,NA,NA,6,NA,12
"256","Mayke (LAT)","Palmeiras","6,46",6,"2,68","8,90","0,79",9,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,12,1,8
"257","Clayson (ATA)","Corinthians","9,54",8,"2,66","1,10","-0,13",8,1,1,NA,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,3,14
"258","Raniel (ATA)","Cruzeiro","6,26",15,"2,65","0,30","0,07",9,2,1,NA,22,11,6,NA,NA,NA,NA,NA,1,NA,NA,29,3,12
"259","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"260","Marcelo (MEI)","Botafogo","3,30",2,"2,65","0,00","0,00",2,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"261","Bruno Silva (ATA)","Chapecoense","2,83",13,"2,64","1,70","0,29",19,1,NA,NA,13,2,3,NA,NA,NA,NA,NA,NA,NA,NA,11,2,24
"262","Renê Júnior (MEI)","Corinthians","5,85",4,"2,60","0,00","0,00",9,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,4
"263","Messias (ZAG)","América-MG","7,58",18,"2,60","-3,10","-1,87",18,1,NA,5,11,3,2,NA,NA,NA,NA,NA,2,NA,NA,18,NA,35
"264","Tréllez (ATA)","São Paulo","6,83",9,"2,60","9,70","0,74",NA,3,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,9,NA,6
"265","Morato (ATA)","Sport","2,03",1,"2,60","2,60","0,03",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"266","Edimar (LAT)","São Paulo","3,64",5,"2,58","0,00","0,00",4,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"267","Rafael Moura (ATA)","América-MG","9,58",12,"2,57","0,00","0,00",3,3,2,NA,10,4,6,NA,NA,NA,NA,NA,3,NA,NA,18,3,22
"268","Jean (MEI)","Botafogo","2,54",6,"2,57","-1,70","-1,19",10,NA,1,NA,11,1,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,8
"269","Lucas Fonseca (ZAG)","Bahia","7,47",15,"2,57","4,10","0,69",12,NA,NA,5,17,3,2,1,NA,NA,NA,NA,3,NA,NA,11,NA,31
"270","Canteros (MEI)","Chapecoense","7,61",17,"2,56","0,90","-0,38",27,2,1,NA,13,5,2,1,NA,NA,NA,NA,2,NA,NA,19,NA,68
"271","Barcos (ATA)","Cruzeiro","7,42",4,"2,55","0,00","0,00",4,1,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,1,NA,5,NA,8
"272","Nathan (MEI)","Atlético-MG","4,93",2,"2,55","3,90","0,69",4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"273","Thiago Galhardo (MEI)","Vasco","6,93",8,"2,53","0,90","-0,32",6,NA,2,NA,13,4,2,1,NA,NA,NA,NA,3,NA,NA,7,1,13
"274","Cuca (TEC)","Santos","8,87",2,"2,53","3,11","0,02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Denilson (ATA)","Atlético-MG","8,41",7,"2,52","0,00","0,00",3,2,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,12
"276","Sornoza (MEI)","Fluminense","8,45",17,"2,51","4,90","0,69",22,NA,1,NA,11,15,11,1,NA,NA,NA,NA,5,NA,NA,11,NA,45
"277","Yago (MEI)","Vitória","10,10",13,"2,50","10,40","1,42",16,1,NA,NA,28,9,5,NA,NA,NA,NA,1,3,NA,NA,15,1,26
"278","Renatinho (MEI)","Botafogo","4,65",10,"2,50","0,20","-0,05",15,NA,NA,NA,9,3,5,NA,NA,NA,NA,NA,2,NA,NA,5,NA,13
"279","Everton Felipe (MEI)","São Paulo","4,88",7,"2,50","0,00","-0,59",5,1,NA,NA,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,18
"280","Paulinho (ATA)","São Paulo","1,29",1,"2,50","0,00","0,00",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Igor (LAT)","Paraná","2,94",9,"2,49","0,80","-0,06",12,NA,NA,2,4,7,NA,NA,NA,NA,NA,NA,2,NA,NA,6,1,19
"282","Edenílson (MEI)","Internacional","7,88",14,"2,47","-3,60","-2,31",15,1,2,NA,14,6,2,NA,NA,NA,NA,NA,3,NA,NA,10,NA,30
"283","Leandro Vilela (MEI)","Paraná","4,95",13,"2,47","0,00","0,00",31,NA,NA,NA,21,7,1,NA,NA,NA,NA,NA,4,NA,NA,28,NA,32
"284","Jefferson (GOL)","Botafogo","8,15",12,"2,46","0,00","0,00",NA,NA,1,2,1,NA,NA,NA,16,NA,NA,NA,NA,NA,16,NA,NA,7
"285","Emerson Sheik (ATA)","Corinthians","7,03",9,"2,46","2,00","-0,63",3,NA,2,NA,12,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,2
"286","Alisson (MEI)","Grêmio","6,27",5,"2,46","-0,50","-0,20",4,NA,NA,NA,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10
"287","Jadson (MEI)","Fluminense","8,54",17,"2,46","3,10","0,22",30,NA,1,NA,27,6,5,NA,NA,NA,NA,NA,3,NA,NA,23,1,48
"288","Jean (LAT)","Palmeiras","6,03",6,"2,45","3,90","0,49",3,NA,NA,3,2,1,1,1,NA,NA,NA,NA,1,1,NA,6,NA,6
"289","Lucas Lima (MEI)","Palmeiras","7,39",16,"2,45","3,00","0,11",19,2,1,NA,15,5,3,1,NA,NA,NA,NA,3,NA,NA,26,NA,31
"290","Renan Lodi (LAT)","Atlético-PR","3,01",9,"2,45","4,50","-0,86",9,NA,NA,3,11,7,5,NA,NA,NA,1,1,2,NA,NA,11,1,12
"291","Gabriel (ZAG)","Atlético-MG","6,38",15,"2,43","0,00","0,00",19,NA,NA,2,17,2,2,1,NA,NA,1,NA,1,NA,NA,13,NA,13
"292","Thiago Santos (ATA)","Paraná","1,64",6,"2,43","0,00","0,00",1,1,1,NA,8,6,NA,2,NA,NA,NA,NA,2,NA,NA,11,5,9
"293","Jandrei (GOL)","Chapecoense","6,65",18,"2,42","7,00","1,51",1,NA,NA,5,2,NA,NA,NA,23,NA,NA,NA,1,NA,24,NA,NA,10
"294","Robinho (MEI)","Cruzeiro","5,69",15,"2,41","0,20","-0,19",19,1,3,NA,17,8,2,NA,NA,NA,NA,NA,4,NA,NA,19,2,47
"295","Rafael Marques (ATA)","Sport","4,04",15,"2,40","1,60","-0,24",10,1,1,NA,15,8,9,NA,NA,NA,NA,NA,1,NA,NA,12,6,19
"296","Luis Ricardo (LAT)","Botafogo","3,99",5,"2,38","0,00","0,00",4,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12
"297","Jailson (MEI)","Grêmio","6,06",12,"2,38","11,50","1,74",22,1,NA,NA,7,NA,1,NA,NA,NA,NA,NA,2,NA,NA,16,NA,17
"298","Caio Henrique (MEI)","Paraná","5,00",17,"2,38","3,20","0,51",18,NA,3,NA,12,8,3,NA,NA,NA,NA,NA,1,NA,NA,10,2,32
"299","Luiz Gustavo (ZAG)","Vasco","3,99",9,"2,37","0,00","0,00",15,NA,NA,2,8,3,NA,NA,NA,NA,NA,NA,3,NA,NA,9,1,22
"300","Camilo (MEI)","Internacional","4,23",4,"2,35","0,00","0,00",1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"301","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"302","Rafinha (MEI)","Cruzeiro","7,72",10,"2,34","5,90","1,11",10,NA,1,NA,19,1,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,13
"303","Victor (GOL)","Atlético-MG","9,33",18,"2,33","-2,00","-0,66",NA,NA,NA,3,2,NA,NA,NA,28,NA,NA,NA,1,NA,26,NA,NA,14
"304","Moisés (MEI)","Palmeiras","5,35",14,"2,33","0,00","-0,95",21,1,NA,NA,17,4,4,1,NA,NA,NA,NA,4,NA,NA,18,NA,31
"305","Bruno Silva (MEI)","Cruzeiro","6,35",11,"2,33","0,00","0,00",12,1,1,NA,4,10,1,NA,NA,NA,NA,NA,3,NA,NA,15,NA,10
"306","Neto Moura (MEI)","Sport","4,81",10,"2,33","0,00","0,00",13,NA,NA,NA,10,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"307","Luan (ATA)","América-MG","9,59",8,"2,30","0,00","0,00",12,NA,2,NA,15,7,1,NA,NA,NA,NA,1,2,NA,NA,16,3,18
"308","Raphael Alemão (ATA)","Paraná","3,54",4,"2,30","0,00","0,00",3,NA,NA,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"309","Edinho (ATA)","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Manoel (ZAG)","Cruzeiro","4,37",5,"2,28","-0,10","-1,19",1,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,7
"311","Vinícius (MEI)","Bahia","6,55",16,"2,26","9,60","1,74",12,2,NA,NA,8,17,10,NA,NA,NA,NA,NA,2,1,NA,10,3,43
"312","Arnaldo (LAT)","Ceará","5,49",7,"2,26","0,00","0,00",7,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,14
"313","Mateus Vital (MEI)","Corinthians","5,88",16,"2,25","4,70","0,58",7,1,1,NA,16,7,4,1,NA,NA,NA,NA,NA,NA,NA,5,2,18
"314","Jeferson (LAT)","Vitória","4,43",14,"2,25","-1,40","-0,75",19,NA,1,3,10,2,1,NA,NA,NA,NA,NA,4,NA,NA,15,1,29
"315","Matheus Ferraz (ZAG)","América-MG","5,39",14,"2,24","0,50","-0,77",16,NA,NA,4,6,1,NA,NA,NA,NA,NA,NA,2,NA,NA,12,1,20
"316","Ramon (ZAG)","Vitória","3,39",13,"2,24","-0,60","0,45",11,1,NA,3,11,3,2,NA,NA,NA,NA,NA,3,NA,NA,19,NA,17
"317","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"318","Gustavo Scarpa (MEI)","Palmeiras","9,08",6,"2,23","0,40","-0,37",7,NA,NA,NA,8,8,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,18
"319","Ruy (MEI)","América-MG","4,75",11,"2,19","3,90","-0,06",3,1,1,NA,18,3,4,1,NA,NA,NA,NA,NA,NA,NA,3,NA,37
