"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"185","Adilson","MEI","Atlético-MG","6,64",10,"3,28","0,00","0,00",30,0,0,0,16,0,0,0,0,0,0,0,3,0,0,17,0,19
"186","Bruno Silva","ATA","Chapecoense","3,24",9,"3,27","5,30","0,51",13,1,0,0,8,2,3,0,0,0,0,0,0,0,0,6,0,14
"187","Rhayner","ATA","Vitória","8,58",11,"3,25","0,00","0,00",20,0,1,0,20,6,9,1,0,0,0,0,4,0,0,24,0,26
"188","Walisson Maia","ZAG","Vitória","5,06",2,"3,25","0,00","0,00",7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,5
"189","Hyoran","MEI","Palmeiras","4,69",10,"3,21","1,00","-0,28",4,1,5,0,9,3,2,0,0,0,0,0,2,0,0,16,1,12
"190","Maicon","MEI","Grêmio","7,74",10,"3,21","0,00","0,00",18,3,0,0,8,4,2,0,0,0,0,0,3,1,0,16,0,35
"191","Pedro Botelho","LAT","Vitória","6,26",5,"3,20","0,00","0,00",8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,15
"192","Valdo","ZAG","Ceará","7,22",10,"3,20","0,00","0,00",11,0,0,3,4,3,0,0,0,0,0,0,0,0,0,5,0,5
"193","Jorginho","TEC","Vasco","6,37",7,"3,14","6,45","0,96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","Rafael Moura","ATA","América-MG","9,74",10,"3,12","-0,20","-0,29",2,3,2,0,9,4,5,0,0,0,0,0,2,0,0,16,3,20
"195","Rodrigo Dourado","MEI","Internacional","9,94",13,"3,10","-0,60","0,19",45,0,0,0,15,1,2,0,0,0,0,0,6,0,0,40,1,18
"196","Richardson","MEI","Ceará","7,06",10,"3,10","6,80","0,86",22,0,0,0,27,2,3,0,0,0,0,0,3,0,0,18,0,19
"197","Fabiano","LAT","Internacional","7,87",7,"3,09","0,00","0,00",11,0,0,3,1,3,0,0,0,0,0,0,2,0,0,5,0,21
"198","Igor Rabello","ZAG","Botafogo","10,51",14,"3,09","3,20","0,25",19,2,0,2,11,3,2,0,0,0,1,0,1,0,0,11,3,25
"199","Marlone","MEI","Sport","8,46",13,"3,08","0,50","-0,24",8,1,2,0,21,7,8,0,0,0,0,0,1,0,0,6,1,34
"200","Leandro Damião","ATA","Internacional","7,21",10,"3,08","1,60","-0,62",3,2,1,0,10,13,10,0,0,0,0,0,3,0,0,16,4,20
"201","Henrique","ZAG","Corinthians","8,68",14,"3,07","-2,50","-1,33",6,1,0,5,11,4,0,0,0,0,0,0,1,0,0,7,0,7
"202","Raphael Alemão","ATA","Paraná","3,60",3,"3,07","0,00","0,00",3,0,0,0,3,2,4,0,0,0,0,0,0,0,0,4,0,4
"203","Thaciano","MEI","Grêmio","2,89",5,"3,06","0,00","0,00",3,1,0,0,3,2,3,0,0,0,0,0,0,0,0,5,1,3
"204","Bruno Cosendey","MEI","Vasco","4,32",6,"3,05","0,00","0,00",5,1,1,0,3,2,2,0,0,0,0,0,0,0,0,7,0,14
"205","Rafael Thyere","ZAG","Chapecoense","4,81",13,"3,04","6,50","0,97",19,0,0,5,9,0,0,0,0,0,0,0,4,0,0,7,1,22
"206","Ronaldo Alves","ZAG","Sport","6,12",12,"3,03","-0,30","-0,67",13,0,0,4,14,6,1,0,0,0,0,0,3,0,0,11,1,14
"207","Gabriel","MEI","Sport","7,29",13,"3,02","10,30","1,39",8,2,1,0,19,6,5,0,0,0,0,0,1,0,0,10,1,22
"208","Lucas Fernandes","ATA","Vitória","6,07",9,"3,02","0,00","0,00",6,1,0,0,16,2,2,2,0,0,0,0,0,0,0,5,0,18
"209","Thiago Heleno","ZAG","Atlético-PR","8,87",10,"3,02","0,00","0,00",9,1,0,3,8,3,1,1,0,0,1,0,1,0,0,13,0,11
"210","Vagner Mancini","TEC","Vitória","7,41",14,"3,01","1,39","-0,59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Jonathan","LAT","Atlético-PR","8,33",6,"3,00","2,20","0,55",4,0,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,5
"212","Ralf","MEI","Corinthians","8,96",1,"3,00","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"213","Saulo","GOL","Botafogo","1,36",1,"3,00","3,00","0,36",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"214","Thiago Martins","ZAG","Palmeiras","4,55",5,"3,00","0,00","0,00",4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,0,5
"215","Élber","MEI","Bahia","5,32",10,"2,97","0,00","0,00",9,1,2,0,13,0,9,0,0,0,0,0,4,0,0,5,1,27
"216","Bruno Bispo","ZAG","Vitória","4,18",2,"2,95","0,00","0,00",3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,2
"217","Pedro Henrique","ZAG","Corinthians","5,33",6,"2,93","0,50","-0,21",7,0,0,2,6,3,0,0,0,0,0,0,2,0,0,5,0,6
"218","Igor","LAT","Paraná","3,28",7,"2,93","3,10","0,09",10,0,0,2,4,3,0,0,0,0,0,0,1,0,0,5,1,13
"219","Luiz Otávio","ZAG","Ceará","7,77",13,"2,92","3,70","-0,27",23,0,0,3,7,1,0,0,0,0,0,0,4,0,0,8,0,13
"220","Everton Felipe","MEI","Sport","5,47",6,"2,92","0,00","0,00",5,1,0,0,9,1,3,0,0,0,0,0,0,0,0,3,0,18
"221","Canteros","MEI","Chapecoense","7,70",14,"2,88","-0,30","-0,52",22,2,1,0,12,3,1,1,0,0,0,0,1,0,0,13,0,59
"222","Rafael Marques","ATA","Sport","4,37",11,"2,87","3,80","0,58",7,1,1,0,12,7,6,0,0,0,0,0,0,0,0,10,5,11
"223","Ezequiel","ATA","Botafogo","5,02",5,"2,84","0,00","0,00",4,0,1,0,4,3,1,0,0,0,0,0,0,0,0,3,0,3
"224","Tiago Nunes","TEC","Atlético-PR","8,52",2,"2,84","1,83","-0,52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","Antônio Carlos ","ZAG","Palmeiras","8,08",11,"2,83","2,30","0,45",9,1,0,3,5,2,2,2,0,0,0,0,4,0,0,10,1,15
"226","Marcinho","LAT","Botafogo","6,51",11,"2,83","0,00","0,00",17,0,3,1,4,4,1,0,0,0,0,0,2,0,0,12,0,36
"227","Régis","LAT","São Paulo","6,86",6,"2,82","0,00","0,00",10,0,0,2,2,1,1,0,0,0,0,0,2,0,0,7,0,12
"228","Jandrei","GOL","Chapecoense","6,48",14,"2,82","5,00","0,77",1,0,0,5,2,0,0,0,19,0,0,0,1,0,20,0,0,10
"229","Henrique","MEI","Cruzeiro","9,16",8,"2,80","0,00","0,00",17,0,0,0,12,5,1,0,0,0,0,0,3,0,0,10,0,11
"230","Thiago Galhardo","MEI","Vasco","7,19",6,"2,80","1,40","0,28",5,0,2,0,8,3,2,1,0,0,0,0,3,0,0,7,0,10
"231","Felipe Azevedo","ATA","Ceará","5,48",12,"2,79","2,40","-1,01",9,1,2,0,15,5,4,0,0,0,0,0,0,0,0,11,1,28
"232","Jean","MEI","Botafogo","2,88",4,"2,77","1,40","-0,46",6,0,1,0,9,0,0,0,0,0,0,0,1,0,0,6,0,8
"233","Elicarlos","MEI","Chapecoense","5,23",11,"2,75","2,50","-0,05",16,1,0,0,21,4,2,0,0,0,0,0,2,0,0,18,0,16
"234","Claudio Winck","LAT","Sport","3,96",6,"2,75","0,00","0,00",5,1,0,1,8,2,2,0,0,0,0,0,1,0,0,11,0,15
"235","Robinho","MEI","Cruzeiro","7,30",13,"2,75","9,50","-0,25",19,1,3,0,16,7,2,0,0,0,0,0,4,0,0,19,2,44
"236","Éverton Ribeiro","MEI","Flamengo","5,03",11,"2,74","0,00","0,00",13,2,1,0,18,6,6,0,0,0,0,1,3,0,0,19,0,36
"237","Lucas","LAT","Vitória","6,50",6,"2,72","8,20","1,33",5,1,0,0,8,2,0,0,0,0,0,0,0,0,0,3,0,11
"238","Rafael Pereira","ZAG","Ceará","4,61",6,"2,70","0,00","0,00",7,0,0,1,6,2,0,0,0,0,0,0,0,0,0,2,1,8
"239","Manoel","ZAG","Cruzeiro","4,94",2,"2,70","0,00","0,00",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2
"240","Kelvin","ATA","Vasco","5,59",6,"2,70","-1,40","-0,39",1,1,2,0,4,1,0,0,0,0,0,0,1,0,0,4,0,7
"241","Pachu","ATA","Botafogo","2,55",1,"2,70","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"242","Nikão","MEI","Atlético-PR","10,78",12,"2,69","-0,80","-1,55",7,1,1,0,19,9,7,1,0,0,0,0,2,0,0,8,4,31
"243","Marcelo Hermes","LAT","Cruzeiro","4,18",5,"2,68","0,70","-0,58",9,0,0,1,4,4,0,0,0,0,0,0,1,0,0,4,0,21
"244","Brenner","ATA","Botafogo","5,44",7,"2,67","0,00","0,00",2,1,0,0,13,4,3,0,0,0,0,0,0,0,0,5,2,7
"245","Lucas Fonseca","ZAG","Bahia","6,75",13,"2,67","-2,40","-0,69",12,0,0,4,16,3,2,1,0,0,0,0,3,0,0,10,0,27
"246","Everson","ZAG","Bahia","4,01",4,"2,67","0,00","0,00",4,0,0,1,2,2,0,1,0,0,0,0,1,0,0,2,1,8
"247","Wellington Paulista","ATA","Chapecoense","9,17",13,"2,67","-4,40","-1,53",9,3,2,0,18,15,2,0,0,0,0,0,6,0,0,26,6,27
"248","William Pottker","ATA","Internacional","4,91",12,"2,66","9,40","0,53",12,2,0,0,18,8,6,0,0,0,0,1,2,0,0,11,7,22
"249","Gabriel","ZAG","Atlético-MG","6,86",14,"2,65","0,90","0,16",19,0,0,2,17,2,2,1,0,0,1,0,1,0,0,13,0,11
"250","Marcelo Oliveira","TEC","Fluminense","9,32",2,"2,65","3,09","-0,07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","Daniel Guedes ","LAT","Santos","7,38",4,"2,65","0,00","0,00",6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,8
"252","Marcelo","MEI","Botafogo","3,30",2,"2,65","0,00","0,00",2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,1
"253","Victor Luis","LAT","Palmeiras","6,77",5,"2,64","0,00","0,00",6,0,0,1,3,2,2,0,0,0,0,0,1,0,0,2,0,11
"254","Gregore","MEI","Bahia","7,70",13,"2,64","6,90","0,53",38,0,1,0,12,4,5,0,0,0,0,0,5,0,0,54,0,20
"255","Jadson","MEI","Fluminense","8,14",13,"2,62","0,00","0,00",26,0,1,0,20,4,4,0,0,0,0,0,3,0,0,20,1,38
"256","Juan","ZAG","Flamengo","7,20",3,"2,60","0,00","0,00",2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5
"257","Paulo Roberto","MEI","Corinthians","2,93",4,"2,60","0,00","0,00",11,0,0,0,1,1,1,0,0,0,0,0,2,0,0,5,0,7
"258","Renê Júnior","MEI","Corinthians","5,85",4,"2,60","2,20","-0,11",9,0,0,0,5,2,0,0,0,0,0,0,0,0,0,12,0,4
"259","Caio Henrique","MEI","Paraná","5,52",14,"2,60","6,50","1,24",15,0,3,0,10,8,3,0,0,0,0,0,1,0,0,10,2,27
"260","Messias","ZAG","América-MG","7,71",14,"2,59","-1,90","-0,65",14,1,0,3,10,3,2,0,0,0,0,0,1,0,0,13,0,30
"261","Edimar","LAT","São Paulo","3,64",5,"2,58","2,20","0,05",4,0,0,2,3,1,0,0,0,0,0,0,1,0,0,5,0,3
"262","Luiz Gustavo","ZAG","Vasco","5,04",7,"2,56","8,80","1,44",12,0,0,2,3,2,0,0,0,0,0,0,2,0,0,7,0,19
"263","Jadson","MEI","Corinthians","7,55",7,"2,56","5,00","0,39",2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,5,0,13
"264","Mansur","LAT","Paraná","4,85",7,"2,54","2,20","-0,06",7,0,0,3,6,2,2,1,0,0,0,1,1,0,0,13,0,14
"265","Denilson","ATA","Atlético-MG","8,41",7,"2,52","0,00","0,00",3,2,0,0,5,5,1,0,0,0,0,0,0,0,0,11,3,12
"266","Jeferson","LAT","Vitória","4,51",12,"2,52","-2,30","-1,48",18,0,1,3,7,1,1,0,0,0,0,0,4,0,0,13,1,24
"267","Marcos Paquetá","TEC","Botafogo","8,78",2,"2,50","2,35","-0,31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","Magrão","GOL","Sport","7,23",9,"2,50","-1,00","-0,50",0,0,0,2,1,0,0,0,13,1,0,0,3,0,13,1,0,5
"269","Paulinho","ATA","São Paulo","1,29",1,"2,50","0,00","0,00",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"270","Régis","MEI","Bahia","4,52",13,"2,50","0,00","0,07",10,2,1,0,10,5,2,1,0,0,0,0,2,0,0,11,0,28
"271","David Braz","ZAG","Santos","9,19",12,"2,48","4,40","0,00",16,0,0,3,7,5,0,0,0,0,0,0,3,0,0,10,0,19
"272","Léo Cittadini","MEI","Santos","7,99",10,"2,47","0,00","0,00",13,0,1,0,8,4,2,0,0,0,0,0,2,0,0,8,1,3
"273","Jefferson","GOL","Botafogo","8,15",12,"2,46","-4,00","-0,40",0,0,1,2,1,0,0,0,16,0,0,0,0,0,16,0,0,7
"274","Eduardo Sasha","ATA","Santos","7,63",12,"2,45","0,30","-0,75",11,0,3,0,17,7,1,1,0,0,0,0,1,0,0,15,8,23
"275","Jean","LAT","Palmeiras","5,56",4,"2,45","0,20","-0,62",3,0,0,1,2,0,1,1,0,0,0,0,1,0,0,4,0,3
"276","Judivan ","ATA","América-MG","3,22",7,"2,45","0,00","0,00",3,0,1,0,6,4,6,0,0,0,0,0,0,0,0,9,0,4
"277","Thiago Santos","ATA","Paraná","1,64",6,"2,43","0,00","0,00",1,1,1,0,8,6,0,2,0,0,0,0,2,0,0,11,5,9
"278","Danilo Avelar","LAT","Corinthians","5,21",2,"2,40","-0,10","-0,89",2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,8
"279","Bryan","LAT","Vitória","5,37",2,"2,40","-1,10","-1,19",1,0,1,1,7,1,0,0,0,0,0,1,0,0,0,6,0,10
"280","Ramon","ZAG","Vitória","3,50",10,"2,40","0,00","0,00",8,1,0,2,8,3,1,0,0,0,0,0,2,0,0,15,0,7
"281","Nicolas","LAT","Atlético-PR","3,53",1,"2,40","2,40","-0,47",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
"282","Mateus Vital","MEI","Corinthians","5,20",12,"2,40","0,00","0,00",6,1,1,0,12,4,4,0,0,0,0,0,0,0,0,4,2,14
"283","Sornoza","MEI","Fluminense","7,75",14,"2,39","0,10","-0,53",16,0,1,0,8,11,10,0,0,0,0,0,3,0,0,7,0,36
"284","Lucas Romero","MEI","Cruzeiro","5,84",10,"2,38","7,50","0,61",21,0,0,0,8,1,1,0,0,0,0,0,0,0,0,15,1,19
"285","Rayan","ZAG","Paraná","3,66",9,"2,37","0,00","0,00",15,0,0,1,10,3,1,0,0,0,0,0,3,0,0,9,2,11
"286","Bruno Silva","MEI","Cruzeiro","6,26",9,"2,37","0,00","-0,54",8,1,1,0,2,8,1,0,0,0,0,0,2,0,0,11,0,9
"287","Werley","ZAG","Vasco","5,87",6,"2,35","0,00","0,00",9,0,0,1,5,3,2,0,0,0,1,0,0,0,0,8,0,9
"288","Bruno Guimarães","MEI","Atlético-PR","6,17",11,"2,33","2,70","0,10",14,0,0,0,33,1,0,0,0,0,0,0,2,0,0,10,0,12
"289","Michel Bastos","MEI","Sport","4,85",8,"2,32","3,10","0,49",1,2,0,0,7,4,1,1,0,0,0,0,1,0,0,6,0,16
"290","Leandro Pereira","ATA","Chapecoense","5,95",12,"2,31","0,00","-0,05",10,2,0,0,15,6,4,1,0,0,0,1,1,0,0,22,8,5
"291","Edenílson","MEI","Internacional","8,37",10,"2,31","0,20","-0,54",11,0,2,0,12,6,0,0,0,0,0,0,2,0,0,7,0,22
"292","Luan","ATA","América-MG","9,59",8,"2,30","0,00","0,00",12,0,2,0,15,7,1,0,0,0,0,1,2,0,0,16,3,18
"293","Edinho","ATA","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"294","Aderlan","LAT","América-MG","2,84",8,"2,30","-1,30","-0,34",18,0,1,1,8,3,0,0,0,0,0,0,5,0,0,15,0,25
"295","Rodrigo Pimpão","ATA","Botafogo","4,87",10,"2,27","4,90","0,34",10,1,0,0,12,4,3,0,0,0,0,0,2,0,0,8,0,17
"296","Arnaldo","LAT","Ceará","5,49",7,"2,26","0,00","0,00",7,0,0,2,8,0,0,0,0,0,0,0,1,0,0,5,0,14
"297","Wagner","MEI","Vasco","10,09",9,"2,24","0,00","0,00",6,2,0,0,19,5,5,0,0,0,0,0,6,0,0,12,2,18
"298","Guerra","MEI","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,7
"299","Lucas Silva","MEI","Cruzeiro","5,11",9,"2,18","2,70","0,23",20,0,0,0,12,6,0,0,0,0,0,0,2,0,0,21,0,22
"300","Aylon","ATA","América-MG","7,06",10,"2,16","0,00","0,00",7,0,1,0,14,9,5,1,0,0,0,0,2,0,0,14,5,12
"301","Vinícius","MEI","Bahia","6,63",13,"2,15","11,40","1,69",7,2,0,0,5,14,7,0,0,0,0,0,1,1,0,9,1,32
"302","Willian Farias","MEI","Vitória","4,24",7,"2,14","1,00","-0,10",12,0,0,0,3,2,1,0,0,0,0,0,1,0,0,7,0,6
"303","Neto Moura","MEI","Sport","4,30",9,"2,14","0,00","0,00",11,0,0,0,8,3,3,0,0,0,0,0,1,0,0,8,0,4
"304","Zé Ivaldo","ZAG","Atlético-PR","3,19",11,"2,12","0,00","0,00",12,0,0,4,6,2,1,0,0,0,0,0,4,0,0,13,1,18
"305","Frazan","ZAG","Fluminense","3,74",4,"2,12","0,00","0,00",3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,0,4
"306","Edílson","LAT","Cruzeiro","8,01",8,"2,12","5,80","1,21",11,0,0,3,6,3,1,0,0,0,0,0,5,0,0,9,0,22
"307","Júlio César","GOL","Fluminense","4,50",14,"2,11","4,00","1,13",0,0,0,3,1,0,0,0,19,0,0,0,1,0,19,0,0,10
"308","Matheus Rossetto","MEI","Atlético-PR","9,48",9,"2,10","3,80","0,26",14,1,0,0,3,3,0,0,0,0,0,0,1,0,0,10,2,20
"309","Lucas Lima","MEI","Palmeiras","7,70",12,"2,08","0,00","0,00",13,1,1,0,12,5,1,1,0,0,0,0,3,0,0,20,0,19
"310","Robinho","ATA","Fluminense","4,13",6,"2,03","0,00","0,00",4,0,1,0,2,4,1,1,0,0,0,0,1,0,0,4,1,9
"311","Danilo","MEI","Corinthians","3,53",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","Lucas Santos","MEI","Vasco","1,18",1,"2,00","0,00","0,00",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"313","Caíque","ATA","São Paulo","1,15",1,"2,00","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","Marlon","LAT","Fluminense","4,70",9,"2,00","0,00","0,00",16,0,0,2,4,4,1,0,0,0,0,0,3,0,0,12,1,33
"315","Matheus Ferraz","ZAG","América-MG","4,88",10,"1,99","-1,40","-0,73",14,0,0,2,4,1,0,0,0,0,0,0,2,0,0,9,1,16
"316","Fabinho","MEI","Ceará","3,58",6,"1,97","1,70","0,10",8,0,0,0,10,2,0,0,0,0,0,0,0,0,0,7,0,11
"317","André","ATA","Grêmio","8,09",14,"1,97","1,20","-1,70",9,3,0,0,23,10,5,0,0,0,0,0,3,0,0,32,11,27
"318","Guilherme","MEI","Atlético-PR","7,99",11,"1,96","7,10","1,34",7,2,0,0,15,7,2,0,0,0,0,0,3,0,0,12,0,28
"319","Thonny Anderson","MEI","Grêmio","3,36",5,"1,96","0,00","0,00",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,4
"320","Martín Silva","GOL","Vasco","8,05",7,"1,95","9,00","0,67",0,0,0,1,0,0,0,0,9,0,0,0,1,0,8,0,0,1
"321","Patric","LAT","Atlético-MG","4,82",10,"1,95","-0,50","-0,74",17,0,1,1,2,2,1,0,0,0,0,0,0,0,0,18,2,33
"322","Emerson Sheik","ATA","Corinthians","7,11",7,"1,95","0,00","0,00",1,0,1,0,10,0,1,1,0,0,0,0,0,0,0,3,0,2
"323","Marquinhos","ATA","América-MG","5,94",9,"1,94","-1,50","-0,25",5,1,1,0,5,1,3,0,0,0,0,0,1,0,0,4,0,20
"324","Wescley","MEI","Ceará","4,23",9,"1,94","0,00","0,00",5,2,0,0,4,5,2,0,0,0,0,0,1,0,0,13,1,18
"325","Renato","MEI","Santos","6,84",8,"1,91","1,10","0,41",6,1,0,0,7,2,2,0,0,0,0,0,1,0,0,4,2,14
"326","Michel ","MEI","Grêmio","4,70",2,"1,90","0,00","0,00",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
"327","João Lucas","LAT","Ceará","2,59",4,"1,90","1,10","-0,47",2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,9
"328","Rafinha","MEI","Cruzeiro","6,76",6,"1,90","0,50","-0,12",4,0,1,0,10,0,1,0,0,0,0,0,0,0,0,5,3,6
"329","Hyuri","ATA","Ceará","3,71",4,"1,90","0,00","0,00",4,0,0,0,3,3,1,0,0,0,0,0,0,0,0,3,1,5
"330","Márcio Araújo","MEI","Chapecoense","3,62",13,"1,90","1,00","0,00",19,0,0,0,13,3,1,0,0,0,0,0,1,0,0,11,0,21
"331","Léo","LAT","Fluminense","3,96",4,"1,87","4,70","0,66",6,0,1,0,8,1,0,1,0,0,0,0,3,0,0,11,2,6
"332","Guilherme","ATA","Chapecoense","4,71",9,"1,86","0,40","-0,09",4,1,0,0,9,5,2,0,0,0,0,0,0,0,0,4,1,19
"333","Fábio Santos","LAT","Atlético-MG","5,39",13,"1,86","1,30","0,09",13,1,0,2,19,2,1,0,0,0,0,0,4,0,0,15,4,27
"334","Léo Itaperuna","ATA","Paraná","3,75",11,"1,85","-0,10","-0,22",6,0,1,0,13,6,2,0,0,0,0,0,0,0,0,10,0,8
"335","Rossi","ATA","Internacional","4,39",9,"1,85","3,80","0,69",7,1,1,0,9,2,0,1,0,0,0,0,2,1,0,8,0,13
"336","Raphael Veiga","MEI","Atlético-PR","7,69",11,"1,85","0,00","0,00",2,1,2,0,9,2,7,0,0,0,0,0,3,0,0,8,0,17
"337","Henrique","LAT","Vasco","6,14",11,"1,85","3,10","0,30",16,0,1,2,17,2,1,0,0,0,0,1,4,0,0,19,1,23
"338","Luan","MEI","Vitória","1,99",3,"1,83","4,30","0,53",3,0,0,0,8,2,0,0,0,0,0,0,1,0,0,4,0,2
"339","Lucas Veríssimo","ZAG","Santos","7,18",9,"1,83","0,00","0,00",13,0,0,1,8,1,2,0,0,0,0,1,2,0,0,6,1,9
"340","Allione","MEI","Bahia","4,31",8,"1,82","0,00","0,00",1,1,1,0,5,0,2,0,0,0,0,0,0,0,0,6,0,6
"341","Carlos","ATA","Paraná","5,48",12,"1,81","1,60","0,19",8,1,0,0,16,8,6,0,0,0,0,0,3,0,0,14,9,8
"342","Gustavo Scarpa","MEI","Palmeiras","9,47",2,"1,80","0,80","-1,04",3,0,0,0,5,3,0,0,0,0,0,0,1,0,0,4,0,6
"343","Wanderson","ZAG","Atlético-PR","3,73",8,"1,80","-1,10","-1,38",10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,1,19
"344","Gum","ZAG","Fluminense","4,70",10,"1,78","-0,10","0,17",7,0,1,2,3,3,1,0,0,0,0,0,0,0,0,13,0,21
"345","Ricardo Drubscky","TEC","América-MG","8,20",2,"1,76","1,17","-0,70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","Yago","MEI","Vitória","8,52",9,"1,75","1,50","0,43",12,1,0,0,10,3,4,0,0,0,0,1,3,0,0,10,1,20
"347","Flávio","MEI","Bahia","2,82",7,"1,73","0,00","0,00",10,0,0,0,4,1,1,0,0,0,0,0,2,0,0,4,0,3
"348","Ricardinho","MEI","Ceará","4,65",9,"1,72","0,00","0,00",12,0,0,0,8,3,3,0,0,0,0,0,0,0,0,11,2,20
"349","Bruno Henrique","ATA","Santos","9,75",8,"1,72","1,80","0,01",6,1,0,0,8,7,0,0,0,0,0,0,2,0,0,12,2,6
"350","Jesiel","ZAG","Paraná","3,27",8,"1,71","0,00","0,00",11,0,0,1,3,1,1,0,0,0,0,0,2,0,0,8,0,11
"351","Miranda","ZAG","Vasco","1,21",1,"1,70","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"352","Paulo Victor","GOL","Grêmio","6,92",1,"1,70","0,00","0,00",0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1
"353","Marcinho","ATA","Atlético-PR","3,32",3,"1,70","0,00","0,00",3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,6,0,5
"354","Gustavo Bochecha","MEI","Botafogo","4,17",5,"1,70","0,00","0,00",8,0,0,0,10,2,0,0,0,0,0,0,2,0,0,5,0,12
"355","Shaylon","MEI","São Paulo","2,92",2,"1,70","0,00","0,00",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2
"356","Raul","MEI","Vasco","1,84",1,"1,70","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"357","Cícero","MEI","Grêmio","5,06",10,"1,68","0,80","-0,31",8,0,1,0,5,5,5,0,0,0,0,0,2,0,0,9,0,14
"358","Marcos Vinícius","MEI","Botafogo","3,80",4,"1,67","0,00","0,00",3,0,0,0,5,3,0,1,0,0,0,0,1,0,0,2,0,9
"359","Moisés","MEI","Palmeiras","6,92",10,"1,67","14,10","2,94",12,1,0,0,12,2,1,1,0,0,0,0,4,0,0,13,0,22
"360","Victor","GOL","Atlético-MG","8,74",14,"1,66","-3,30","-1,09",0,0,0,2,1,0,0,0,20,0,0,0,0,0,22,0,0,11
"361","Arthur","ATA","Ceará","4,12",8,"1,66","0,20","-1,27",4,1,0,0,2,7,4,0,0,0,0,0,2,0,0,11,1,7
"362","Edu Dracena","ZAG","Palmeiras","5,64",11,"1,65","-0,90","-0,22",9,0,0,2,11,0,1,1,0,0,1,0,2,0,0,5,3,7
"363","Douglas","MEI","Corinthians","3,22",6,"1,65","0,00","0,00",7,0,1,0,2,4,2,0,0,0,0,0,2,0,0,11,0,9
"364","Jhonny Lucas","MEI","Paraná","3,89",9,"1,64","0,00","0,00",15,1,0,0,10,4,3,0,0,0,0,0,5,0,0,25,0,17
"365","Caíque","GOL","Vitória","3,50",5,"1,62","0,00","0,00",0,0,0,0,1,0,0,0,8,1,0,0,1,0,10,1,0,3
"366","Camacho","MEI","Atlético-PR","4,49",12,"1,61","0,00","0,00",24,0,0,0,8,3,2,0,0,0,0,1,1,0,0,19,0,30
"367","José Welison","MEI","Atlético-MG","3,58",8,"1,60","4,70","0,06",17,0,0,0,6,2,0,0,0,0,0,0,1,0,0,18,0,21
"368","Nickson","MEI","Vitória","2,08",2,"1,60","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"369","Romário ","LAT","Ceará","2,95",8,"1,58","0,00","0,00",12,0,0,1,6,0,1,0,0,0,0,0,1,0,0,9,3,22
