"","Nome","Posição","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"369","Saulo","GOL","Botafogo","0,76",3,"1,73","-3,30","-1,22",0,0,0,1,1,0,0,0,2,0,0,0,0,0,3,0,0,1
"370","Flávio","MEI","Bahia","2,82",7,"1,73","0,00","0,00",10,0,0,0,4,1,1,0,0,0,0,0,2,0,0,4,0,3
"371","Ricardinho","MEI","Ceará","4,65",9,"1,72","0,00","0,00",12,0,0,0,8,3,3,0,0,0,0,0,0,0,0,11,2,20
"372","Raphael Veiga","MEI","Atlético-PR","5,43",12,"1,72","0,30","-2,26",2,1,2,0,14,2,8,0,0,0,0,0,4,0,0,9,0,20
"373","Jesiel","ZAG","Paraná","3,27",8,"1,71","0,00","0,00",11,0,0,1,3,1,1,0,0,0,0,0,2,0,0,8,0,11
"374","Gustavo Bochecha","MEI","Botafogo","4,17",5,"1,70","0,00","0,00",8,0,0,0,10,2,0,0,0,0,0,0,2,0,0,5,0,12
"375","Ruy","MEI","América-MG","5,01",9,"1,70","7,90","0,44",2,1,1,0,10,2,0,0,0,0,0,0,0,0,0,2,0,21
"376","Miranda","ZAG","Vasco","1,21",1,"1,70","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"377","Raul","MEI","Vasco","1,84",1,"1,70","0,00","0,00",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"378","Magrão","GOL","Sport","6,20",11,"1,68","-5,00","-1,26",0,0,0,2,1,0,0,0,15,1,0,0,3,0,18,1,0,5
"379","Marcos Vinícius","MEI","Botafogo","3,80",4,"1,67","0,00","0,00",3,0,0,0,5,3,0,1,0,0,0,0,1,0,0,2,0,9
"380","Patric","LAT","Atlético-MG","4,14",12,"1,66","-4,20","-1,58",19,0,1,2,3,2,1,0,0,0,0,0,1,0,0,25,3,40
"381","Carlos","ATA","Paraná","5,05",13,"1,66","-0,10","-0,43",9,1,0,0,16,8,6,0,0,0,0,0,3,0,0,14,11,10
"382","Lucas Veríssimo","ZAG","Santos","7,17",10,"1,65","0,00","0,00",13,0,0,1,8,1,2,0,0,0,0,1,2,0,0,6,1,9
"383","Pedrinho","MEI","Corinthians","3,70",13,"1,64","5,30","0,55",8,0,1,0,22,10,6,0,0,0,0,0,1,0,0,13,2,41
"384","Jhonny Lucas","MEI","Paraná","3,89",9,"1,64","0,00","0,00",15,1,0,0,10,4,3,0,0,0,0,0,5,0,0,25,0,17
"385","Marlos","ATA","Flamengo","4,81",9,"1,64","7,50","1,03",6,0,1,0,10,2,3,0,0,0,0,0,1,0,0,10,3,3
"386","Caíque","GOL","Vitória","3,50",5,"1,62","0,00","0,00",0,0,0,0,1,0,0,0,8,1,0,0,1,0,10,1,0,3
"387","Camacho","MEI","Atlético-PR","4,49",12,"1,61","0,00","0,00",24,0,0,0,8,3,2,0,0,0,0,1,1,0,0,19,0,30
"388","Nickson","MEI","Vitória","2,08",2,"1,60","0,00","0,00",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"389","Everaldo ","ATA","Fluminense","2,56",3,"1,60","3,20","0,64",3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,5
"390","Romário ","LAT","Ceará","2,95",8,"1,58","0,00","0,00",12,0,0,1,6,0,1,0,0,0,0,0,1,0,0,9,3,22
"391","Guilherme Biteco","MEI","Paraná","4,68",4,"1,57","0,00","0,00",2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4
"392","Luan","MEI","Vitória","1,50",4,"1,57","0,00","0,00",3,0,0,0,8,3,0,0,0,0,0,0,1,0,0,4,0,2
"393","Marco Antônio","MEI","Bahia","2,32",4,"1,55","4,60","0,89",4,0,0,0,9,1,0,0,0,0,0,0,1,0,0,1,1,7
"394","Wellington","MEI","Atlético-PR","3,54",5,"1,54","7,50","1,28",2,1,0,0,1,2,2,0,0,0,0,0,2,0,0,4,0,6
"395","André Lima","ATA","Vitória","4,95",11,"1,51","2,60","0,24",5,2,0,0,18,3,6,0,0,0,0,0,3,0,0,24,4,18
"396","Samuel Xavier","LAT","Ceará","4,03",7,"1,50","3,20","0,59",5,0,1,1,14,1,0,1,0,0,0,0,3,0,0,13,1,16
"397","Júnior","ATA","Vitória","2,55",1,"1,50","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","Marquinhos","ATA","América-MG","5,43",10,"1,49","-2,60","-0,51",5,1,1,0,7,1,3,0,0,0,0,0,1,0,0,6,1,27
"399","Jori","GOL","América-MG","8,80",9,"1,48","0,00","0,00",0,0,0,2,1,0,0,0,10,0,0,0,0,0,12,1,0,9
"400","Ezequiel ","LAT","Cruzeiro","3,09",3,"1,47","0,00","0,00",5,0,0,1,4,0,0,0,0,0,0,0,2,0,0,5,0,12
"401","Bruno Henrique","ATA","Santos","9,28",10,"1,47","0,70","-0,10",9,1,0,0,12,12,0,0,0,0,1,0,2,0,0,16,3,13
"402","Jailson","MEI","Grêmio","4,09",10,"1,47","1,60","0,05",14,0,0,0,6,0,1,0,0,0,0,0,1,0,0,8,0,15
"403","Ernando","ZAG","Sport","3,97",12,"1,45","0,00","0,00",8,0,0,3,4,0,0,0,0,0,0,0,3,0,0,8,0,5
"404","Willian Arão","MEI","Flamengo","3,66",5,"1,44","0,00","0,00",6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,1,7
"405","Henrique Dourado","ATA","Flamengo","10,34",13,"1,44","0,00","0,00",2,3,0,0,16,6,1,0,0,0,0,1,2,0,0,17,4,9
"406","Alex Santana","MEI","Paraná","2,60",8,"1,44","0,00","-0,35",4,0,0,0,7,3,3,0,0,0,0,0,1,0,0,4,0,0
"407","Luiz Antonio ","MEI","Chapecoense","5,14",5,"1,42","0,00","0,00",3,0,0,0,5,5,1,0,0,0,0,0,0,0,0,3,0,12
"408","Nadson","MEI","Paraná","2,19",6,"1,40","0,00","0,00",6,0,0,0,12,1,3,0,0,0,0,0,1,0,0,5,1,20
"409","Patrick","ZAG","Ceará","1,80",1,"1,40","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"410","Calyson","MEI","Ceará","2,10",2,"1,40","2,30","0,39",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"411","Gabriel Dias","MEI","Internacional","3,57",6,"1,40","0,00","0,00",5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,5,0,3
"412","Thiago Neves","MEI","Cruzeiro","8,82",11,"1,38","0,00","0,00",6,0,0,0,10,6,12,0,0,0,0,0,1,0,0,5,6,35
"413","Lima","MEI","Grêmio","2,34",9,"1,37","0,00","0,00",5,0,0,0,6,4,3,0,0,0,0,0,0,0,0,6,1,5
"414","Luiz Otávio ","ZAG","Chapecoense","4,05",3,"1,37","0,00","0,00",2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,4
"415","Manoel","ZAG","Cruzeiro","4,05",3,"1,37","0,00","0,00",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,1,3
"416","Luidy","ATA","Ceará","3,24",2,"1,35","0,00","0,00",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"417","Shaylon","MEI","São Paulo","2,94",3,"1,30","0,50","0,02",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2
"418","Vinicius","ATA","Chapecoense","3,39",4,"1,27","0,00","0,00",1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,1,0,6
"419","Andrigo","MEI","Sport","4,51",5,"1,26","0,00","0,00",3,0,0,0,2,2,4,0,0,0,0,0,0,0,0,3,1,12
"420","Edu Dracena","ZAG","Palmeiras","5,06",12,"1,25","0,00","0,00",10,0,0,2,12,1,1,1,0,0,1,1,2,0,0,7,3,7
"421","Júnior Dutra","ATA","Fluminense","4,59",8,"1,25","1,50","-0,48",7,0,1,0,8,1,0,0,0,0,0,0,1,0,0,10,0,11
"422","Kanu","ZAG","Vitória","2,57",13,"1,24","-0,60","-0,42",15,0,0,3,4,4,2,0,0,0,0,0,7,0,0,21,3,10
"423","Bruno Roberto","MEI","Atlético-MG","0,91",3,"1,23","0,00","-0,41",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"424","Ricardo","ZAG","Vasco","3,75",8,"1,21","1,00","-1,27",11,0,0,2,6,0,0,0,0,0,0,0,5,0,0,11,2,11
"425","Max","ZAG","Sport","1,78",1,"1,20","0,00","0,00",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"426","Yuri Alberto","ATA","Santos","2,50",5,"1,20","2,40","-0,04",1,0,0,0,2,3,3,0,0,0,0,0,1,0,0,1,0,0
"427","Yann Rolim","MEI","Chapecoense","1,85",1,"1,20","1,20","-0,15",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
"428","Roger","ATA","Corinthians","4,68",10,"1,19","0,00","0,00",2,2,0,0,8,8,0,0,0,0,0,0,1,0,0,18,7,10
"429","Júnior Brumado","ATA","Bahia","3,41",8,"1,19","0,00","0,00",4,1,0,0,7,6,1,0,0,0,0,0,2,0,0,12,5,5
"430","Joel Carli","ZAG","Botafogo","3,79",13,"1,14","-0,10","-0,83",15,0,0,2,10,5,1,0,0,0,0,0,4,0,0,22,1,28
"431","Fernando Miguel","GOL","Vasco","6,38",6,"1,12","0,00","0,00",0,0,0,1,0,0,0,0,8,0,0,0,0,0,11,0,0,1
"432","David","MEI","América-MG","2,49",1,"1,10","1,10","-0,51",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"433","Matheus Galdezani","MEI","Atlético-MG","4,26",7,"1,06","8,80","1,90",5,1,0,0,4,3,1,0,0,0,0,1,1,0,0,7,1,9
"434","Weverton","GOL","Palmeiras","7,48",5,"1,04","5,00","1,09",0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,0,0,1
"435","Juan Alano","MEI","Internacional","1,83",5,"1,02","0,00","0,00",4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,4
"436","Luciano","ATA","Fluminense","4,84",1,"1,00","1,00","-1,16",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1
"437","Guilherme Guedes","LAT","Grêmio","0,95",1,"1,00","1,00","-0,05",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"438","Tréllez","ATA","São Paulo","5,07",7,"1,00","0,00","0,00",0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7,0,5
"439","Evander","MEI","Vasco","4,57",7,"1,00","-1,80","-0,73",4,0,0,0,3,6,2,0,0,0,0,0,1,0,0,3,0,14
"440","Elias","GOL","Vitória","3,21",8,"0,98","0,00","0,00",0,0,0,2,3,0,0,0,8,1,0,0,0,0,17,0,0,2
"441","Brenner","ATA","São Paulo","2,24",3,"0,97","0,00","0,00",1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2,3
"442","Bruno Nazário","MEI","Atlético-PR","2,72",2,"0,95","0,00","0,00",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"443","Copete","ATA","Santos","5,77",7,"0,94","0,00","0,00",5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3
"444","Zé Ricardo","MEI","América-MG","1,10",5,"0,94","-0,50","-0,34",3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,3
"445","Eder Luis","ATA","Ceará","3,67",8,"0,93","0,00","0,00",4,0,0,0,10,2,2,0,0,0,0,0,0,0,0,6,5,7
"446","Kayke","ATA","Bahia","4,57",3,"0,93","0,00","0,00",2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,6,2,2
"447","Matheus Alessandro","ATA","Fluminense","2,89",9,"0,93","0,70","0,00",5,0,0,0,13,3,1,0,0,0,0,0,3,0,0,4,0,4
"448","Charles","ZAG","Paraná","4,79",1,"0,90","0,00","0,00",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2
"449","Renan Lodi","LAT","Atlético-PR","2,57",7,"0,89","5,90","1,39",5,0,0,1,8,5,3,0,0,0,1,1,1,0,0,6,1,8
"450","Douglas Friedrich","GOL","Bahia","3,40",10,"0,87","0,00","0,00",0,0,0,3,2,0,0,0,9,1,1,0,2,0,15,1,0,6
"451","Rafael Galhardo","LAT","Vasco","2,76",6,"0,85","0,00","0,00",5,0,0,0,7,4,2,0,0,0,0,0,1,0,0,6,1,20
"452","Luiz Fernando ","MEI","Botafogo","3,20",12,"0,85","-0,10","0,27",6,0,0,0,14,7,2,0,0,0,0,0,3,0,0,5,4,11
"453","Iacovelli","ATA","Paraná","2,48",2,"0,85","0,50","-0,38",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"454","Sassá","ATA","Cruzeiro","2,31",10,"0,83","0,00","0,00",4,1,0,0,17,6,1,0,0,0,0,0,3,0,0,19,7,4
"455","Deivid","MEI","Sport","2,32",10,"0,83","1,20","0,49",13,0,0,0,16,0,1,0,0,0,0,0,4,0,0,17,0,13
"456","Carlos Henrique","ATA","Sport","2,65",12,"0,82","0,50","0,08",1,1,0,0,11,1,3,0,0,0,0,0,1,0,0,4,5,10
"457","Giovanni Augusto","MEI","Vasco","5,68",8,"0,82","0,00","0,00",7,0,1,0,8,4,1,0,0,0,0,0,1,1,0,7,0,26
"458","Carlos Eduardo","MEI","Paraná","3,84",8,"0,81","0,00","0,00",4,0,0,0,10,5,0,0,0,0,0,0,1,0,0,4,0,15
"459","Klaus","ZAG","Internacional","2,49",3,"0,80","0,00","0,00",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4
"460","Lucas Santos","MEI","Vasco","0,81",2,"0,75","-0,50","-0,37",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"461","Bill","ATA","Atlético-PR","1,43",3,"0,73","0,00","0,00",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
"462","Ariel Cabral","MEI","Cruzeiro","3,47",6,"0,73","-3,10","-0,75",10,0,0,0,4,1,0,0,0,0,0,0,4,0,0,6,0,8
"463","Guilherme Costa","MEI","Vitória","2,27",6,"0,72","0,00","0,00",3,0,0,0,10,1,1,0,0,0,0,0,1,0,0,8,0,4
"464","Bryan","LAT","Vitória","4,81",3,"0,70","-2,70","-0,56",1,0,1,1,8,1,0,0,0,0,0,1,1,0,0,6,0,14
"465","Lucas Marques","MEI","Vitória","2,83",4,"0,70","0,00","0,00",7,0,0,0,2,2,0,0,0,0,0,0,1,0,0,10,0,11
"466","Felipe Melo","MEI","Palmeiras","2,67",12,"0,67","0,00","0,00",23,0,0,0,7,4,1,0,0,0,0,0,8,0,0,22,1,23
"467","Martín Silva","GOL","Vasco","4,99",8,"0,67","-8,30","-3,06",0,0,0,1,0,0,0,0,9,0,0,0,1,0,12,0,0,2
"468","Arthur Gomes","ATA","Santos","2,55",6,"0,65","-0,50","0,19",1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2
"469","Júnior Santos","ATA","Chapecoense","0,88",2,"0,65","0,00","0,00",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
"470","Juninho","ZAG","Atlético-MG","4,07",4,"0,65","-1,40","-0,87",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,8
"471","Crysan","ATA","Atlético-PR","3,21",1,"0,60","0,60","-0,79",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"472","Felipe Alves","GOL","Atlético-PR","1,80",2,"0,55","4,40","1,02",0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,3
"473","Vecchio","MEI","Santos","4,54",2,"0,55","0,00","0,00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"474","Hygor","ATA","Sport","1,05",4,"0,52","0,00","0,00",0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,3,1,3
"475","Lucho González","MEI","Atlético-PR","3,72",11,"0,50","0,00","0,00",16,0,0,0,3,2,1,0,0,0,0,1,2,0,0,11,1,26
"476","Geovane Itinga","ATA","Bahia","1,60",1,"0,50","0,00","0,00",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"477","Vitinho","LAT","Cruzeiro","0,95",1,"0,50","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","Ferreira","MEI","Sport","2,69",3,"0,47","0,00","-0,58",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
"479","Maicosuel","MEI","Paraná","2,92",3,"0,47","0,00","0,00",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1
"480","Mayke","LAT","Palmeiras","5,27",4,"0,45","4,40","0,85",4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,8,0,4
"481","Alerrandro","ATA","Atlético-MG","0,95",4,"0,45","0,00","0,00",1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1
"482","Dodi","MEI","Fluminense","2,29",5,"0,44","0,00","0,00",6,0,0,0,5,0,0,0,0,0,0,0,3,0,0,6,0,1
"483","Gerson Magrão","MEI","América-MG","2,50",9,"0,42","1,40","0,16",7,0,0,0,3,2,2,0,0,0,0,0,2,0,0,8,0,14
"484","Lucas Fernandes","MEI","São Paulo","3,63",6,"0,42","0,00","0,00",4,0,0,0,4,4,2,0,0,0,0,1,0,0,0,8,0,7
"485","Vitor Bueno","MEI","Santos","4,46",5,"0,40","0,00","0,00",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,7
"486","Rodrigo Andrade","MEI","Vitória","1,12",7,"0,36","0,00","0,00",8,0,0,0,5,1,1,0,0,0,0,0,3,0,0,10,0,10
"487","Paulo Victor","GOL","Grêmio","5,35",2,"0,35","-1,00","-1,57",0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,1
"488","Fernandinho","ATA","Bahia","1,56",2,"0,35","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"489","Deyverson","ATA","Palmeiras","1,91",8,"0,35","0,00","0,00",1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,3
"490","Fillipe Soutto","MEI","Vitória","3,45",3,"0,27","0,00","0,00",3,0,0,0,3,0,2,0,0,0,0,0,1,0,0,7,0,7
"491","Ramiro","MEI","Grêmio","3,94",10,"0,27","0,00","0,00",11,0,0,0,16,5,1,0,0,0,0,0,6,0,0,15,2,22
"492","Alan Ruschel","MEI","Chapecoense","3,37",2,"0,25","0,50","-0,33",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","Richard","GOL","Paraná","4,18",2,"0,25","0,00","0,00",0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0
"494","Leandro Donizete","MEI","América-MG","1,37",10,"0,21","0,00","0,00",12,0,0,0,10,3,2,0,0,0,0,1,3,0,0,14,0,26
"495","Zezinho","MEI","Paraná","4,47",1,"0,20","0,00","0,00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"496","Bergson","ATA","Atlético-PR","3,22",8,"0,18","0,00","0,00",1,0,0,0,11,4,3,0,0,0,0,0,3,0,0,7,2,6
"497","Marquinhos Gabriel","MEI","Corinthians","2,70",11,"0,18","0,00","0,00",3,0,0,0,9,4,0,0,0,0,0,0,1,0,0,8,0,14
"498","Mancuello","MEI","Cruzeiro","2,16",9,"0,17","-1,90","-0,51",5,0,0,0,3,2,4,0,0,0,0,1,0,0,0,10,0,13
"499","João Pedro","MEI","Botafogo","1,92",5,"0,16","0,00","0,00",2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,8
"500","João Carlos","ATA","Fluminense","0,75",6,"0,15","0,00","0,00",1,0,0,0,7,2,2,0,0,0,0,0,1,0,0,11,0,2
"501","Nenén","MEI","Chapecoense","2,08",2,"0,10","0,00","0,00",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
"502","Rildo","ATA","Vasco","2,99",2,"0,10","0,00","0,00",0,0,0,0,8,2,0,0,0,0,0,0,1,0,0,1,1,8
"503","Brenner","ATA","Internacional","0,76",5,"0,10","0,00","0,00",1,0,0,0,4,1,1,0,0,0,0,0,2,0,0,2,0,0
"504","Lincoln","ATA","Flamengo","2,09",3,"0,07","0,00","0,00",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
"505","Juninho Capixaba","LAT","Grêmio","4,56",2,"0,05","0,00","0,00",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3
"506","Marcelo Mattos","MEI","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","Nilton","MEI","Bahia","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","Fernando Leal","GOL","América-MG","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","Lima","ZAG","América-MG","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","Fabrício","LAT","Vasco","3,47",2,"0,00","0,00","0,00",2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,5
"511","Cuca","TEC","Santos","10,28",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","Márcio Azevedo","LAT","Atlético-PR","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","Vilson","ZAG","Corinthians","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","Pedro Ken","MEI","Ceará","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","Jackson Caucaia","MEI","Ceará","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","Vladimir","GOL","Santos","6,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","Marllon","ZAG","Corinthians","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518","Seijas","MEI","Internacional","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","Jackson","ZAG","Bahia","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","Bryan Ruíz","MEI","Santos","15,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","Gabriel","ZAG","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","Bruno Grassi","GOL","Grêmio","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","Rodolfo","GOL","Fluminense","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","Lenon","LAT","Vasco","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","João Paulo","MEI","Botafogo","10,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Juninho","LAT","Vitória","3,44",1,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","Índio","ATA","Sport","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","Cabezas","ATA","Fluminense","7,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Luís Fernando","MEI","Bahia","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Deijair ","GOL","Bahia","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","Yago","ATA","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Felipinho","MEI","Bahia","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Bruno Xavier","ATA","Corinthians","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","Luquinhas","MEI","Fluminense","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","Jhony","MEI","Paraná","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Vico","ATA","Grêmio","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Vitinho","MEI","Palmeiras","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Felipe","GOL","Bahia","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Hugo Borges","ATA","Vasco","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Charles","MEI","Internacional","5,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Caprini","ATA","Atlético-PR","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","Pablo Pardal","MEI","Sport","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","Cassiano","GOL","Bahia","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Gabriel Pires","MEI","Paraná","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Rodrigo Figueiredo","MEI","Corinthians","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Vitinho","ATA","Flamengo","15,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Alex Amado","ATA","Ceará","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","Dudu","LAT","Internacional","4,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","Gabriel Furtado","MEI","Palmeiras","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Gabriel Batista","GOL","Flamengo","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Felipinho","LAT","América-MG","1,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Marcos Calazans","ATA","Fluminense","3,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","João Gabriel","GOL","Vitória","2,00",0,"0,00","0,00","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
