"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"157","Lucas Silva (MEI)","Cruzeiro","5,30",2,"3,85","6,20","1,15",4,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"158","Gregore (MEI)","Bahia","7,36",4,"3,82","1,70","-0,03",16,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,6
"159","Mano Menezes (TEC)","Cruzeiro","10,21",4,"3,80","7,06","1,20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Juninho (MEI)","América-MG","7,16",4,"3,80","3,90","0,75",11,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8
"161","Gum (ZAG)","Fluminense","5,58",3,"3,77","0,00","0,00",2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5
"162","Neilton (ATA)","Vitória","9,55",3,"3,77","8,10","1,85",1,1,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6
"163","Tiago  (ZAG)","Bahia","7,53",2,"3,75","0,00","0,00",2,NA,NA,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2
"164","Daniel Guedes  (LAT)","Santos","8,69",3,"3,73","3,40","-0,13",6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6
"165","Bruno Guimarães (MEI)","Atlético-PR","6,88",3,"3,73","0,00","0,00",6,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,6
"166","Arthur  (ATA)","Chapecoense","8,39",4,"3,65","10,90","3,15",4,1,NA,NA,7,5,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,8
"167","Pablo Dyego (ATA)","Fluminense","6,37",4,"3,65","11,60","3,32",1,1,NA,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5
"168","Anderson Martins (ZAG)","São Paulo","7,67",1,"3,60","3,60","-1,33",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"169","Henrique Dourado (ATA)","Flamengo","13,72",4,"3,60","-0,20","-0,53",1,2,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,NA,NA,6,1,5
"170","Lucas Fernandes (MEI)","São Paulo","5,24",1,"3,60","0,00","0,00",1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"171","Diogo Barbosa (LAT)","Palmeiras","9,67",4,"3,53","1,60","-0,04",7,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,13
"172","Léo Itaperuna (ATA)","Paraná","4,29",2,"3,50","5,00","0,85",NA,NA,1,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"173","Luiz Antonio  (MEI)","Chapecoense","6,40",1,"3,50","0,00","0,00",2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"174","Marquinhos (ATA)","América-MG","6,32",3,"3,43","-0,90","-1,60",2,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"175","Antônio Carlos  (ZAG)","Palmeiras","7,75",4,"3,43","-0,60","-1,36",2,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,6
"176","Rodrigo Dourado (MEI)","Internacional","10,19",4,"3,40","1,90","-0,03",13,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,2,NA,NA,9,1,6
"177","Luiz Otávio (ZAG)","Ceará","7,46",4,"3,38","4,20","0,86",10,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,5
"178","Marcos Guilherme  (ATA)","São Paulo","10,23",3,"3,37","2,50","0,01",5,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"179","Wellington Paulista (ATA)","Chapecoense","10,60",4,"3,33","-1,00","-0,64",2,2,NA,NA,7,6,NA,NA,NA,NA,NA,NA,3,NA,NA,9,4,5
"180","Arboleda (ZAG)","São Paulo","9,59",3,"3,33","0,00","-0,41",5,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,2
"181","Everson (ZAG)","Bahia","3,63",2,"3,30","2,10","0,02",2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"182","Bressan (ZAG)","Grêmio","7,35",3,"3,27","0,00","0,00",1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4
"183","Rodrygo (ATA)","Santos","9,70",3,"3,27","-0,30","-1,47",1,1,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4
"184","Diego (MEI)","Flamengo","9,73",2,"3,25","0,00","0,00",1,1,NA,NA,10,3,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,8
"185","Mantuan (LAT)","Corinthians","3,00",2,"3,25","2,90","0,40",6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5
"186","Wagner (MEI)","Vasco","10,69",3,"3,23","-2,80","-2,31",2,1,NA,NA,4,1,3,NA,NA,NA,NA,NA,2,NA,NA,3,2,4
"187","Henrique (LAT)","Vasco","7,00",3,"3,23","3,70","0,11",6,NA,NA,NA,8,1,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,6
"188","Borja (ATA)","Palmeiras","11,20",2,"3,20","0,00","0,00",3,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,5
"189","Nathan (ZAG)","Fluminense","3,61",1,"3,20","3,20","0,61",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"190","Jucilei (MEI)","São Paulo","7,06",3,"3,17","1,20","-0,75",9,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,10
"191","Alison (MEI)","Santos","7,74",3,"3,17","-0,40","-1,45",9,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,1,NA,NA,8,NA,6
"192","Leonardo Valencia (MEI)","Botafogo","7,47",4,"3,15","4,10","0,81",2,NA,NA,NA,7,3,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"193","André (ATA)","Grêmio","10,75",4,"3,10","10,00","2,72",1,2,NA,NA,7,3,3,NA,NA,NA,NA,NA,1,NA,NA,11,7,12
"194","Liziero (LAT)","São Paulo","4,77",3,"3,10","1,50","0,33",5,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"195","Iago (LAT)","Internacional","8,95",4,"3,08","-0,20","-0,77",7,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,15
"196","Silvinho (ATA)","Paraná","5,40",4,"3,05","0,60","-0,71",4,NA,NA,NA,10,3,5,NA,NA,NA,NA,NA,1,NA,NA,5,NA,9
"197","Rodrigo Lindoso (MEI)","Botafogo","7,60",4,"3,05","0,50","-0,13",4,1,NA,NA,6,3,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,9
"198","Cléber Reis (ZAG)","Paraná","4,64",2,"3,05","-0,90","-1,20",4,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1
"199","Patric (LAT)","Atlético-MG","5,27",4,"3,05","3,40","-0,23",7,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,17
"200","Apodi (LAT)","Chapecoense","6,28",4,"3,02","3,40","-0,05",8,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,11
"201","Gilson Kleina (TEC)","Chapecoense","6,17",4,"3,00","2,42","-0,08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"203","Ángel Romero (ATA)","Corinthians","8,88",3,"3,00","0,00","0,00",5,NA,1,NA,9,4,NA,NA,NA,NA,NA,NA,2,NA,NA,6,NA,14
"204","Gustavo Bochecha (MEI)","Botafogo","4,70",2,"3,00","0,00","0,00",6,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,6
"205","Werley (ZAG)","Vasco","5,98",3,"2,97","2,90","0,10",5,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"206","Richardson (MEI)","Ceará","5,46",2,"2,95","2,10","-0,04",3,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"207","Valdo (ZAG)","Ceará","6,50",4,"2,92","1,20","-0,19",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"208","Pavez (MEI)","Atlético-PR","6,94",4,"2,90","6,40","1,59",9,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8
"209","Matheus Alessandro (ATA)","Fluminense","3,78",1,"2,90","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"210","Éverton Ribeiro (MEI)","Flamengo","4,72",3,"2,87","9,80","2,25",3,1,NA,NA,5,NA,2,NA,NA,NA,NA,1,NA,NA,NA,4,NA,6
"211","David Braz (ZAG)","Santos","9,93",3,"2,87","3,10","-0,45",4,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,4
"212","Renato Chaves (ZAG)","Fluminense","6,14",4,"2,85","2,60","0,32",8,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,11
"213","Sornoza (MEI)","Fluminense","8,06",4,"2,85","5,90","1,49",6,NA,1,NA,3,1,2,NA,NA,NA,NA,NA,1,NA,NA,4,NA,11
"214","Aylon (ATA)","América-MG","7,58",4,"2,83","-0,10","-0,60",4,NA,NA,NA,7,6,1,1,NA,NA,NA,NA,1,NA,NA,8,NA,4
"215","Adilson (MEI)","Atlético-MG","5,92",3,"2,80","5,70","1,40",8,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,7
"216","Bremer (ZAG)","Atlético-MG","4,41",3,"2,80","0,00","0,00",7,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,7
"217","Sidão (GOL)","São Paulo","9,78",4,"2,77","0,00","-0,22",NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,2,NA,3,NA,NA,3
"218","Marcinho (LAT)","Botafogo","5,47",4,"2,77","2,30","-0,33",8,NA,1,NA,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,14
"219","Juan (ZAG)","Flamengo","7,83",2,"2,75","0,00","0,00",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"220","Rafael Sobis (ATA)","Cruzeiro","6,19",2,"2,70","0,00","0,00",2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"221","Thiago Martins (ZAG)","Palmeiras","5,30",2,"2,70","0,00","0,00",NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"222","Marlon (LAT)","Fluminense","4,47",1,"2,70","2,70","-0,53",3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"223","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"224","Ibañez (ZAG)","Fluminense","5,99",1,"2,70","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"225","Igor Rabello (ZAG)","Botafogo","11,00",4,"2,68","4,20","0,87",6,1,NA,NA,3,2,1,NA,NA,NA,1,NA,1,NA,NA,2,1,7
"226","Gilberto  (LAT)","Fluminense","5,26",3,"2,63","9,10","2,13",2,1,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,1,8
"227","Marcelo Chamusca (TEC)","Ceará","4,44",4,"2,60","1,80","0,29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Renê Júnior (MEI)","Corinthians","6,70",2,"2,60","0,00","0,00",4,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2
"229","Douglas Friedrich (GOL)","Bahia","4,50",4,"2,60","3,50","0,43",NA,NA,NA,2,2,NA,NA,NA,5,NA,1,NA,1,NA,4,NA,NA,2
"230","Hudson (MEI)","São Paulo","7,67",3,"2,57","-1,40","-1,70",7,NA,NA,NA,4,2,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,7
"231","Rogério Micale (TEC)","Paraná","5,04",4,"2,56","2,94","0,39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Bruno Silva (MEI)","Cruzeiro","6,41",2,"2,55","-0,80","-1,19",3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"233","Denilson (ATA)","Vitória","9,26",4,"2,53","-0,90","-0,68",2,1,NA,NA,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,7,3,7
"234","Willian (ATA)","Palmeiras","7,88",4,"2,50","7,70","1,93",NA,1,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3
"235","Messias (ZAG)","América-MG","8,10",4,"2,50","1,50","0,06",6,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,10
"236","Raphael Veiga (MEI)","Atlético-PR","6,30",2,"2,50","0,00","0,00",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Emerson Sheik (ATA)","Corinthians","8,08",3,"2,47","0,00","-0,50",NA,NA,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"238","Gabriel (ATA)","Santos","11,11",3,"2,47","-0,60","-2,02",4,NA,NA,NA,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,8
"239","Thiago Santos (MEI)","Palmeiras","5,86",2,"2,45","1,50","-0,21",3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"240","Kannemann (ZAG)","Grêmio","9,21",2,"2,45","3,00","-1,74",4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,2
"241","Paulão (ZAG)","Vasco","5,71",3,"2,43","-0,30","-1,02",5,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5
"242","Guilherme (MEI)","Atlético-PR","7,88",3,"2,43","-0,40","-0,73",3,NA,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11
"243","Rafael Carioca (LAT)","Ceará","3,89",4,"2,42","-1,80","-0,90",7,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,2,NA,NA,7,1,11
"244","Elton (ATA)","Ceará","5,52",2,"2,40","5,10","0,72",1,NA,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3
"245","Carlos Eduardo (MEI)","Paraná","5,10",1,"2,40","0,00","0,00",1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"246","Jefferson (GOL)","Botafogo","9,49",2,"2,35","7,00","1,77",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,1
"247","Alemão (LAT)","Paraná","5,68",4,"2,35","5,90","1,60",9,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,14
"248","Edimar (LAT)","São Paulo","3,39",2,"2,35","0,00","0,00",1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2
"249","Marcos Junior (ATA)","Fluminense","5,38",4,"2,33","6,00","1,38",4,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
"250","Mateus Vital (MEI)","Corinthians","4,40",4,"2,33","1,00","-0,40",3,NA,NA,NA,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"251","Ricardinho (MEI)","Ceará","4,89",2,"2,30","4,60","0,07",4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
"252","Pedro Botelho (LAT)","Vitória","5,35",4,"2,28","-2,50","-1,65",4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14
"253","Ronaldo Alves (ZAG)","Sport","6,06",3,"2,27","6,90","1,87",3,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
"254","Fábio (GOL)","Cruzeiro","8,74",3,"2,23","7,70","1,06",NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,1
"255","Raniel (ATA)","Cruzeiro","5,95",2,"2,20","4,70","1,10",3,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2
"256","Bruno Pacheco (LAT)","Chapecoense","4,27",3,"2,20","-0,30","-0,86",2,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,4
"257","Marcelo Hermes (LAT)","Cruzeiro","4,44",2,"2,15","0,00","0,00",3,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,11
"258","Victor (GOL)","Atlético-MG","9,04",4,"2,13","-4,30","-2,53",NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,5
"259","Eduardo Sasha (ATA)","Santos","7,49",3,"2,13","0,90","-0,92",2,NA,1,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,8
"260","Gabriel (MEI)","Sport","4,98",3,"2,13","2,10","-0,16",2,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"261","Frazan (ZAG)","Fluminense","3,74",4,"2,12","2,10","0,52",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"262","Juninho (MEI)","Ceará","5,04",4,"2,07","4,90","1,43",8,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,15
"263","Jadson (MEI)","Fluminense","7,81",4,"2,07","-0,20","-0,09",10,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA,12
"264","Wescley (MEI)","Ceará","4,67",4,"2,05","6,60","1,73",1,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"265","Matheus Pereira (MEI)","Paraná","4,39",2,"2,05","0,00","0,00",3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"266","Zé Ivaldo (ZAG)","Atlético-PR","2,68",4,"2,05","1,60","-0,10",2,NA,NA,2,4,NA,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,5
"267","Edigar Junio (ATA)","Bahia","6,10",4,"2,02","2,70","0,24",2,NA,NA,NA,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,5,1,6
"268","Danilo (MEI)","Corinthians","3,53",1,"2,00","2,00","-0,47",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Eduardo (LAT)","Chapecoense","4,82",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","Vagner Mancini (TEC)","Vitória","6,17",4,"1,98","1,39","-0,16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","Rafael Lima (ZAG)","América-MG","6,80",4,"1,97","1,80","0,01",4,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,9
"272","Elicarlos (MEI)","Chapecoense","4,35",3,"1,97","3,60","0,58",4,NA,NA,NA,5,2,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"273","Vinicius (ATA)","Chapecoense","4,34",2,"1,95","0,00","0,00",1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"274","Vitor Feijão (ATA)","Paraná","3,63",2,"1,95","1,70","-0,11",1,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"275","Neto Moura (MEI)","Sport","3,79",3,"1,93","0,70","-0,31",4,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,4
"276","Leonardo Silva (ZAG)","Atlético-MG","9,37",1,"1,90","1,90","-2,63",1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"277","Michel (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"278","Marcos Vinícius (MEI)","Botafogo","4,24",2,"1,90","0,00","0,00",2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"279","Jesiel (ZAG)","Paraná","3,92",4,"1,90","1,30","0,02",8,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,4
"280","Evander (MEI)","Vasco","6,78",2,"1,85","0,00","0,00",3,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"281","Uillian Correia (MEI)","Vitória","5,00",4,"1,83","4,10","0,84",7,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,1,NA,NA,8,NA,11
"282","Gabriel Dias (MEI)","Internacional","4,32",3,"1,83","3,80","0,52",3,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1
"283","Jadson (MEI)","Corinthians","8,13",2,"1,80","3,70","-0,27",NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7
"284","Júnior Brumado (ATA)","Bahia","3,30",4,"1,78","-1,50","-0,66",1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,NA
"285","Jeferson (LAT)","Vitória","4,46",3,"1,77","3,10","0,35",1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
"286","Roger (ATA)","Corinthians","5,64",1,"1,70","1,70","-1,36",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
"287","Paulo Victor (GOL)","Grêmio","6,92",1,"1,70","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,1
"288","Andrigo (MEI)","Sport","5,60",3,"1,70","0,00","0,00",3,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8
"289","Danilo Fernandes (GOL)","Internacional","6,71",3,"1,67","2,00","-0,29",NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA
"290","Canteros (MEI)","Chapecoense","6,34",4,"1,67","0,90","-0,23",4,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,17
"291","Nenê (MEI)","São Paulo","6,48",4,"1,60","2,80","0,55",4,NA,NA,NA,7,3,2,NA,NA,NA,NA,NA,1,NA,NA,4,NA,13
"292","Valdívia (MEI)","São Paulo","7,23",2,"1,60","0,00","0,00",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"293","Arnaldo (LAT)","Ceará","4,42",4,"1,57","-4,00","-1,53",4,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,9
"294","Lucas Lima (MEI)","Palmeiras","6,94",4,"1,55","-0,50","-0,77",4,NA,NA,NA,4,2,NA,1,NA,NA,NA,NA,1,NA,NA,7,NA,3
"295","Mansur (LAT)","Paraná","3,99",3,"1,53","-3,30","-1,91",6,NA,NA,NA,3,1,1,1,NA,NA,NA,1,NA,NA,NA,7,NA,8
"296","Lucas Romero (MEI)","Cruzeiro","5,09",3,"1,53","2,20","0,09",5,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,1,7
"297","Moisés (MEI)","Palmeiras","5,68",4,"1,50","0,00","-0,76",5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"298","Geuvânio (ATA)","Flamengo","5,03",3,"1,50","0,70","-0,40",4,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,6,1,5
"299","Marlos (ATA)","Flamengo","4,85",1,"1,50","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"300","Diego (ATA)","Paraná","4,48",1,"1,50","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"301","Willian Arão (MEI)","Flamengo","4,58",2,"1,45","0,00","0,00",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,7
"302","Ariel Cabral (MEI)","Cruzeiro","5,02",2,"1,45","0,00","0,00",4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"303","Arthur (ATA)","Ceará","4,84",3,"1,43","0,00","0,00",2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"304","Lucas Fernandes (ATA)","Vitória","4,00",1,"1,40","0,00","0,00",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"305","Caio Henrique (MEI)","Paraná","2,93",4,"1,40","-0,10","-0,48",3,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,5,2,10
"306","Jonas (MEI)","Flamengo","5,11",2,"1,35","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"307","Tréllez (ATA)","São Paulo","6,31",2,"1,35","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"308","Ernando (ZAG)","Sport","4,91",4,"1,33","6,00","1,63",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"309","Fábio Santos (LAT)","Atlético-MG","4,24",4,"1,30","-2,60","-1,75",5,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,11
"310","Amaral (MEI)","Chapecoense","4,01",4,"1,30","-1,10","-1,08",7,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,7
"311","Leandro Vilela (MEI)","Paraná","3,66",2,"1,25","0,00","-0,82",3,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,1
"312","Copete (ATA)","Santos","6,96",1,"1,20","1,20","-2,04",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
